time step,failed agent x-position,formation velocity,other agent x-positions,,,
0,-2.0,0.0,-3.0606601717798214,-2.0000000000000004,-3.060660171779822,-2.000000000000001
20,-1.975034407250524,0.5853130597677761,-3.0607191856122684,-1.9554059309279537,-3.0584259593524488,-1.9891174082451946
40,-1.8512706433636017,1.6417297823949242,-3.000532461261987,-1.8111944891193212,-2.9751440977767407,-1.885596876355992
60,-1.723716379306747,1.4169961398880093,-2.841067951360727,-1.6998468427331237,-2.817112090147547,-1.7408668669124512
80,-1.59247270340568,1.6103416415450957,-2.7174527408260234,-1.5719167071287135,-2.68928064362863,-1.6116210294722342
100,-1.448840802019426,1.5810022312102538,-2.573227434557232,-1.4308288113344791,-2.5499583295745762,-1.4725101877080542
120,-1.3282048039236727,1.6159273871155446,-2.428485660710303,-1.3006635939995816,-2.4121748375684176,-1.353093635523989
140,-1.2002721562994862,1.6003870991157203,-2.284318340598382,-1.1699875180000139,-2.2681127961615895,-1.222485810058665
160,-1.0705124025111206,1.563803366713478,-2.145847360720119,-1.045487136503195,-2.1247724096659217,-1.0861043397823917
180,-0.9344472617490638,1.6087914228663327,-2.0124759486352035,-0.9135825911885775,-1.9872831381205924,-0.9518105227535307
200,-0.7992988000983852,1.6233289116981235,-1.8748217487591108,-0.7765655089616217,-1.8544662821539655,-0.8227488680005495
220,-0.6718550251313962,1.6114670235326205,-1.7310592243880953,-0.6414548146136594,-1.7174261263644814,-0.6976277239534334
240,-0.5456368320890272,1.591984302654645,-1.5882702507270632,-0.5116909293757241,-1.5741712908621732,-0.5665437584990773
260,-0.41484988268169665,1.5740685129904601,-1.4512541643218708,-0.3854517714828869,-1.4320255383477198,-0.4300899683177337
280,-0.2782229780570016,1.5995698473041138,-1.3191612097617453,-0.2535904503349242,-1.2957784359913982,-0.295356330984204
300,-0.1429036111873283,1.6175632731945104,-1.182829663999215,-0.1161624821671976,-1.1642258947646447,-0.1666037713560844
320,-0.014267336826406796,1.602916018987841,-1.0405327355473162,0.01976484717147242,-1.0280157255872222,-0.04117494274249367
340,0.11184534297449789,1.5889280826759113,-0.8991482383008536,0.14949838099138635,-0.8857193469349891,0.08979343369004589
360,0.2429756153335898,1.5775204813926114,-0.7634474954323114,0.27591957426745006,-0.7440857012024447,0.22624730491824918
380,0.37984823786720234,1.59479856708106,-0.6323153521178644,0.4077338405808475,-0.6078254279806932,0.3610879247656871
400,0.5152886190031101,1.6148496002182327,-0.4970277338381339,0.5452194420289884,-0.4761835118496336,0.48967441426637714
420,0.6442179844621103,1.6005203554435063,-0.35593795164188835,0.6812505197819534,-0.3396989867970066,0.615349000936142
440,0.7702814233987434,1.5881731360844171,-0.21589379830372568,0.8109950140573061,-0.1968970897809097,0.7461841483040805
460,0.9013962690508546,1.5764381324521033,-0.08132428950423432,0.9375282061737362,-0.05503623652363565,0.8826473328410365
480,1.0382207379491892,1.5927631055001208,0.04887368103969614,1.0694846080633456,0.08094428053515568,1.0175994357868485
500,1.1735925589476466,1.6127500187641417,0.18357713304016254,1.2070458997604758,0.21262518052823376,1.146119768891856
