Timestep,agent_0_x,agent_0_y,agent_0_velocity,agent_1_x,agent_1_y,agent_1_velocity,agent_2_x,agent_2_y,agent_2_velocity,agent_3_x,agent_3_y,agent_3_velocity,agent_4_x,agent_4_y,agent_4_velocity,agent_5_x,agent_5_y,agent_5_velocity,agent_6_x,agent_6_y,agent_6_velocity,agent_7_x,agent_7_y,agent_7_velocity,agent_8_x,agent_8_y,agent_8_velocity
0,1.04189,-11.90885,0.0,0.78142,-10.43163,0.0,0.52094,-8.95442,0.0,0.26047,-7.47721,0.0,0.0,-6.0,0.0,-0.26047,-4.52279,0.0,-0.52094,-3.04558,0.0,-0.78142,-1.56837,0.0,-1.04189,-0.09115,0.0
20,1.04196,-11.9091,0.001342174183231985,0.78143,-10.43162,0.0003642219882060374,0.52095,-8.95442,0.00042978749980050973,0.26047,-7.47716,0.0020322875333066313,0.01855,-5.98096,0.9429148030603627,-0.12398,-4.49362,1.4108162846951589,-0.41803,-3.02417,1.6962164087614964,-0.70993,-1.55664,1.420050510866802,-1.04195,-0.09087,0.0011755732610577792
40,1.18774,-11.95235,1.2505366735292196,0.8182,-10.39591,1.3970728523141467,0.73751,-8.88583,0.27650580601907515,0.44039,-7.39259,0.6219243103592611,0.2293,-5.9342,0.13822592877539375,-0.01712,-4.48608,0.04617756765614857,-0.27764,-3.01699,0.05986542583434217,-0.53874,-1.55128,0.08017087200746895,-1.0417,-0.09158,0.0036454805426588827
60,1.25914,-11.9597,0.3226067338938866,0.94676,-10.34008,0.7920367138505567,0.75387,-8.88265,0.07597228052668122,0.4765,-7.38268,0.17229380060032987,0.23754,-5.93286,0.03872508906873804,0.03159,-4.46258,1.1874695655301581,-0.24856,-3.00353,0.9045500781421307,-0.53281,-1.54814,0.4319364938599733,-0.9687,-0.03528,1.5733380199385014
80,1.31625,-11.9169,1.2106802982921703,0.99869,-10.32107,0.004650354177098231,0.93235,-8.77992,0.5496618994721655,0.65478,-7.33435,0.9852914707516338,0.44831,-5.86749,0.3537612053745427,0.2189,-4.44366,0.13283548212410107,-0.04214,-2.98744,0.17694550929675879,-0.32076,-1.48294,0.30383657776848216,-0.82301,0.01222,0.09571571871552882
100,1.44456,-11.87902,0.7735684099581162,1.07225,-10.32133,1.4580105298554467,0.96328,-8.76817,0.15215890166243287,0.70799,-7.32819,0.23567461778544982,0.46933,-5.86373,0.0985252645519323,0.23836,-4.43294,0.8453431893234337,-0.02896,-2.98457,0.4520399984603249,-0.30272,-1.48002,0.08365307582870038,-0.79396,0.03143,1.0054101154575872
120,1.48845,-11.86934,0.0065457720847028845,1.20459,-10.32118,0.5250209265885109,1.00276,-8.73958,1.295167211049754,0.73673,-7.31351,0.9766063873335217,0.52745,-5.8317,1.3039695668428621,0.37056,-4.38335,1.19000983098581,0.08298,-2.94405,1.559625562017215,-0.2195,-1.44109,1.5198517273963255,-0.64946,0.05761,1.022062835766661
140,1.63032,-11.84153,1.320217681100295,1.25158,-10.288,1.3646226978619198,1.15901,-8.67294,0.4476714489526879,0.90535,-7.25262,0.5926487009092455,0.68314,-5.80897,0.37702273358442134,0.45018,-4.3657,0.560229344010749,0.19099,-2.93008,0.23237155819800415,-0.08492,-1.42356,0.30278065495066525,-0.57179,0.07728,1.0375324813888425
160,1.69724,-11.83705,0.4226689248315791,1.35513,-10.23155,1.0661477778466406,1.18423,-8.66224,0.5843555310788027,0.93605,-7.24509,0.21201842247035976,0.71551,-5.79532,0.978944871615771,0.53407,-4.34475,1.5984853739322973,0.2549,-2.89883,1.3930561036825562,-0.04024,-1.40101,1.1307513117503993,-0.4587,0.10614,1.3804735741263405
180,1.7569,-11.78955,1.2860921905814517,1.45066,-10.18021,1.6024788903562763,1.33221,-8.59599,1.0392543238321885,1.06507,-7.17445,1.3290343879208175,0.87528,-5.75686,0.8094527062113291,0.65903,-4.33567,0.2431903332131305,0.39655,-2.87642,0.4535499471249943,0.11572,-1.37627,0.5978001318594286,-0.35817,0.12905,1.1317989151254388
200,1.86366,-11.75699,0.8906724389785572,1.5594,-10.1292,0.893131303134612,1.38249,-8.58139,0.34398611795102274,1.12961,-7.15264,0.42687382508458566,0.91891,-5.7479,0.7252758631300823,0.72455,-4.2958,1.5036716835138482,0.45176,-2.85176,1.268804815295481,0.16093,-1.36065,1.0326262889567757,-0.24,0.15707,1.3166114711601706
220,1.92853,-11.72975,1.2731499667892117,1.60719,-10.10664,0.6969490125820171,1.48235,-8.53145,1.6721188936264233,1.17322,-7.12904,1.0440887635465885,1.04226,-5.70599,1.4118186240862916,0.83732,-4.26097,0.5939274196940024,0.58466,-2.8271,0.8136468298819991,0.29521,-1.33291,1.1188702492902347,-0.16828,0.1682,0.31483846228278134
240,2.06777,-11.67014,0.7959722976222531,1.74112,-10.03788,1.1828274145682183,1.58478,-8.50387,0.4012398372933529,1.31783,-7.10486,0.8363923192287729,1.12532,-5.69139,0.31146428710557394,0.88849,-4.24702,0.9832166428154162,0.64582,-2.80821,1.0396982061309932,0.36238,-1.32158,0.6998286275843526,-0.04761,0.20366,1.5718171789282163
260,2.11137,-11.65393,0.7882592345631692,1.79686,-10.01788,0.37197348796541574,1.63623,-8.47442,1.3167767667228132,1.37343,-7.08862,1.1384024728494917,1.19684,-5.65672,1.5055786761881056,1.00243,-4.23988,1.2395089639958679,0.75837,-2.77962,1.3815611270657568,0.45645,-1.28859,1.7001722238876957,0.03708,0.21467,0.4750362783928672
280,2.25015,-11.58627,1.0636481935974544,1.92401,-9.95599,1.390250738081298,1.77957,-8.43584,0.6180393407676421,1.52684,-7.05705,0.8210820892152694,1.32686,-5.63201,0.48172211915648794,1.08215,-4.227,1.0329659024308901,0.8444,-2.765,0.74516054960942,0.56544,-1.27328,0.3816180428440855,0.14348,0.25094,1.7442251408934315
300,2.30292,-11.57048,0.36761648766933847,1.99294,-9.93422,0.4418176971542215,1.82552,-8.41694,1.1280476816951015,1.56949,-7.04822,0.7130209346859738,1.38396,-5.60372,1.336249568957542,1.18662,-4.17726,1.1882100957764579,0.94368,-2.73265,1.6506814166545596,0.64121,-1.24397,1.515378104493074,0.24141,0.26671,0.5883665577493075
