Timestep,agent_0_x,agent_0_y,agent_0_velocity,agent_1_x,agent_1_y,agent_1_velocity,agent_2_x,agent_2_y,agent_2_velocity,agent_3_x,agent_3_y,agent_3_velocity,agent_4_x,agent_4_y,agent_4_velocity,agent_5_x,agent_5_y,agent_5_velocity,agent_6_x,agent_6_y,agent_6_velocity,agent_7_x,agent_7_y,agent_7_velocity,agent_8_x,agent_8_y,agent_8_velocity
0,1.55291,0.20445,0.0,1.16469,1.65333,0.0,0.77646,3.10222,0.0,0.38823,4.55111,0.0,0.0,6.0,0.0,-0.38823,7.44889,0.0,-0.77646,8.89778,0.0,-1.16469,10.34667,0.0,-1.55291,11.79555,0.0
20,1.55302,0.20417,0.0011184181407965588,1.16469,1.65332,0.0011722222274362399,0.77663,3.10164,0.0005975676047637973,0.5744,4.51809,0.7748000714783453,0.14043,5.95703,1.3099578039422481,-0.38805,7.44832,0.008320219586695292,-0.7764,8.89756,0.006599190256700509,-1.11127,10.30635,1.2880422046145814,-1.55054,11.79801,0.4017077834753982
40,1.62368,0.14106,1.5704729472862884,1.40069,1.63789,0.16395852582226278,0.99537,3.04125,0.2767275730481259,0.6341,4.51306,0.016640759785671394,0.24148,5.94641,0.02585367860269146,-0.38669,7.44503,0.010582927563753796,-0.60917,8.80378,0.7074184093433351,-0.93199,10.2697,0.05348536170693481,-1.33144,11.89045,0.10705727055804344
60,1.76594,0.0847,0.06751563476129979,1.41388,1.63704,0.006174683372935599,1.01757,3.03775,0.00982795476684711,0.84783,4.46019,0.36070511019356327,0.42676,5.98047,0.9021260811373056,-0.21392,7.29249,0.22780513216383053,-0.55528,8.78502,0.025848770833833003,-0.85011,10.28461,1.437169633555864,-1.32351,11.89153,0.015712025709503575
80,1.76978,0.08324,0.0030362771296095054,1.46437,1.59861,1.2629997616604312,1.0468,3.0118,1.072854585143271,0.87161,4.45731,0.074083153867823,0.47734,5.98477,0.1442367759441861,-0.20229,7.28368,0.045337045833475566,-0.54054,8.77062,0.8947414085985079,-0.71561,10.2891,0.4299511403540334,-1.20716,11.82845,1.5085829787579865
100,1.93512,0.02926,0.998876867038712,1.6287,1.56841,0.29843134961355816,1.2246,2.97064,0.3960310744932595,0.94429,4.45897,1.3760901241479429,0.53641,5.99614,1.2321136052723267,-0.07663,7.17563,1.0208918670216478,-0.3627,8.7009,0.4992223164181487,-0.6882,10.28909,0.004992867702509956,-1.10282,11.80647,0.1582943304510059
120,1.98906,0.02113,0.263634457509521,1.65846,1.55338,0.9713983076183762,1.25033,2.9642,0.5270212116179434,1.06936,4.45959,0.6553542959747573,0.67387,6.00126,0.8795855256801288,-0.02775,7.14056,0.2974127666526034,-0.33415,8.69336,0.14807828507910442,-0.62269,10.23416,1.4618605194902121,-1.07244,11.78871,0.9450600923221636
140,2.0314,-0.00304,1.1718689234797544,1.76237,1.51677,1.510025449404615,1.3311,2.92551,1.5851469808330865,1.10744,4.45975,0.5906374899278296,0.71427,6.00265,0.24622484917517945,-0.00321,7.1209,0.9202994053611335,-0.27691,8.6504,1.4188275341375967,-0.52111,10.20387,0.7451620928033712,-0.95728,11.77433,1.3975952756734018
160,2.17138,-0.03487,0.8011435889430443,1.85559,1.4985,0.8497870972155388,1.4456,2.90594,0.4831171493987301,1.24047,4.4599,1.38655265661364,0.82166,6.00423,1.7121442138545473,0.11583,7.03299,0.9621985400621621,-0.15099,8.61268,0.6058144484305376,-0.42813,10.16933,1.5297456502428994,-0.85709,11.75654,1.3643790805294616
180,2.42076,-0.1059,0.19479870454321915,2.07958,1.44471,0.08837667369280691,1.67836,2.84794,0.11680386232974044,1.34537,4.45934,0.005065171252683867,0.96173,6.00488,0.03228251288001272,0.13765,6.98853,1.0934647991845818,0.07902,8.51814,0.1470131651583164,-0.26801,10.14177,0.04404340504056258,-0.67334,11.68267,0.056261905431132006
