time step,failed agent x-position,formation velocity,other agent x-positions,,,
0,-2.0000000000000004,0.0,-2.0,-3.0606601717798214,-3.060660171779822,-2.000000000000001
20,-1.99977489928473,0.5821217218330983,-1.9974654540573413,-3.0371866521861057,-3.050205346424897,-1.9550653311614186
40,-1.9066834895955307,1.5901157840843883,-1.8794516697565893,-2.8786827398723593,-2.9245006979265047,-1.7779039095754106
60,-1.7533817455023617,1.3223081583323941,-1.7249205861018848,-2.770141361742496,-2.801230013482383,-1.6873650828697635
80,-1.6232290072631086,1.3103763422992933,-1.5942080638094,-2.6012954099637082,-2.6742323497561515,-1.5287777956518123
100,-1.484462654922606,1.6128686817064888,-1.4479101765990983,-2.4659453812050653,-2.526359489133208,-1.390983465861166
120,-1.3383758058064381,1.5268606496270056,-1.3184940521316688,-2.329162566093409,-2.396138101235444,-1.2506692399139205
140,-1.2061346622278206,1.6423284094820807,-1.186063551952715,-2.1969525430934533,-2.2576271252910667,-1.1268603345871249
160,-1.0738731209362826,1.6021830442266594,-1.0482557430417898,-2.061707387854457,-2.1136726694521073,-1.0006403946075235
180,-0.9466037461811927,1.590595783122835,-0.9196280851950598,-1.9206711439773998,-1.971273877556593,-0.8702590651303743
200,-0.814789273811573,1.5755839378408776,-0.794047116625006,-1.7804905734716037,-1.8345915649481013,-0.7338684261129425
220,-0.6773499243639636,1.594327804420144,-0.663036068054206,-1.6459574371033605,-1.702686711974963,-0.5986031517839943
240,-0.5413361431104491,1.61058385023284,-0.5264661363327159,-1.5157635246069903,-1.5665359193816337,-0.4702706291481311
260,-0.41154218245448426,1.5976279561996993,-0.3915285990140953,-1.3809215906324903,-1.4244265861247785,-0.3442388001698058
280,-0.2848130410707028,1.5925083149065304,-0.2629475074848022,-1.2395828580419372,-1.2832159460060986,-0.21334780662750186
300,-0.15292181589151377,1.574815673394275,-0.13732969501885894,-1.0990234088472393,-1.1476951175225178,-0.07668606550796175
320,-0.015424490837464111,1.591202635352671,-0.0062871232629688745,-0.9643803541398119,-1.0167265570068182,0.05858839270811478
340,0.1207054769864846,1.608270825279662,0.13034485906324722,-0.8343499168380442,-0.8809914234671403,0.18735578498265504
360,0.25050009107046867,1.598307115892322,0.2653740470275441,-0.6992738934838907,-0.738851068910324,0.31310872427862524
380,0.37702227697046853,1.5907842251830044,0.3940336621713034,-0.5581368758415306,-0.597633374557434,0.4439862500463305
400,0.5088477616111011,1.5765701576756068,0.5199072127009043,-0.4180339289464867,-0.4621783843581877,0.5805633678434248
420,0.6463503588849795,1.5935536466830784,0.6510020511819623,-0.2838137731760031,-0.33061637321360005,0.7156700393042228
440,0.782446990732355,1.6072294972219683,0.7877035113819622,-0.15361718522137657,-0.19481756038854492,0.8443219604643128
460,0.9122772517334399,1.5968494986021398,0.922774877994037,-0.018821997282050695,-0.052743688521723175,0.9699179187332465
480,1.038877642169095,1.5909492763196662,1.0515903952079442,0.1222228967998018,0.08872296466058849,1.1007407154301654
500,1.170658083917604,1.574385291833539,1.1773775853515707,0.2623282936526494,0.22439608268233124,1.2371234253085266
520,1.3081781523412785,1.5948719639409863,1.3084819543588821,0.39665918630520647,0.35597850375891893,1.3719042030392692
540,1.378368685782032,1.1141269750107887,1.4680464118552439,0.5414569962117071,0.5108460072211498,1.5358885724685165
560,1.3790542725668304,1.1437420634217683,1.5933219856289562,0.6592623567858777,0.6489497668934443,1.641277697362125
580,1.3792013720332768,0.9855745875168276,1.738265272035569,0.8227153081757876,0.7939436593901075,1.7948290875295436
600,1.3792937670688699,1.330482473888069,1.878478035205779,0.9379093174585074,0.9025816126205344,1.9242426134488557
620,1.3793250220341546,1.2275906723277346,2.0222977210683686,1.0907253585024388,1.042153914631208,2.084888995244759
640,1.379395737296747,1.2301832520109088,2.162042993082797,1.1979939047336825,1.1547668472910821,2.2080818852959556
660,1.3794587015556368,1.232628603117647,2.2981373876486098,1.3228498813518192,1.2743607195434148,2.337629771060124
680,1.3795233655683128,1.1792981426775786,2.4287510921212494,1.4608081955531875,1.4041355550138226,2.474720609227475
700,1.379692922639582,0.8418422958583726,2.570577280624285,1.6379919499853606,1.5133243413558546,2.6534219248646327
720,1.3799413700641008,0.9813982583827041,2.736818168635753,1.7282265887652168,1.6659728314870579,2.81554619803285
740,1.3803691224059103,0.9718766657427981,2.907057288528451,1.8928123653873095,1.8287750413299877,2.9869304957772
760,1.3810770448235017,1.077978699695713,3.022339096747551,2.0028598623394767,1.9622634209519907,3.0826566136510793
780,1.3822468953869937,1.20511686258086,3.168605139164767,2.1430512061376095,2.101144855195546,3.2258910060092596
800,1.3838799025044333,1.2299077748548484,3.2991777376866356,2.2816545155098535,2.2217467697338114,3.368038242476022
820,1.3924074097337233,0.34352922448944584,3.4856785137196056,2.539588927648197,2.3284627589274507,3.6064624769706874
840,1.3951426234721067,0.9867773006380572,3.5689403076289015,2.5610002859621797,2.310301154633696,3.637902813150026
860,1.3975327519769345,1.0065557788793946,3.7268582996517825,2.6475602788176036,2.340531980677113,3.741683213784344
880,1.4006181375042281,1.0554385145313623,3.8617249919729106,2.795654093777307,2.400235799862619,3.877128683401706
900,1.4042383953600326,1.0801285557149094,3.9882532184518293,2.9229829388358053,2.468107624561406,3.9988922974907
920,1.411153131902469,0.8958495828719316,4.164566528036,3.0563098127655777,2.6051166153161267,4.047738206188721
940,1.421425646564658,0.89072736053071,4.324033914069784,3.2034652851186824,2.7302923235834315,4.085744804155932
960,1.4438305558727156,1.1566878308525141,4.450579757981028,3.3187808258006517,2.8506435295099273,4.16126499574853
980,1.4895618885856194,1.353726483174702,4.570697456921917,3.425869673467344,2.9797712191400914,4.278330613177147
1000,1.5689728572142738,1.3504915648514677,4.696234025682115,3.535840474810858,3.1107716235552534,4.407602769872727
1020,1.6783120330154273,1.5460227293653221,4.826275511665154,3.6340356859528655,3.241747104703573,4.526484110483433
1040,1.9246458421235038,0.7381637511725125,5.016546440793288,3.823800192186281,3.4182078899829635,4.739834310064178
1060,2.040316216669782,0.753709553790492,5.046822678004494,3.8644652794276806,3.5302349575679823,4.783171998122559
1080,2.089551837460354,1.2877963011366318,5.135308088367174,3.964670534309986,3.6417500762875434,4.89624008104692
1100,2.1061900242358065,1.188926229509813,5.260181601001256,4.0914233024231415,3.7766484839566337,5.044308421875218
1120,2.1312546568695985,1.301302897284979,5.376985710798847,4.186676330782674,3.886812232504335,5.176421057527262
1140,2.188413539748191,1.4327541792513903,5.484831025379195,4.288663937265399,4.001470011635737,5.308051886400334
1160,2.292972903168001,1.4712563387411213,5.602499757937773,4.392789227508228,4.122170246820676,5.435925092437809
1180,2.4431069179020306,1.5906592010997804,5.703620920135335,4.503354712152715,4.23519246250677,5.568558779298504
1200,2.622001906301733,1.6591305578697484,5.812019301989277,4.618728112169361,4.353482337994842,5.704908731454768
1220,2.815551335116526,1.677218578649729,5.926820805755235,4.737015791986586,4.470818921848742,5.845904158963766
1240,2.9890972152204465,1.5950048344810477,6.047135817391004,4.865987294383196,4.595514485789063,5.978804392078581
1260,3.1297330933770087,1.4586534251311758,6.170134154390418,5.002293424075239,4.7251607359286405,6.110508756376027
1280,3.242751616404027,1.372144120087928,6.279874053156583,5.1452128513597,4.849340809449709,6.242975047013219
1300,3.3410328998483547,1.3540313049631323,6.404366732976239,5.285922709621429,4.966641891782021,6.388504989523967
1320,3.4278092891254235,1.4263939668772372,6.529661119527427,5.407121087698661,5.08165781539043,6.527364587823068
1340,3.514236740643558,1.428048338065928,6.655340284281301,5.530180143903735,5.199130601203847,6.654419808928318
1360,3.616441048286021,1.4271973399244382,6.781173003462058,5.652929661156204,5.320326852494639,6.782232778312356
1380,3.740481001082524,1.5337247688305968,6.899213089116634,5.779181941836727,5.4345404677904705,6.914250703745753
1400,3.8845827129683053,1.5534407863823527,7.019396698619104,5.905812567784395,5.549614248300558,7.05125337477202
1420,4.043111753822743,1.640008118319227,7.1438798626609294,6.026244364851324,5.665075319024582,7.186728962817688
1440,4.207706041144775,1.5906694912055896,7.27340436982867,6.148234821325188,5.784799512819693,7.316207444639869
1460,4.40836954436282,1.3363283899494678,7.4342845180396075,6.2991076802924635,5.934947131075719,7.4886782147197275
1480,4.538674165821817,1.3394201288392331,7.525159452923258,6.415843103115302,6.037129881244348,7.589331645438183
1500,4.769771341021874,0.43595636136872506,7.706947125670768,6.653186450461577,6.111330414930793,7.808171022487113
