time step,failed agent x-position,formation velocity,other agent x-positions,Unnamed: 4,Unnamed: 5,Unnamed: 6
0.0,-2.000000000000001,0.0,-2.0,-3.0606601717798214,-2.0000000000000004,-3.060660171779822
20.0,-1.9891462935606317,0.5791273095517883,-1.9864196395465281,-3.036491079618537,-1.9841943208401915,-3.043775383787662
40.0,-1.8968550598205494,1.6475363273720465,-1.8861472523878493,-2.929583676749231,-1.882362337091052,-2.938985091606633
60.0,-1.7410744479695697,1.331528169011632,-1.7301005034512085,-2.78820859554117,-1.7286689608749886,-2.789492590579311
80.0,-1.605045522972602,1.4535936479546139,-1.5940451143897247,-2.6464256029977977,-1.5958327798744862,-2.655893903086487
100.0,-1.4773154783653877,1.523478307548492,-1.4673186904137112,-2.508188996792316,-1.4667946315329394,-2.523301747797757
120.0,-1.3439654428132142,1.5758660428161626,-1.33483915079516,-2.367409979603296,-1.3327181937415369,-2.3829345155012573
140.0,-1.205791308713413,1.5487583727660614,-1.1980006102142506,-2.2296458878925405,-1.193895304294575,-2.2434019523365283
160.0,-1.0757712765458658,1.5943201999310772,-1.0662230157355588,-2.097145258711664,-1.065858171347135,-2.106406495702095
180.0,-0.9431078792502487,1.6059399828774328,-0.9341512780301102,-1.9602704635764483,-0.9331352173753681,-1.9679480914383252
200.0,-0.8117010441752734,1.5939795153545557,-0.8034291197526844,-1.8192821805544512,-0.8000868248475795,-1.8307767688659908
220.0,-0.6800784579400851,1.5938423207651549,-0.6741649477799927,-1.6794611730814766,-0.6666291042005069,-1.6958050819838042
240.0,-0.5463156268026446,1.592633869390347,-0.5419580323869497,-1.5428859095871084,-0.5331041303803041,-1.5588648290798006
260.0,-0.41366607386792803,1.6007595807375594,-0.4089924334052399,-1.408652388854089,-0.40140074150751265,-1.4206985077286338
280.0,-0.28237859078816785,1.5986500174763338,-0.2768673988787091,-1.2721036391190672,-0.26993664694209885,-1.2824659564443108
300.0,-0.15103408283682232,1.5918827545350143,-0.14619329337829784,-1.1315313153906543,-0.13702377231086424,-1.14570382619175
320.0,-0.01982362005993757,1.590113369817362,-0.01675060216138178,-0.9919292143365783,-0.00350814788661838,-1.011221146359045
340.0,0.11341035880600678,1.5917034643393708,0.11542388919899631,-0.855553797605946,0.12996494579832954,-0.874309538417784
360.0,0.24573866269775277,1.6000652891936258,0.2484338528407024,-0.721507617630302,0.26181636913251166,-0.7362650526466249
380.0,0.37756335601781305,1.5921971826833892,0.38121342103674033,-0.5847622330114278,0.39372399205886277,-0.5976518431538291
400.0,0.5082184298549624,1.5923180157268186,0.5114118590378295,-0.44445053946930885,0.5270787567070333,-0.461027761125106
420.0,0.6393278595963645,1.5893039135508773,0.6409800965038532,-0.3049839832856881,0.660796043013363,-0.3260636103573575
440.0,0.7719750020638934,1.5941261152838173,0.7728617279414234,-0.1691225464127283,0.7938804527027619,-0.18949241970812286
460.0,0.9044842748613939,1.5992709624041175,0.9060186947542096,-0.03547072097919723,0.9258111509047003,-0.05138213801994328
480.0,1.03685770624074,1.586375526417321,1.0393077360573317,0.10149876444227209,1.058145270923218,0.08785123708016931
500.0,1.1674531054474122,1.589561082510111,1.1700502310618863,0.24209224966047263,1.1922111311710069,0.22519018865750057
520.0,1.279840035493029,1.445638983303889,1.2996491506998438,0.38173757037740486,1.3264066479652818,0.3608372503609786
540.0,1.3153879016203802,1.2951844650291378,1.431908753079568,0.517888405423262,1.4603362027358475,0.49572608447904776
560.0,1.3166142983133968,1.0904145603938975,1.583323487612441,0.676131655417419,1.6104193709959282,0.6381587627998924
580.0,1.3167138117914896,1.0802922664743435,1.7218043545179433,0.816452398100932,1.7483426268730917,0.764975000754261
600.0,1.3167530277612924,1.2138651396499422,1.8579040432657608,0.9608153622238842,1.8912147028717001,0.8921061082746664
620.0,1.3168058827191091,1.1932631147185295,1.9927176494885905,1.1039951153216587,2.0269161000183695,1.0221408314123153
640.0,1.3168458527488471,1.1722769304227292,2.1304344756860525,1.243771603769294,2.172089176752581,1.1575322399886012
660.0,1.3169097662622975,1.1502660090666017,2.278923037593816,1.394299947707111,2.32086306912609,1.303242894109567
680.0,1.3169597921487184,1.1439203420107584,2.4163833351831085,1.528742748107581,2.457595325155107,1.4377861351974581
700.0,1.3170212771236494,1.1547277701287395,2.556926664350406,1.6778753142654559,2.6031155512848323,1.5795538647956995
720.0,1.3171390790822728,0.9969080695034561,2.7062039318514506,1.8301749392041375,2.7630879549936767,1.7194629071378489
740.0,1.317304894246199,1.0287495440732637,2.860571268486008,1.9725750898879137,2.9051349912971602,1.8587666655053656
760.0,1.3175834690097437,1.0353232016484402,3.010382402985376,2.1202366235677195,3.0533130295224966,2.004152535173143
780.0,1.3180632831963712,1.0581681375462408,3.151096165828175,2.2524129671806783,3.201509391219962,2.151282805675841
800.0,1.3187851785257532,1.158210992813987,3.2769547154740257,2.385828218213464,3.320110776762069,2.268781252071039
820.0,1.3198219702360958,1.2508453581248895,3.4117496185888414,2.525985767720932,3.457187550976074,2.3985669878128815
840.0,1.3213210955071517,1.1995126745652773,3.5485034939886946,2.6643478909264244,3.5959997746413466,2.5252345048971665
860.0,1.3231532951809748,1.2685532977431424,3.6800555901737417,2.799340795079323,3.7262501237708108,2.647706670680971
880.0,1.3254830441043255,1.2451119029925772,3.8127338534923987,2.936001754899693,3.8576669805387604,2.7694042776884644
900.0,1.3283701438983455,1.2271727500192289,3.942821237936406,3.076644599740312,3.9884463560694527,2.8837271096543042
920.0,1.3317976612020348,1.2377021816282447,4.073058266561594,3.2165742624756093,4.119292776783945,2.9999187920257646
940.0,1.3367627486991356,1.2281036918489356,4.2065063399619085,3.3553367670568135,4.250367348208519,3.1139411766957297
960.0,1.3483386002969557,1.284196940710217,4.340730428325451,3.491455433958189,4.378002932125083,3.2248290389723757
980.0,1.3757926872127029,1.2739155326681058,4.475470083375656,3.631321532742194,4.504764511343586,3.331837575171746
1000.0,1.4262083869833595,1.332101899877855,4.607576009341134,3.7746395815747755,4.631137199491963,3.435728178832277
1020.0,1.5025065501368762,1.39999757950294,4.741653432992663,3.919491031287947,4.757950722445676,3.5387006983307563
1040.0,1.5994272478025215,1.4601222613757858,4.87565359939329,4.057947810364418,4.880593512122296,3.6351227697911623
1060.0,1.7088758533270731,1.4779707528402184,5.010986026687585,4.194587199343164,5.000781579488793,3.7339560885631173
1080.0,1.8205238501499548,1.4564390992711747,5.146039246387351,4.334501895176734,5.119774120968964,3.8322788876661718
1100.0,1.922012710387784,1.4216847808626882,5.279248407986843,4.47876924042024,5.236344754898606,3.9344406982988174
1120.0,2.005383766668591,1.392791657438011,5.410882935201547,4.623287480413909,5.350397308966619,4.0351857295904985
1140.0,2.0690955259219628,1.3480797859280915,5.545609595324145,4.765782161304887,5.460671413244036,4.141665756711285
1160.0,2.1146412665129937,1.3153235762653528,5.6806365900751565,4.90672106464898,5.568953564800622,4.250531767530209
1180.0,2.1500482209567133,1.3307047570355972,5.81167047901771,5.046513351842544,5.677819703701847,4.355198582344974
1200.0,2.202171509789865,1.1465401436957259,5.963625824590501,5.205144474884169,5.794610121166221,4.441996230500287
1220.0,2.322795214713967,0.9848056512400779,6.114186131964566,5.374508305744444,5.933876784659299,4.495920038357328
1240.0,2.4311666806936896,0.842308722166627,6.2819122214349346,5.563686414032409,6.076005003007018,4.522548165012009
1260.0,2.5558077786554123,0.8983621049775694,6.420894769630276,5.704730376740376,6.174051597197314,4.533752647938129
1280.0,2.5629185068467137,0.8116042081150908,6.601987331845041,5.891446646848406,6.279641239857026,4.576151566135383
1300.0,2.5786981785989718,0.9010111949934096,6.742205035843161,6.040054393654235,6.395493917192434,4.6378215118201025
1320.0,2.600379589503221,0.7787661014564582,6.909985236428918,6.210249570104965,6.521247903938703,4.658280270770674
1340.0,2.6266517808553864,0.9489507529878966,7.061987564722597,6.362676269567971,6.585988485850562,4.679127102205529
1360.0,2.6611300284978503,1.018540325614488,7.221544690751953,6.530480968984465,6.646794298875247,4.704670572212581
1380.0,2.7003344265589724,0.9163521096089546,7.3806184769667125,6.705017132647528,6.72556188036454,4.739698784355771
1400.0,2.801962486170189,0.7689563979220936,7.523480948800265,6.84096903089449,6.770728659872954,4.817049205881882
1420.0,2.8463541209442518,0.6102168845288325,7.722934119126347,7.036912136531017,6.796155642391737,4.9076292023130765
1440.0,2.9129573617558617,0.8153579024934963,7.845603225786453,7.167320108991885,6.870917381786424,4.94928661993114
1460.0,2.9794397407186604,0.7859691129648632,8.038598742784888,7.348198905381662,6.921597370487501,5.01351981744305
1480.0,3.023205484028781,0.826010329171935,8.176309912277997,7.484758633763144,6.989332136548432,5.08050423493456
1500.0,3.073085336120483,0.8809666855434399,8.353202988911908,7.6628356298739915,7.097622482186052,5.109325745170125
1520.0,3.1222496523224788,0.9148920789005939,8.478467993631053,7.801491471383026,7.1489885790455405,5.1488141020169875
1540.0,3.1627185993650118,0.9109234425651074,8.618416907154089,7.951220189158491,7.2362859069016565,5.212150257420675
1560.0,3.2483626014908253,0.8820513545052526,8.793010918368836,8.11887235338696,7.3140433061736205,5.254828564264505
1580.0,3.293585907679404,0.7475536388859626,8.971632070598705,8.287784239371005,7.330988470807908,5.339746820071011
1600.0,3.3832199642152743,0.8093034518765018,9.109937752594409,8.441873214420404,7.40212432316453,5.394065628305128
1620.0,3.432115584842717,0.9594570776404913,9.250179198810399,8.58372473060888,7.45008184311734,5.447571527329918
1640.0,3.4910463500159046,0.8029164282316458,9.39609625566837,8.759500785630864,7.525300494212702,5.548770972460744
1660.0,3.5129921627737906,1.094110134645747,9.539294679405986,8.85594923385691,7.598524395871569,5.621565999674267
1680.0,3.5639728760880716,0.9819977581328274,9.693290066547432,9.001607827785964,7.688282563547299,5.699854427404134
1700.0,3.598305471030907,1.0445340579861964,9.8180273946805,9.122514216571329,7.798652445413185,5.7634603816579455
1720.0,3.677583273539389,0.8951756764194648,9.971174128370524,9.267466699742023,7.910040063468446,5.841879468963929
1740.0,3.7338671578759857,0.9822886782839195,10.09104238401963,9.386529181192893,7.9983322206721,5.884575467189242
1760.0,3.8455122540697104,0.9520154995979307,10.261428539804871,9.510455254104112,8.08354745767087,5.997811452949438
1780.0,3.940653372549434,0.9041373342879764,10.404627194435678,9.62104304510185,8.157994098052807,6.054373747359266
1800.0,4.0162537463575765,0.9130680406530004,10.53032310628016,9.739728595031805,8.260951419741318,6.134921550694106
1820.0,4.149705367711504,0.918268337705339,10.691442361034914,9.862445739663627,8.357316420275488,6.252574839034726
1840.0,4.30499585281589,0.7649291406795402,10.83516158802359,10.003373127791951,8.440352625074826,6.3192286689534685
1860.0,4.3731907733365905,0.9774710966880523,10.925816634392767,10.100360484131318,8.486738348114631,6.406784024162451
1880.0,4.423137729897318,0.9029139749889341,11.084626153730547,10.253715176380712,8.590027257089682,6.504228421647063
1900.0,4.459239872792288,0.926634058695518,11.221599095769047,10.38441264805339,8.683319880298614,6.586258042352265
1920.0,4.520783969953989,1.0761124505387083,11.351088849575813,10.514339987469414,8.789286325917937,6.6606433331602375
1940.0,4.566776849662622,1.1462650864226005,11.479211760265589,10.626668260320285,8.898285108299405,6.725891275297241
1960.0,4.631830369941455,1.159020044858578,11.599167710422348,10.735710418423372,9.006833561159102,6.812158062510454
1980.0,4.726324991358642,0.8793480852215586,11.761509698997475,10.869592054735323,9.104983743243844,6.936058910030636
2000.0,4.830891616410605,1.0483506878490023,11.869278505938961,10.970587196250474,9.210866537303055,7.003016171503691
2020.0,4.96898296589779,0.9496355173732447,12.039815597705717,11.08767128885721,9.33478816079087,7.138335937125026
2040.0,5.111221418358769,0.9055140792218449,12.160829767862321,11.144326052555986,9.41719663074092,7.199581466058829
2060.0,5.209997527279905,0.7806113567706702,12.329660862029055,11.234505243213498,9.497238467368026,7.320131249064991
2080.0,5.296325754445748,0.7807910431476626,12.455961209843835,11.311032805237655,9.530566879761649,7.406563942415721
2100.0,5.3641189082665335,0.7863161312482346,12.558919477176005,11.375790811556893,9.612485837692125,7.484717043634966
2120.0,5.4249651769645135,0.8009517618238895,12.695977842200755,11.476285698813214,9.68962649425337,7.561226168553662
2140.0,5.5589426708006195,0.7119411572454347,12.868581602886625,11.477999695852125,9.803444532851731,7.675143843670405
2160.0,5.62226945205691,0.900257691645354,12.946970167267443,11.576208411286265,9.874712494442813,7.744961933216414
2180.0,5.6908450170738005,0.9920220719691244,13.051011051537035,11.65164114006364,9.985594038984418,7.828584801527964
2200.0,5.785287059393605,0.6570872531652739,13.206526973873917,11.767856503551837,10.130389338604191,7.943499785824668
2220.0,5.894362422635545,0.9219110036934908,13.306429684224991,11.890911179296765,10.190652276848478,8.013122347316465
2240.0,5.997199344510403,0.8228436073523662,13.477879969324576,12.025110286407806,10.273691320701268,8.122022646344313
2260.0,6.072931229795819,0.9720554926804837,13.584210779274693,12.10482710655061,10.332273928716969,8.208569220598497
2280.0,6.189604063590346,0.9724963819435377,13.689292022118332,12.186811518611181,10.40020957866626,8.278390312081331
2300.0,6.251935948623198,0.9021368163735458,13.829924148897636,12.319098549230507,10.459754905731206,8.387751196045253
2320.0,6.397758199932945,0.7077238282151714,13.980930607081334,12.401841969043039,10.550635470399055,8.489754249817036
2340.0,6.507488304771177,0.7833421546348958,14.086080170095874,12.483835230825743,10.618248554576095,8.565753650663257
2360.0,6.521946925754112,0.85781558011818,14.173500674876845,12.551471195818674,10.694075164268936,8.651680981666896
2380.0,6.554789626118572,0.6899677659490753,14.320688765605524,12.661758209341617,10.792288762425587,8.728187713473016
2400.0,6.63509901584236,0.9602890092832418,14.377639079021003,12.710969948577173,10.82478850900106,8.801478275537288
2420.0,6.751896153042816,0.666735821477515,14.479412369025017,12.856774244826891,10.895646976406011,8.918052031626301
2440.0,6.841082291770111,0.8073894671658245,14.573505814167888,12.944846855444577,10.966432657655194,8.997543705457408
2460.0,6.897239306915411,0.8834037553842746,14.692098344965075,13.018384879719488,11.049274085229964,9.040184699008908
2480.0,6.953967855855924,0.8372579623319162,14.791490162860942,13.118756911759917,11.172521949948345,9.117855781496663
2500.0,7.036071982078065,0.8463405188149571,14.875565531845805,13.224655992369225,11.281291845678073,9.184596895473376
2520.0,7.1832338889568845,0.7050265820048759,14.990148812181321,13.37402923666574,11.407318326497537,9.292076095120498
2540.0,7.335534330219812,0.7057636004800832,15.146771433890454,13.490271405894983,11.47117417862165,9.365789541013179
2560.0,7.417896075704528,0.7492231308148869,15.249043429917132,13.568271141010106,11.535641694605435,9.459776746897553
2580.0,7.448402960732489,0.9324014238393762,15.372274829366898,13.656267403887394,11.623103676836067,9.560263932935857
2600.0,7.508686075146073,0.9972587048950405,15.466174004226938,13.74156223489916,11.739660839934754,9.664273376691174
2620.0,7.600013523865194,0.9512083692948966,15.55640454790933,13.802087068962962,11.86621199043614,9.77399764846761
2640.0,7.721842767329204,0.8899755624025228,15.65921727735178,13.90992864599834,11.974381448903411,9.85313144366039
2660.0,7.84294957740416,0.8898436900119837,15.754568421906697,13.987714695592718,12.092277272938281,9.946866948261365
2680.0,7.955353743657741,0.8778115255701782,15.880744613616011,14.07066136533837,12.196920026209341,10.059403516098161
2700.0,8.147360440238927,0.6572453823216885,15.98948992871568,14.185346905228855,12.265714047421882,10.179128378310992
2720.0,8.287197877266442,0.7206015056429357,16.078836013414232,14.272205632694114,12.32490895439307,10.252067930313794
2740.0,8.328398084902267,0.6593236714871707,16.23018666409671,14.339236599915173,12.406272046117344,10.384961873087153
2760.0,8.418923277886353,0.5716724577694208,16.36776530750951,14.425494917044464,12.502825450020131,10.461366240644317
2780.0,8.466198531961044,0.8878778803463991,16.43251782485973,14.497507885935908,12.588485643132087,10.520245935664235
2800.0,8.556514034715656,0.7303833059197229,16.4947892092097,14.606000970193753,12.68011247226647,10.631635883131262
2820.0,8.634321374794503,0.8331351328384766,16.57415459731933,14.700796355108935,12.778268997743659,10.70813759751826
2840.0,8.721406255097827,0.8169996828805617,16.68107895315458,14.824622037005657,12.84986599119471,10.771435941486851
2860.0,8.833399144588428,0.7387004697074386,16.827493291277417,14.954759631218655,12.941374076831064,10.86588581966505
2880.0,8.92469935722791,0.6321183859992807,16.93986034594175,15.06746453930732,13.02422135082287,10.925273780390237
2900.0,8.961709863992345,0.7166529528408696,17.08127376329832,15.175118835443872,13.103358408007654,10.972351740502885
2920.0,8.999648134868886,0.9266917709112457,17.19605695757441,15.260452218416152,13.222281984180185,11.060942517044444
2940.0,9.10102604308849,0.7878931323144391,17.313714034532005,15.360683277585796,13.31142531255055,11.161640114404918
2960.0,9.226642377918711,0.671257912634557,17.444569269762027,15.451784343913852,13.453540908071588,11.30350558918937
2980.0,9.304440848560933,0.6844492873792747,17.56458324263259,15.522691486220314,13.555930942225356,11.44345024053825
3000.0,9.38496823420869,0.5581282853726537,17.601560298734285,15.656903716465042,13.675509699484104,11.56823149569125
3020.0,9.567558374171439,0.6217301642669326,17.632543217490174,15.76295097563929,13.779153871318638,11.667523571007276
3040.0,9.64984969785168,0.762058850674206,17.771984910147854,15.820955502517506,13.86457997682968,11.773254997026108
3060.0,9.725006268933083,0.7437438475693885,17.842353346980495,15.904070310658643,13.959441521974103,11.86473137040053
3080.0,9.760364714104739,0.8263302805351719,17.978433040665237,15.971725973944189,14.016749117341245,11.927197830489229
3100.0,9.848415450052249,0.815361786947518,18.052732735044355,16.079536729553684,14.095635013532709,12.004860320122408
3120.0,9.916511616373242,0.6811434915554218,18.10140542316666,16.15556789065905,14.200508705339885,12.103450029814791
3140.0,10.083342431903283,0.7901629707779324,18.20956360829878,16.263169218515277,14.258716275088887,12.200368590201354
3160.0,10.203238162726924,0.7245204597059137,18.313072858680762,16.38077965603579,14.388339338804172,12.337272135586014
3180.0,10.263829980286056,0.8807870160782656,18.45607983637985,16.47482576798924,14.458740420677831,12.424247665649535
3200.0,10.422820282885493,0.7919540365507654,18.585740695906885,16.57190460761245,14.613814797008128,12.53057556201524
3220.0,10.518236747493619,0.662850166921712,18.69142505689753,16.651715097576222,14.724311773614877,12.601295674238266
