Timestep,agent_0_x,agent_0_y,agent_0_velocity,agent_1_x,agent_1_y,agent_1_velocity,agent_2_x,agent_2_y,agent_2_velocity,agent_3_x,agent_3_y,agent_3_velocity,agent_4_x,agent_4_y,agent_4_velocity,agent_5_x,agent_5_y,agent_5_velocity,agent_6_x,agent_6_y,agent_6_velocity,agent_7_x,agent_7_y,agent_7_velocity,agent_8_x,agent_8_y,agent_8_velocity
0,0.52293,-4.47718,0.0006216167739661216,0.3922,-2.98288,1.0936781288599692e-05,0.26147,-1.48858,0.0003104052246740854,0.13073,0.00571,7.4342574260377434e-06,-0.0,1.5,9.148184389333678e-08,-0.13073,2.99429,0.00038319580272677255,-0.26147,4.48858,0.0002981590076877126,-0.3922,5.98288,2.8875485372047025e-06,-0.52293,7.47718,0.0005999370130654176
20,0.59953,-4.54384,1.607120431207338,0.39223,-2.98316,0.008194989495620461,0.26147,-1.48859,0.0008430472187834497,0.13073,0.0057,5.083059326311043e-05,0.0,1.49999,0.0006391066646583249,-0.13073,2.9943,0.0022581649367948526,-0.25074,4.4771,0.8058685494427736,-0.20709,5.94118,0.7371720453554237,-0.52043,7.4786,0.3757648538153541
40,0.72793,-4.59425,0.16104341987294696,0.39265,-2.98518,0.011224021682613794,0.40953,-1.481,1.3305629822192295,0.30404,0.0022,1.039810534169746,0.1917,1.48897,0.7330227831879851,-0.09835,2.95907,1.3689241798320095,-0.05922,4.40822,0.3927205863747219,-0.15235,5.93549,0.06557478528068723,-0.3158,7.50315,0.49621985236873
60,0.77845,-4.58686,1.1359174980780165,0.5724,-3.06951,0.6200153244814328,0.5029,-1.4801,0.10133572475754783,0.37417,0.00179,0.07959136520640545,0.24461,1.48761,0.061339511844512855,0.07024,2.88524,0.2600902676842283,-0.02204,4.39373,0.6453365244168381,0.02533,5.93084,0.9703043744358387,-0.27901,7.50509,0.01031539663333377
80,0.94831,-4.58201,0.41009589771520993,0.61501,-3.08033,0.09312215285732753,0.56704,-1.48014,1.2994505446906142,0.46491,0.00124,1.561657153767803,0.36781,1.47473,1.5730469766094881,0.08388,2.88019,0.0005239105726522749,0.15854,4.37427,0.7022420567938393,0.08795,5.93009,0.12985893854612635,-0.12757,7.48306,1.2846372344575268
100,0.97103,-4.58406,0.4230172958691753,0.66669,-3.1169,1.3008374261460336,0.703,-1.48019,0.6939034229898882,0.5855,0.0011,0.4970931348196687,0.46231,1.47208,0.3962417561327149,0.15594,2.89808,1.4288348465540355,0.19903,4.37189,0.1864365440730714,0.1225,5.91539,0.9654062130454522,-0.05558,7.47986,0.30046263662703043
120,1.04139,-4.60874,1.4566685016315084,0.7786,-3.14613,0.9635785415173262,0.73809,-1.48041,0.23403066415657336,0.6149,0.00093,0.518746023730697,0.49629,1.46664,0.8222271165328043,0.26838,2.90367,0.8222848085410375,0.25929,4.37768,1.3095187082044542,0.23675,5.90291,1.3366243895616476,-0.00982,7.46532,1.1243816449061341
140,1.15966,-4.61839,0.7003401187101631,0.84339,-3.16599,1.1599099581716683,0.81483,-1.4867,1.483824118231577,0.71641,0.00034,1.6932555081553413,0.61805,1.4599,1.3745225996164898,0.34364,2.89558,1.34852560291426,0.38471,4.38017,0.8554170516303174,0.3116,5.89982,0.783715338477944,0.11987,7.45392,1.0913852343282298
160,1.26319,-4.64988,1.7315345600717182,0.96035,-3.19765,1.2458459057478055,0.92686,-1.489,0.7972636695626228,0.81086,0.0001,0.5637203950236342,0.6927,1.45598,0.8571479301479029,0.46166,2.88906,0.9573151897168651,0.4615,4.36942,1.4402300762787636,0.41915,5.90428,1.6025788046721303,0.18734,7.44452,1.11860719493834
180,1.36701,-4.66949,0.43952170977728483,1.04048,-3.21726,1.1057509502870153,1.02714,-1.49967,1.6538253756746253,0.93184,-0.00181,1.6042944457989148,0.82971,1.44822,1.3172437852423238,0.54194,2.87412,1.3103411607844733,0.59551,4.35968,0.7147104056934593,0.51414,5.90572,0.31648300402182217,0.32949,7.4348,1.0456499797690366
200,1.42113,-4.69163,1.2357217842589021,1.15914,-3.24011,1.3284301744712492,1.13571,-1.50443,0.7107917787243367,1.01931,-0.00243,0.4999862283239386,0.8964,1.44605,0.3830887932978257,0.6627,2.86242,1.05004923443722,0.64391,4.35035,0.9731308094572945,0.58607,5.88137,1.4774910638179235,0.38215,7.42959,0.7223059612131114
220,1.56349,-4.71025,0.737638248677202,1.23469,-3.24957,0.29033298664976503,1.20086,-1.52871,1.2006316895760099,1.1125,-0.00554,1.5786382032813493,1.01417,1.43522,1.6137764011515903,0.72008,2.86077,0.5270665344773302,0.79141,4.33808,1.0277587360501106,0.70926,5.8664,0.5269844819429131,0.52208,7.41436,1.3132666411211327
240,1.61458,-4.72392,1.0388074535332161,1.30364,-3.26719,1.420030026456289,1.31606,-1.55393,1.1023050539707533,1.22334,-0.00677,0.7584088056041612,1.10238,1.43228,0.5250109927973489,0.80421,2.87374,1.606668488039976,0.84379,4.33313,0.711908745685427,0.76962,5.85818,1.2589151384833606,0.58839,7.41089,0.3884308928665096
