time step,collective radius,# of objects collected,agent positions,,,,,,,,,,,,,,,,,,obstacle positions,,,,,,,,,,,,,,,,,,,
0,70211.69705494824,0,-2.0,-2.0,-2.0,-0.5,-2.0,1.0,-2.0,2.5,-2.0,4.0,-2.0,5.5,-2.0,7.0,-2.0,8.5,-2.0,10.0,4.769106728173294,4.677410657323248,1.2313727036513993,-3.6925893735196693,2.4720673703015104,-4.606462913273158,1.7043754048109832,-3.259458009598938,4.984886646702101,-1.3873589718973434,4.795017472764982,-1.7093224803126503,4.438284158794436,-0.8063660830336117,2.1238182996660653,-2.4382355859247786,0.14638272716548884,-3.577084871729015,3.9801855819545024,-2.0579827797637176
20,35294.09519286913,0,-1.9999829509559466,-2.000224140995644,-1.9999796897475766,-0.4999795818362626,-1.9343124429585188,0.9985075593109215,-1.999977573555917,2.49993623620538,-1.9036580344782668,3.992714652739555,-1.9999809566357822,5.4998799114444195,-1.9592508565380105,6.994040223380699,-1.997596458734437,8.497489519190083,-1.9999997693173004,10.000246352937475,4.769106728173294,4.677410657323248,1.2313727036513993,-3.6925893735196693,2.4720673703015104,-4.606462913273158,1.7043754048109832,-3.259458009598938,4.984886646702101,-1.3873589718973434,4.795017472764982,-1.7093224803126503,4.438284158794436,-0.8063660830336117,2.1238182996660653,-2.4382355859247786,0.14638272716548884,-3.577084871729015,3.9801855819545024,-2.0579827797637176
40,23583.741460027668,0,-2.0170126626366716,-2.236310938727642,-1.7553159850366795,-0.45293852165364296,-1.7500296784126512,0.9979874904070998,-2.0021544731806644,2.496810707927481,-1.7502249468248505,3.990366058937191,-1.9996101544314329,5.498493460507968,-1.75023932576555,6.9896728658014755,-1.7619906747118101,8.427531099959447,-2.001454127067408,10.246556215141133,4.769106728173294,4.677410657323248,1.2313727036513993,-3.6925893735196693,2.4720673703015104,-4.606462913273158,1.7043754048109832,-3.259458009598938,4.984886646702101,-1.3873589718973434,4.795017472764982,-1.7093224803126503,4.438284158794436,-0.8063660830336117,2.1238182996660653,-2.4382355859247786,0.14638272716548884,-3.577084871729015,3.9801855819545024,-2.0579827797637176
60,17769.290274297422,0,-2.01722976399956,-2.2464599597231256,-1.755311352982809,-0.4531848195379562,-1.6753945384925824,1.0606082942129824,-2.2438179720848024,2.4502202457546574,-1.5861477132607105,3.8972562916310602,-2.199126940351429,5.393984173686265,-1.748536174607579,6.9847394044412345,-1.7619665027931535,8.427594205012312,-2.0014458707870717,10.24744185071744,4.769106728173294,4.677410657323248,1.2313727036513993,-3.6925893735196693,2.4720673703015104,-4.606462913273158,1.7043754048109832,-3.259458009598938,4.984886646702101,-1.3873589718973434,4.795017472764982,-1.7093224803126503,4.438284158794436,-0.8063660830336117,2.1238182996660653,-2.4382355859247786,0.14638272716548884,-3.577084871729015,3.9801855819545024,-2.0579827797637176
80,14246.450674675483,0,-2.019348637847202,-2.2477346867750456,-1.7670799888635909,-0.4922626180243507,-1.526704720021167,1.10837495984771,-2.2442823100884612,2.450124074169923,-1.526505511516822,3.8812924387038943,-2.2215019396076845,5.385018856834803,-1.5448554926484581,6.851537193380964,-1.732254536255152,8.66070823490839,-2.0085817384729956,10.257602586847623,4.769106728173294,4.677410657323248,1.2313727036513993,-3.6925893735196693,2.4720673703015104,-4.606462913273158,1.7043754048109832,-3.259458009598938,4.984886646702101,-1.3873589718973434,4.795017472764982,-1.7093224803126503,4.438284158794436,-0.8063660830336117,2.1238182996660653,-2.4382355859247786,0.14638272716548884,-3.577084871729015,3.9801855819545024,-2.0579827797637176
100,275.82335591860925,0,-2.045134520500367,-2.4862010934829915,-1.7794047514920008,-0.6996977820642409,-1.5273107487695192,1.1029859413970629,-2.455848886976675,2.554356823377617,-1.4460213441529461,3.949458900405637,-2.43137666582072,5.3631626015065486,-1.5441251838340955,6.8508056833870405,-1.731309011874024,8.675528800427841,-2.0249183538443862,10.491219426269842,4.769106728173294,4.677410657323248,1.2313727036513993,-3.6925893735196693,2.4720673703015104,-4.606462913273158,1.7043754048109832,-3.259458009598938,4.984886646702101,-1.3873589718973434,4.795017472764982,-1.7093224803126503,4.438284158794436,-0.8063660830336117,2.1238182996660653,-2.4382355859247786,0.14638272716548884,-3.577084871729015,3.9801855819545024,-2.0579827797637176
120,231.85130840911665,0,-2.0453040382900562,-2.4922313685169755,-1.7893402725144163,-0.7124672159670252,-1.306486757446484,1.0221168685873157,-2.4658114246060308,2.5573635320068027,-1.3005361325661617,3.9743341899441367,-2.466513211746759,5.362506469212021,-1.3719658207740832,6.9434089799864465,-1.6368645925318313,8.808119201752936,-2.0269037921844135,10.496419890420086,4.769106728173294,4.677410657323248,1.2313727036513993,-3.6925893735196693,2.4720673703015104,-4.606462913273158,1.7043754048109832,-3.259458009598938,4.984886646702101,-1.3873589718973434,4.795017472764982,-1.7093224803126503,4.438284158794436,-0.8063660830336117,2.1238182996660653,-2.4382355859247786,0.14638272716548884,-3.577084871729015,3.9801855819545024,-2.0579827797637176
140,221.6426417335314,0,-2.073883310341993,-2.7096460185390803,-1.956330478314623,-0.8645977070794273,-1.2964495890346635,1.0192625640080504,-2.4946012475256536,2.5000774930064322,-1.3016002540632274,3.9716782931285275,-2.469125994773374,5.434047404842736,-1.3197726229894164,6.953218628387903,-1.5983764868551111,8.88411930029585,-2.0760945109907065,10.716499155879909,4.769106728173294,4.677410657323248,1.2313727036513993,-3.6925893735196693,2.4720673703015104,-4.606462913273158,1.7043754048109832,-3.259458009598938,4.984886646702101,-1.3873589718973434,4.795017472764982,-1.7093224803126503,4.438284158794436,-0.8063660830336117,2.1238182996660653,-2.4382355859247786,0.14638272716548884,-3.577084871729015,3.9801855819545024,-2.0579827797637176
160,175.97477395089692,0,-2.074705670152276,-2.737251594211882,-1.9597220158202409,-0.8656759814398776,-1.1036744472469957,0.9459385703975193,-2.5559960109725703,2.492048640326701,-1.2956568827071266,3.9480678956730744,-2.517596105462837,5.49240367738087,-1.0860748325613248,7.003450214596444,-1.4472721476770585,8.7289691855786,-2.076869721052405,10.734797546179133,4.769106728173294,4.677410657323248,1.2313727036513993,-3.6925893735196693,2.4720673703015104,-4.606462913273158,1.7043754048109832,-3.259458009598938,4.984886646702101,-1.3873589718973434,4.795017472764982,-1.7093224803126503,4.438284158794436,-0.8063660830336117,2.1238182996660653,-2.4382355859247786,0.14638272716548884,-3.577084871729015,3.9801855819545024,-2.0579827797637176
180,159.91714357923112,0,-2.0764521635818,-2.755095907820266,-2.0617196661919976,-0.6975747865576982,-1.0682994038634994,0.9460133721046857,-2.419786329865052,2.476864085816698,-1.3101016855732852,3.948064855396143,-2.403327554981418,5.495157966682835,-1.0790688165324998,7.003419839480104,-1.428157719115532,8.710039184633368,-2.0602150164059094,10.713075331925188,4.769106728173294,4.677410657323248,1.2313727036513993,-3.6925893735196693,2.4720673703015104,-4.606462913273158,1.7043754048109832,-3.259458009598938,4.984886646702101,-1.3873589718973434,4.795017472764982,-1.7093224803126503,4.438284158794436,-0.8063660830336117,2.1238182996660653,-2.4382355859247786,0.14638272716548884,-3.577084871729015,3.9801855819545024,-2.0579827797637176
