Timestep,agent_0_x,agent_0_y,agent_0_velocity,agent_1_x,agent_1_y,agent_1_velocity,agent_2_x,agent_2_y,agent_2_velocity,agent_3_x,agent_3_y,agent_3_velocity,agent_4_x,agent_4_y,agent_4_velocity,agent_5_x,agent_5_y,agent_5_velocity,agent_6_x,agent_6_y,agent_6_velocity,agent_7_x,agent_7_y,agent_7_velocity,agent_8_x,agent_8_y,agent_8_velocity
0,0.0,-3.0,0.0,0.0,-1.5,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,3.0,0.0,0.0,4.5,0.0,0.0,6.0,0.0,0.0,7.5,0.0,0.0,9.0,0.0
20,0.00377,-3.01096,0.5678180927722999,0.21229,-1.49697,0.45247973576283607,0.00241,-0.00076,0.2902061964247997,0.22079,1.49653,0.3501846442161868,6e-05,2.99973,0.004524380642060376,5e-05,4.50009,0.0028536128382964285,4e-05,6.00008,0.004013880885249474,5e-05,7.5001,0.001288964209146985,-2e-05,9.00049,0.0007641404198070546
40,0.01115,-3.24655,0.01345304804897029,0.24961,-1.49877,0.002126221059213484,0.24856,-0.00411,0.017077793788315535,0.25004,1.49595,0.003053090076396549,-0.08136,2.82302,0.657675151503496,0.24711,4.51248,0.027439839355454708,0.24815,6.00566,0.022207102605841397,0.24656,7.51496,0.03657291235859167,-2e-05,9.00035,0.0005418964882053525
60,0.00736,-3.37541,1.3248834949522033,0.43308,-1.57662,0.6234716095308269,0.25003,-0.00381,0.004144697323112007,0.46861,1.56497,0.24862011703429873,-0.09263,2.77091,0.009429891998015525,0.24919,4.51143,0.0006846490186908416,0.24996,6.00563,0.0005219650367993085,0.24926,7.51686,0.0010883564005962926,-0.03527,9.23442,0.13526581314228234
80,0.00733,-3.49358,0.0008468156869456123,0.48356,-1.58444,0.000920684737600893,0.26687,0.24216,0.003905861114655713,0.4891,1.56917,0.0010823991141271068,-0.09091,2.77493,0.02700650362609812,0.47699,4.42043,0.047240471066630506,0.4091,6.1948,0.015822865523285153,0.25878,7.74945,0.20537762266885992,-0.0362,9.24718,0.00859117058594886
100,0.00733,-3.49361,0.000489210398307348,0.48539,-1.58699,0.3864057044554796,0.26688,0.24241,0.00448196678168747,0.49983,1.57961,0.8043200477058772,-0.12708,2.83984,1.7167585239839283,0.4795,4.42006,0.017938339612896415,0.40965,6.19555,0.006114009976508591,0.25927,7.76045,0.0750887813200865,-0.05899,9.27209,0.9950713730147054
120,0.03971,-3.73014,0.07727338207873838,0.70799,-1.68695,0.010586451804123,0.03768,0.21695,0.21622452854474555,0.71323,1.67692,0.005510115383129173,-0.25705,2.95727,0.0030533049020674435,0.48285,4.41951,0.3094189054988752,0.43302,6.15782,1.2410521573640512,0.25908,7.76855,0.001988934360063352,-0.10435,9.48498,0.0053716008003136684
140,0.03982,-3.72167,0.13129019266771788,0.70666,-1.68779,0.03936318788880738,0.02052,0.21664,0.006712546250444399,0.74229,1.69592,0.7889385420660995,-0.35726,2.97381,1.2588955208402355,0.705,4.38287,0.2603421365993377,0.47896,5.96787,0.09792282050498763,0.29237,7.98912,0.28754961670490553,-0.13464,9.58134,1.4532560826909786
160,0.29096,-3.70605,0.0035132194258342573,0.8638,-1.87958,0.0007089936107557927,-0.07726,-0.01426,0.04905269718744657,0.95012,1.71148,0.053691100310461135,-0.50157,2.97641,0.0010568916807646837,0.72323,4.37964,0.02853825096250715,0.47721,6.11822,1.5369515765323392,0.29372,8.01421,0.009638677043181249,-0.14398,9.73017,5.499119225135854e-05
180,0.2907,-3.7062,0.00017115545768808205,0.86382,-1.87956,0.0001984150608838253,-0.07991,-0.01119,0.0010820862056746268,0.925,1.71019,0.1282418105205271,-0.48603,2.90335,0.5595777880390805,0.84978,4.17032,0.025360133474098764,0.47735,6.20742,0.008661953082985962,0.4282,7.85803,0.49375828752267614,-0.15723,9.7469,0.3535952137206201
200,0.30226,-3.64774,0.11083655889569574,0.97518,-1.66009,0.0046231532172478045,-0.14593,-0.14871,0.384365180221301,1.01695,1.59174,0.19476794072913883,-0.40065,2.85651,0.2655728571438416,0.85101,4.16834,0.0011239406226778428,0.48049,6.19353,0.04230725518044757,0.45542,7.82918,0.0008914319548739954,-0.1642,9.84998,0.5475675515569398
220,0.30229,-3.6406,0.0873625846696603,0.975,-1.6594,0.00011080016855616911,-0.26954,-0.15335,0.12326229740900456,0.88872,1.59114,0.31330388472773063,-0.40005,2.84399,0.11116252062951246,0.952,4.30886,0.9954060956870362,0.51853,5.96081,0.011302212518678354,0.57644,7.71183,0.9653444485833412,-0.16291,9.71375,0.23812513248062459
240,0.45261,-3.68009,1.2902024684744287,1.01955,-1.83488,0.45409719251646496,-0.2583,-0.15644,0.40108441657757954,0.90409,1.40795,0.49810755061867895,-0.30888,2.83723,0.4240497298504937,1.02895,4.33865,0.002695767369410534,0.51907,5.96002,0.00019029018068511514,0.63997,7.66234,0.002888758454839992,-0.0248,9.60466,0.08096123148022431
260,0.53212,-3.77327,0.0029543877483092476,1.14016,-1.84573,0.007723094577253527,0.05004,-0.39955,0.39206517140532543,1.04742,1.40637,0.010615293935237084,-0.15918,2.83661,0.0358814006211787,1.03749,4.27574,1.3744722887227567,0.29129,5.95959,0.24876185459762176,0.63944,7.66458,0.14938923885637037,-0.02451,9.71829,0.1382582726596216
280,0.53348,-3.76686,0.04189847177666538,1.17277,-1.94286,1.1535552187321718,0.03351,-0.4011,0.48327128974527606,1.05607,1.29437,0.7618880769275274,-0.2421,2.82781,0.3085766735798397,1.16612,4.14283,0.09670423487873696,0.27208,5.95795,0.004655643553992179,0.8502,7.58899,0.28866087038481525,0.16139,9.60202,1.5298152865025436
300,0.62106,-4.00295,0.001448025430049633,1.31907,-2.01668,0.0008012421254165385,0.10011,-0.253,0.12212907420156177,1.21196,1.23585,0.16175338032646264,-0.02901,2.82689,0.2790212507488973,1.20365,4.25564,0.7064836765172718,0.18706,5.7312,0.06876761461863928,0.86842,7.58369,0.04059276106429823,0.22589,9.65018,0.49598376728062893
320,0.62102,-4.00313,0.0012685687510367678,1.28096,-2.01726,0.3160291788403004,0.11224,-0.25237,0.12014478425176503,1.3111,1.18555,0.8530808669118052,0.18764,2.59304,0.04876471820869745,1.36592,4.29137,0.0023862051716341355,0.18528,5.72789,0.0010890548033081204,1.01377,7.78374,0.008961117823154627,0.3836,9.7208,0.45482693456277185
