time step,failed agent x-position,formation velocity,other agent x-positions,,,
0,-2.0000000000000004,0.0,-2.0,-3.0606601717798214,-3.060660171779822,-2.000000000000001
20,-2.00663564237874,0.44537860117759126,-2.0033599725960918,-3.3080936405475003,-3.2719350769266464,-1.911629065090997
40,-1.9835694969264024,0.8246748519017195,-1.9528305183401964,-3.3218571811072515,-3.3008430001419873,-1.8532074137683001
60,-1.9050338722913982,0.9993469043557581,-1.8400769812745883,-3.3760182434778003,-3.3511907582512905,-1.763512846391562
80,-1.8128187816486832,0.916979182284346,-1.765698106724546,-3.422455557166614,-3.3825787877683555,-1.6497126787274632
100,-1.718469415727968,0.6488410049057542,-1.6438998122230084,-3.366928151560524,-3.267190157609965,-1.595288577896507
120,-1.7282382528542783,0.8688119969747449,-1.5012521243009123,-3.1095834793097716,-3.014192761362604,-1.5203197584461163
140,-1.6666737023220504,0.7263508941037398,-1.36431492070001,-2.9403710446090146,-2.9222361689695733,-1.4444344407787755
160,-1.5790279039700796,1.1463972612402518,-1.298102018863566,-2.864521367396261,-2.9155945493355437,-1.380872117823249
180,-1.4553876589108397,0.7866071850067327,-1.1556669694483004,-2.791670199233698,-2.9375182537015565,-1.2610376803355212
200,-1.311583547063255,0.5466333609026217,-1.0796428280950088,-2.6713619878609,-2.8324102676011558,-1.2098730826073196
220,-1.249790010821417,0.4666895745807345,-0.9239993329575997,-2.530196575391834,-2.668651291664874,-1.0036990374885808
240,-1.0844038618524445,0.5764562238162952,-0.7350577695420861,-2.3188483205622497,-2.509545398335589,-0.788091492094183
260,-0.8503617331340496,0.39543886264463346,-0.5404781919510926,-2.1222273062373076,-2.1992589910820546,-0.5465360645593966
280,-0.7304686181458764,0.535555503143858,-0.361875040687645,-2.023863395382503,-2.0895935657920326,-0.32958867221813537
300,-0.6002852541707246,0.6759402878949539,-0.26713761101121336,-1.7759897173796317,-1.912085701221269,-0.20015638376033906
320,-0.4971474070964945,0.5050646743138969,-0.11126546161424167,-1.6245037876002677,-1.8353478344475278,-0.06052026452911652
340,-0.4191787712587176,0.6215721600753211,0.12476386310022836,-1.4260316324636055,-1.6656721502912568,0.1345019512219685
360,-0.19196143139780109,0.2687187370058286,0.37013989422815063,-1.0755172036395622,-1.3559402023213145,0.34990998326889944
380,-0.07037588556072794,0.45305738299703446,0.5493642728215651,-0.9994800776718646,-1.2610118099017869,0.5470369025931787
400,-0.02964682625328008,0.5656567736264086,0.6502872942220499,-0.7678261325892302,-0.8946683019770116,0.6980415264617088
420,0.20927869906525398,0.44613425642923754,0.6996073836568741,-0.660334238778403,-0.8384924263809683,0.7469331390451801
440,0.20596823991218693,0.3800483190084813,0.870437389135378,-0.4496094837298008,-0.5133691078274993,0.9927708239031929
460,0.3306149708087509,0.135136440666121,0.8465011533106037,-0.6110963879805391,-0.40010504870784436,1.2138333707399123
480,0.2698094998032108,0.14038929911360823,1.0418097217048081,-0.35617228388373956,-0.27472455494622405,1.46081580677179
500,0.2679024460836321,0.2567818365035146,0.954606158138716,-0.4596314424014998,-0.05747405681511175,1.690481099804455
520,0.38810866599485383,0.2585270702032204,0.9458291359433848,-0.6342183540265673,0.01472561413687501,1.856740915067018
540,0.3745005154603773,0.5744512418595981,1.1668855306797803,-0.3145603895260316,0.07990442684075738,1.937073606023731
560,0.37023273168164383,0.46374090821317077,1.4036087575534633,-0.10132092516917046,0.3276231576161077,2.1796592175005154
580,0.3687945006792157,0.7658562734598879,1.4908363147976216,-0.09919162627622313,0.5911863065587601,2.2616499331485
600,0.3675216979538498,0.44792259581506605,1.6516332322566245,-0.004465949427640226,0.5489574098069578,2.4588675348724554
620,0.36559619446991487,0.37736749763383287,1.83436839540339,0.19848354861677242,0.6083125987653957,2.521352887398467
640,0.36825126329609237,0.3279913395152176,1.7271760316423128,0.2523572622298933,0.6396770183838898,2.5588733814125026
660,0.37143085463222514,0.3873349814658201,1.9185095410243478,0.20568370431033323,0.7392442705172342,2.651512747771382
680,0.38058424980771255,0.13152095269238734,1.7557869414556388,0.1671254370996591,0.9444531740383626,2.4579525020881965
700,0.38199890114985413,0.17722144830966555,1.7603068866667608,0.18887854219771105,0.7567724505493678,2.634490933966358
720,0.3868495628092732,0.22897556361817414,1.8731702351391797,0.14169085330117648,0.9280785538381289,2.501807612381267
740,0.3927622600462608,0.09016558862690255,1.7868833212701212,0.20589982315733346,0.7283184590966805,2.4912180007771516
760,0.39382508637192615,0.26970193739838455,2.0069434131747252,0.08326631543839058,0.7799550394231023,2.6664924611274454
780,0.397975010082646,0.12053743536298496,1.8326592185857358,0.1190367124191285,0.8856873221393613,2.565652712559439
800,0.4066522062313309,0.21546084014125685,1.8396722631822575,0.3520584694708857,0.6836378671392245,2.751544808687803
820,0.4123240379109103,0.29189042808516863,2.0151006650541143,0.21056608683002764,0.8854832393019341,2.9281989590797064
840,0.4199980575739084,0.1865484247879999,1.9279890170316691,0.256096254610199,1.141308284775291,2.9557503692442397
860,0.43339761848572733,0.21302199933763516,2.133443924762415,0.1436681118286991,1.1183405806817825,2.77674165680542
880,0.4355913704321943,0.1323928267858388,1.9406681653928293,0.18642394563536024,0.8990527325240318,2.998981055728647
900,0.4428094149960775,0.3159739588909327,1.9458538337997076,0.423996191281526,0.9641030042592096,3.0568699933648267
920,0.4590789452762052,0.1986427887239135,2.1484903996894404,0.2758746565029684,1.2022783299750053,2.9284595850420816
940,0.47083554375985104,0.06323601106617675,2.0683627031144036,0.3272472887213653,0.9747215738308634,2.926954339234346
960,0.4753071925851575,0.30321362165010945,2.2916766527016694,0.21069877366058032,1.0433860853619805,3.0777759644918303
980,0.48390340029520473,0.15158481088393994,2.0960684363157913,0.18137524626587664,1.1880518444034074,3.3220767172318926
1000,0.4925325284003108,0.16662450138049467,2.109481962423051,0.41341361342459715,1.2188331264043617,3.310791212048887
1020,0.4976849465405899,0.5327604746567365,2.339600717434273,0.3270296040982772,1.3209555436830698,3.240534481962099
1040,0.5040423759334232,0.5998230834937777,2.423285144468844,0.3840885254085724,1.49662377210963,3.472881336079997
1060,0.5066236434386076,0.9534026724764975,2.4920504881386663,0.4353135532553454,1.6795314272409785,3.515611212853271
1080,0.5196483417784767,0.22919383516530542,2.738734536831524,0.6657102952803875,1.8922753818417242,3.7511782310567634
1100,0.527057941193914,0.5820318512790152,2.7529348900369817,0.694544182610314,1.935963222803072,3.7693003902987794
1120,0.5473286503764041,0.723028508625116,2.8664809308855537,0.7750556289058141,2.112505543824139,3.998635277661049
1140,0.709041296290637,0.507837096638345,3.101965895917737,1.1305976125243649,2.432362902994157,4.11055007423082
1160,0.8976949515075625,0.7891750480667099,3.1348559407435523,1.1703374283865968,2.4394220909421183,3.8928033756335685
1180,1.0006279638615498,0.39588700316910475,3.3351247942251065,1.3317960894622352,2.593437262341453,3.937358951880931
1200,1.015273296022695,0.4254745132413431,3.5001299286512495,1.6051156124454535,2.786853666330411,4.104946774873671
1220,1.1812876032988253,0.4782347114502434,3.5622168210231155,1.4538626799738794,3.0619427785867153,4.491149910545647
1240,1.274561457703081,0.5700255857271763,3.429945202836042,1.494004316767684,3.0851116642100154,4.531027557923779
1260,1.5668776063786036,0.3061758251532848,3.647377812840044,1.6111986641494949,3.3258526109811513,4.776071058960221
1280,1.6820839252647497,0.37476242766820267,3.7691753915901964,1.6329232102253246,3.5690705994324565,5.016142442481446
1300,1.7015567086906551,0.7593779019760685,3.813438680329777,1.7660431955838933,3.605671016185477,5.031511623748945
1320,1.7662325166000126,0.9258513351345993,3.908049663790755,2.0369287488558956,3.7845271774825724,5.170279189189867
1340,2.171007949848384,0.5764472468882322,4.099183351160449,2.1391850555571463,3.887158285986483,5.314474650811002
1360,2.285098966398331,0.3690458821597262,4.232181640264091,2.1419619944451385,4.123266928332944,5.551131186900034
1380,2.2897506890390384,0.8622894810901777,4.311034606038542,2.2118115674198937,4.218749974150589,5.598940330976138
1400,2.2992964613002456,1.0524526648558035,4.379974817196689,2.2958746822511693,4.350621321893746,5.684930444627047
1420,2.6382022122367483,0.572599854742849,4.584459623930398,2.6395832214960824,4.446516711738714,5.888709824674382
1440,2.742693395848264,0.20431652485053592,4.811062649786552,2.681639081391769,4.656443106905125,6.092939195360612
1460,2.775407451779277,0.2239726209147499,5.028010506756261,3.017020307539848,4.658915055205949,5.991569082474007
1480,2.7870466523776414,0.31108578572745155,5.058361707310736,2.926370885688971,4.559508987217317,6.007334246202537
1500,2.8257244275484514,0.4478472485892223,5.300481616115444,3.18796429753834,4.788295499693563,6.124353581526953
1520,2.9708498744062015,0.5225611478822645,5.516451162540138,3.4833932986651868,4.990080069099215,6.102884164423496
1540,3.1526945912803312,0.4658365806049994,5.703622714685982,3.7599522445019917,4.968135028758247,6.266020920253157
1560,3.175902057675447,0.36084393140402893,5.914309568414645,3.7186544190308317,4.972939390098008,6.509445500598985
1580,3.202002266123125,0.2401535934844239,5.51383457826729,3.6187843814961513,5.19756711531076,6.755572122533956
1600,3.338109652888084,0.3953580786261446,5.566587739418395,3.7164547574193088,5.425937805849238,6.981215142191924
