time step,failed agent x-position,formation velocity,other agent x-positions,,,
0,-3.0606601717798214,0.0,-2.0,-2.0000000000000004,-3.060660171779822,-2.000000000000001
20,-3.059645097689643,0.4673976359683465,-1.9977708102040612,-1.7844302609061007,-3.2833887726708597,-1.9007364839300085
40,-3.1003993458541372,0.3736336735548479,-1.8425510891118966,-1.7521222867879251,-3.308985614465156,-1.823716245611233
60,-3.1434412487749186,0.7973837600967519,-1.749088825566648,-1.688154549493517,-3.316509544911071,-1.7272469308589582
80,-3.1387340539232045,0.8284181144475895,-1.6368106742774589,-1.6068194679393,-3.274518636011361,-1.5779241222338947
100,-3.0614310541686116,0.6562918476703566,-1.5679677364705418,-1.529722569582309,-3.1417119112933563,-1.5480099906722757
120,-2.9090568676241584,0.8123463801269315,-1.4415070072646228,-1.4546655118314287,-2.987605457669346,-1.4996630073103296
140,-2.73548785646408,0.6568085878289429,-1.3062245229370204,-1.348524894664452,-2.9074940121995576,-1.3947045881554252
160,-2.613098936084927,0.8236408866714224,-1.2143286698510964,-1.2789451091723074,-2.882855864251874,-1.307879616742082
180,-2.492903865530152,0.747973407188949,-1.0639292759747367,-1.2546812931882345,-2.8432216033219855,-1.2057321211630696
200,-2.4283638209760583,0.5307097093688106,-1.0107252375491957,-1.1864739883961997,-2.758027418510408,-1.1523212126783937
220,-2.3850959776103857,0.5196823634527166,-0.893121371690623,-1.0785533420272948,-2.628942286907869,-1.0547530944177228
240,-2.1654500825024074,0.4945935529090746,-0.6754680339816084,-1.0314888942396945,-2.4395792537418206,-0.9050090173610663
260,-2.0398502305014095,0.24307394424354176,-0.42959446455075345,-0.8072663845996877,-2.0710041409485016,-0.7176855645913078
280,-1.956192805203777,0.3014722082788877,-0.19269326643815887,-0.5914851366677139,-1.937050790025868,-0.5662132986645236
300,-1.7257747807882469,0.5152640994259349,-0.06445390657975802,-0.543067605648843,-1.8352944312759012,-0.3976118235124393
320,-1.6959577948255349,0.5604822363177387,0.004784759614472556,-0.3740466462584824,-1.4439010276133903,-0.30212551382534225
340,-1.1644929362213816,0.5829855346236205,0.2544416325313428,-0.16590352799018504,-1.2946948236397093,-0.20394655674166962
360,-1.0537359842250327,0.28613525909260745,0.4514215694719743,-0.03263307027745199,-1.2161312890691016,0.04422053850443719
380,-0.6558749777570587,0.2745122285763335,0.6988035338722018,0.19349838616464243,-0.8309853869683557,0.23750800696060193
400,-0.8514866740492923,0.5891261985001309,0.7885163264843609,0.31621911763912447,-0.9656090317079289,0.3854090534445036
420,-0.2963482408215632,0.6647912122862498,0.8821697779280542,0.3208939278012708,-0.4253298855914234,0.41909390824393533
440,-0.5051030477671112,0.34247129541964433,1.0152926795083888,0.35716609001215627,-0.649128234465862,0.564352038209397
460,-0.477589172709429,0.13738026562820368,0.8881578523946434,0.4440767446653413,-0.2828520223399318,0.813183685563172
480,-0.49583693083970637,0.1868015608368242,1.077258250905413,0.20935476569413813,-0.26670616235010813,1.0599262478195253
500,-0.532197038936661,0.11203619039305268,0.9469175590668466,0.343014453039836,-0.20795303811273635,1.3060767131179567
520,-0.5808029711087235,0.13355030926973752,0.9464262776899033,0.30697910447081034,-0.12873041663854456,1.189071711916498
540,-0.23806552121649327,0.08787220986723895,1.1403269679739974,0.37645572772245517,-0.19696152646595833,1.1843190371901984
560,-0.20771382947592354,0.11896596929222825,1.2837641299173566,0.37465627695700565,-0.04780284702943627,1.3681461513069704
580,-0.10523368869061134,0.25340678849130527,1.5126264007111017,0.3927896998375835,-0.149974716475064,1.2538219728809077
600,0.10241069744649423,0.22163230398996894,1.5361424502442942,0.5101149272200867,-0.2327730134986048,1.260706177414196
620,0.23559498233384835,0.4624976083947449,1.7781334979396206,0.7289726784893475,0.06612363087379913,1.4306338532200638
640,0.5139511253846529,0.27347555258940764,2.0233052253857995,0.9595461202481581,0.08437901126509129,1.4254621515836279
660,0.6438448171489983,0.5119080282915772,2.261264030011599,0.9839950033524114,0.104581013748684,1.6069998244120267
680,0.828285318128863,0.49719813876613267,2.461286742795461,1.1701775714827045,0.14932119821793766,1.8033043582766566
700,0.9804498090039693,0.5436311372961835,2.5177603127128734,1.219129922690601,0.3365962553473052,1.8611075655149585
720,1.1077945464851147,0.4594312037095424,2.758020385842129,1.3422376311069257,0.6915191784517547,2.075545638086191
740,1.3156034762010926,0.6178148626936975,2.9900659013792437,1.517488590601757,0.7874122721736327,2.3152912156620147
760,1.5541481131174968,0.4503361516033226,3.2288121537657837,1.7243620573216902,1.2030452515362215,2.55626992206573
780,1.709796635092855,0.18541884827557914,3.4570361503199365,1.7688549627333612,1.302315808705231,2.740847304188181
800,1.7944447853141843,0.4962467747797848,3.4826189030753927,1.912330747988388,1.1277425132259191,2.7462062501196973
820,2.1401205829898102,0.41948509220562646,3.7121625582505278,2.2502139130400276,1.5301117658824896,2.7521211246508557
840,2.201608495890246,0.10837352561573435,3.708148840223209,2.483204393764059,1.3658419680037568,2.7312742103045293
860,2.2167796511424176,0.46374270506828247,3.872731607549764,2.4991294982632506,1.5556335938272055,2.9222070287595328
880,2.2981523165323847,0.3221462883712504,4.110134516213137,2.744040887719945,1.8417223941905032,3.1635496910231478
900,2.4672842801083266,0.6423266187011288,4.149513278284778,2.801740937804912,1.854940996560643,3.18041172211581
920,2.70216484086353,0.4376532251395805,4.391548897220269,2.92076690159787,2.2939047477826406,3.3946887370816734
940,2.8857263417344954,0.28735834620794776,4.63601903993631,2.9311142843399973,2.248478950478969,3.6388527962013857
960,2.9880304136327287,0.485189658066961,4.865827040226048,3.0274281883227405,2.5972689967491798,3.879245789094015
