time step,collective radius,# of objects collected,agent positions,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,obstacle positions,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120
0.0,70211.69705494824,0.0,-2.0,-2.0,-2.0,-0.5,-2.0,1.0,-2.0,2.5,-2.0,4.0,-2.0,5.5,-2.0,7.0,-2.0,8.5,-2.0,10.0,2.4277688669214412,0.3343368501011015,2.156616876642479,-1.1895113583516288,2.5786833416789596,0.7678964556167525,1.9466174827005394,-0.35586834679014945,2.7151445398261527,-1.3014246841819506,2.625088729928714,-0.2987659319726112,1.8986625075276602,1.0659128925990022,2.014470344008406,0.06513356114487845,1.8244069907303764,1.5848385546405788,3.481882601051722,-0.48112437026712007,2.8762454902959136,-0.6548882595407889,2.912384883977443,0.08313870252809244,2.0805742634304125,0.4988907543994784,2.8614990953074333,-0.32377314207987895,2.979526702212828,-0.19648992242991636,2.802946646816098,-0.5441722463094232,2.267358211789037,-0.7597649026080108,2.455236604242416,-0.06489090955843584,2.4601558244736745,0.20637766984670666,1.808714690246137,0.46732953362619406,1.6819717290703333,0.6298145668259667,1.927908965791186,-1.0940851619065388,2.5401554451319215,0.35282972893201575,2.860876362830227,0.19080287446698838,2.314905820302002,0.38886607054287553,1.2242794783072801,2.2429142062073355,1.4850702360165609,-0.5218926447621459,1.9178992648885522,-0.6899359154169918,2.445617780312595,1.407466254359716,2.5129433597954702,0.2535253344413507,2.7863791156118465,1.1759004523346692,2.6158611355800696,1.290387736704545,2.132278798534789,-0.6755793117906953,2.171968616689262,-0.12790900619313023,2.327612173122534,-0.07457289117549441,1.7938759590052709,-0.18169118655896735,2.9574214634811193,0.2952372094821357,2.7135983322663346,-0.47513457409981125,2.2632898831525132,0.9056568658371139,2.858659830593276,1.175726463766353,2.225147239839708,-0.04042797832402174,2.098503655409032,-0.8725799414142458,2.548349324751716,0.1029340439366552,1.1597088873321328,0.15719504967626413,1.38811417422728,0.7912499843700617,1.9926358410484752,-0.6260217642255756,2.017922059979685,-1.1939830025251934,2.798836861527744,-1.3585820794552137,2.6403568605031484,-0.3027737608017401,1.8446234190413633,0.8895726285854015
20.0,46665.55315953378,0.4,-1.9990852058598854,-2.070124422641525,-1.9545454237294897,-0.5007653465257959,-1.9044889609129982,1.0002489747852668,-1.9735979978290321,2.4986762996285536,-1.9133089287729355,3.9963766744260405,-1.9519722980365948,5.471256528374976,-1.9237051113476031,6.979136499395699,-1.8923117505722646,8.483858064038708,-2.0003262384064704,10.00063385516977,2.4277688669214412,0.3343368501011015,2.156616876642479,-1.1895113583516288,2.5786833416789596,0.7678964556167525,1.9466174827005394,-0.35586834679014945,2.7151445398261527,-1.3014246841819506,2.625088729928714,-0.2987659319726112,1.8986625075276602,1.0659128925990022,2.014470344008406,0.06513356114487845,1.8244069907303764,1.5848385546405788,3.481882601051722,-0.48112437026712007,2.8762454902959136,-0.6548882595407889,2.912384883977443,0.08313870252809244,2.0805742634304125,0.4988907543994784,2.8614990953074333,-0.32377314207987895,2.979526702212828,-0.19648992242991636,2.802946646816098,-0.5441722463094232,2.267358211789037,-0.7597649026080108,2.455236604242416,-0.06489090955843584,2.4601558244736745,0.20637766984670666,1.808714690246137,0.46732953362619406,1.6819717290703333,0.6298145668259667,1.927908965791186,-1.0940851619065388,2.5401554451319215,0.35282972893201575,2.860876362830227,0.19080287446698838,2.314905820302002,0.38886607054287553,1.2242794783072801,2.2429142062073355,1.4850702360165609,-0.5218926447621459,1.9178992648885522,-0.6899359154169918,2.445617780312595,1.407466254359716,2.5129433597954702,0.2535253344413507,2.7863791156118465,1.1759004523346692,2.6158611355800696,1.290387736704545,2.132278798534789,-0.6755793117906953,2.171968616689262,-0.12790900619313023,2.327612173122534,-0.07457289117549441,1.7938759590052709,-0.18169118655896735,2.9574214634811193,0.2952372094821357,2.7135983322663346,-0.47513457409981125,2.2632898831525132,0.9056568658371139,2.858659830593276,1.175726463766353,2.225147239839708,-0.04042797832402174,2.098503655409032,-0.8725799414142458,2.548349324751716,0.1029340439366552,1.1597088873321328,0.15719504967626413,1.38811417422728,0.7912499843700617,1.9926358410484752,-0.6260217642255756,2.017922059979685,-1.1939830025251934,2.798836861527744,-1.3585820794552137,2.6403568605031484,-0.3027737608017401,1.8446234190413633,0.8895726285854015
40.0,34207.81209563151,0.9,-1.993712291173114,-2.1487287477135206,-1.907825964255769,-0.5552551474035626,-1.822666971984998,0.9808412350665903,-1.9651917334594107,2.4383110103806476,-1.9177125443924279,3.954332413543515,-1.8997073978789758,5.411213773566712,-1.907629953488486,6.966153103239224,-1.9074832541105144,8.459500539408646,-2.0104171590766464,10.161706018329168,2.4277688669214412,0.3343368501011015,2.156616876642479,-1.1895113583516288,2.5786833416789596,0.7678964556167525,1.9466174827005394,-0.35586834679014945,2.7151445398261527,-1.3014246841819506,2.625088729928714,-0.2987659319726112,1.8986625075276602,1.0659128925990022,2.014470344008406,0.06513356114487845,1.8244069907303764,1.5848385546405788,3.481882601051722,-0.48112437026712007,2.8762454902959136,-0.6548882595407889,2.912384883977443,0.08313870252809244,2.0805742634304125,0.4988907543994784,2.8614990953074333,-0.32377314207987895,2.979526702212828,-0.19648992242991636,2.802946646816098,-0.5441722463094232,2.267358211789037,-0.7597649026080108,2.455236604242416,-0.06489090955843584,2.4601558244736745,0.20637766984670666,1.808714690246137,0.46732953362619406,1.6819717290703333,0.6298145668259667,1.927908965791186,-1.0940851619065388,2.5401554451319215,0.35282972893201575,2.860876362830227,0.19080287446698838,2.314905820302002,0.38886607054287553,1.2242794783072801,2.2429142062073355,1.4850702360165609,-0.5218926447621459,1.9178992648885522,-0.6899359154169918,2.445617780312595,1.407466254359716,2.5129433597954702,0.2535253344413507,2.7863791156118465,1.1759004523346692,2.6158611355800696,1.290387736704545,2.132278798534789,-0.6755793117906953,2.171968616689262,-0.12790900619313023,2.327612173122534,-0.07457289117549441,1.7938759590052709,-0.18169118655896735,2.9574214634811193,0.2952372094821357,2.7135983322663346,-0.47513457409981125,2.2632898831525132,0.9056568658371139,2.858659830593276,1.175726463766353,2.225147239839708,-0.04042797832402174,2.098503655409032,-0.8725799414142458,2.548349324751716,0.1029340439366552,1.1597088873321328,0.15719504967626413,1.38811417422728,0.7912499843700617,1.9926358410484752,-0.6260217642255756,2.017922059979685,-1.1939830025251934,2.798836861527744,-1.3585820794552137,2.6403568605031484,-0.3027737608017401,1.8446234190413633,0.8895726285854015
60.0,27609.469814107917,1.6,-1.9894609657802789,-2.263179234955004,-1.9469377980634601,-0.570944280633846,-1.7843080734896026,0.9865941683734236,-2.0159347203072655,2.433496804349649,-1.8592820066865243,3.941974018042294,-1.9075945274558979,5.372601091476691,-1.8757126673145934,6.9234014934218635,-1.9020197889177175,8.482184541013943,-2.0160778819101357,10.221338158373364,2.4277688669214412,0.3343368501011015,2.156616876642479,-1.1895113583516288,2.5786833416789596,0.7678964556167525,1.9466174827005394,-0.35586834679014945,2.7151445398261527,-1.3014246841819506,2.625088729928714,-0.2987659319726112,1.8986625075276602,1.0659128925990022,2.014470344008406,0.06513356114487845,1.8244069907303764,1.5848385546405788,3.481882601051722,-0.48112437026712007,2.8762454902959136,-0.6548882595407889,2.912384883977443,0.08313870252809244,2.0805742634304125,0.4988907543994784,2.8614990953074333,-0.32377314207987895,2.979526702212828,-0.19648992242991636,2.802946646816098,-0.5441722463094232,2.267358211789037,-0.7597649026080108,2.455236604242416,-0.06489090955843584,2.4601558244736745,0.20637766984670666,1.808714690246137,0.46732953362619406,1.6819717290703333,0.6298145668259667,1.927908965791186,-1.0940851619065388,2.5401554451319215,0.35282972893201575,2.860876362830227,0.19080287446698838,2.314905820302002,0.38886607054287553,1.2242794783072801,2.2429142062073355,1.4850702360165609,-0.5218926447621459,1.9178992648885522,-0.6899359154169918,2.445617780312595,1.407466254359716,2.5129433597954702,0.2535253344413507,2.7863791156118465,1.1759004523346692,2.6158611355800696,1.290387736704545,2.132278798534789,-0.6755793117906953,2.171968616689262,-0.12790900619313023,2.327612173122534,-0.07457289117549441,1.7938759590052709,-0.18169118655896735,2.9574214634811193,0.2952372094821357,2.7135983322663346,-0.47513457409981125,2.2632898831525132,0.9056568658371139,2.858659830593276,1.175726463766353,2.225147239839708,-0.04042797832402174,2.098503655409032,-0.8725799414142458,2.548349324751716,0.1029340439366552,1.1597088873321328,0.15719504967626413,1.38811417422728,0.7912499843700617,1.9926358410484752,-0.6260217642255756,2.017922059979685,-1.1939830025251934,2.798836861527744,-1.3585820794552137,2.6403568605031484,-0.3027737608017401,1.8446234190413633,0.8895726285854015
80.0,22549.97022982861,1.9,-1.9922677755582126,-2.369342400255115,-1.9142700155855146,-0.6072819730132761,-1.7083730617627495,0.9995218494898388,-2.040823520479389,2.4698877046528374,-1.8802473602380847,3.9391356956602963,-1.8354161911317228,5.40257628342227,-1.8603735494943643,6.952018898358,-1.8710811103059086,8.558003068033766,-2.018955454680294,10.357065408787532,2.4277688669214412,0.3343368501011015,2.156616876642479,-1.1895113583516288,2.5786833416789596,0.7678964556167525,1.9466174827005394,-0.35586834679014945,2.7151445398261527,-1.3014246841819506,2.625088729928714,-0.2987659319726112,1.8986625075276602,1.0659128925990022,2.014470344008406,0.06513356114487845,1.8244069907303764,1.5848385546405788,3.481882601051722,-0.48112437026712007,2.8762454902959136,-0.6548882595407889,2.912384883977443,0.08313870252809244,2.0805742634304125,0.4988907543994784,2.8614990953074333,-0.32377314207987895,2.979526702212828,-0.19648992242991636,2.802946646816098,-0.5441722463094232,2.267358211789037,-0.7597649026080108,2.455236604242416,-0.06489090955843584,2.4601558244736745,0.20637766984670666,1.808714690246137,0.46732953362619406,1.6819717290703333,0.6298145668259667,1.927908965791186,-1.0940851619065388,2.5401554451319215,0.35282972893201575,2.860876362830227,0.19080287446698838,2.314905820302002,0.38886607054287553,1.2242794783072801,2.2429142062073355,1.4850702360165609,-0.5218926447621459,1.9178992648885522,-0.6899359154169918,2.445617780312595,1.407466254359716,2.5129433597954702,0.2535253344413507,2.7863791156118465,1.1759004523346692,2.6158611355800696,1.290387736704545,2.132278798534789,-0.6755793117906953,2.171968616689262,-0.12790900619313023,2.327612173122534,-0.07457289117549441,1.7938759590052709,-0.18169118655896735,2.9574214634811193,0.2952372094821357,2.7135983322663346,-0.47513457409981125,2.2632898831525132,0.9056568658371139,2.858659830593276,1.175726463766353,2.225147239839708,-0.04042797832402174,2.098503655409032,-0.8725799414142458,2.548349324751716,0.1029340439366552,1.1597088873321328,0.15719504967626413,1.38811417422728,0.7912499843700617,1.9926358410484752,-0.6260217642255756,2.017922059979685,-1.1939830025251934,2.798836861527744,-1.3585820794552137,2.6403568605031484,-0.3027737608017401,1.8446234190413633,0.8895726285854015
100.0,10574.8667583002,2.2,-1.994360036064051,-2.479112191246052,-1.9881931323031374,-0.6944964646376329,-1.6824624885967647,0.9828102679641884,-2.0619812714278307,2.515461592260622,-1.8552226258631896,3.9112698146843714,-1.8475987093946329,5.44501078456535,-1.88855710025497,6.975801944061982,-1.892979687990389,8.579857942325848,-2.022901410191879,10.461469506302123,2.4277688669214412,0.3343368501011015,2.156616876642479,-1.1895113583516288,2.5786833416789596,0.7678964556167525,1.9466174827005394,-0.35586834679014945,2.7151445398261527,-1.3014246841819506,2.625088729928714,-0.2987659319726112,1.8986625075276602,1.0659128925990022,2.014470344008406,0.06513356114487845,1.8244069907303764,1.5848385546405788,3.481882601051722,-0.48112437026712007,2.8762454902959136,-0.6548882595407889,2.912384883977443,0.08313870252809244,2.0805742634304125,0.4988907543994784,2.8614990953074333,-0.32377314207987895,2.979526702212828,-0.19648992242991636,2.802946646816098,-0.5441722463094232,2.267358211789037,-0.7597649026080108,2.455236604242416,-0.06489090955843584,2.4601558244736745,0.20637766984670666,1.808714690246137,0.46732953362619406,1.6819717290703333,0.6298145668259667,1.927908965791186,-1.0940851619065388,2.5401554451319215,0.35282972893201575,2.860876362830227,0.19080287446698838,2.314905820302002,0.38886607054287553,1.2242794783072801,2.2429142062073355,1.4850702360165609,-0.5218926447621459,1.9178992648885522,-0.6899359154169918,2.445617780312595,1.407466254359716,2.5129433597954702,0.2535253344413507,2.7863791156118465,1.1759004523346692,2.6158611355800696,1.290387736704545,2.132278798534789,-0.6755793117906953,2.171968616689262,-0.12790900619313023,2.327612173122534,-0.07457289117549441,1.7938759590052709,-0.18169118655896735,2.9574214634811193,0.2952372094821357,2.7135983322663346,-0.47513457409981125,2.2632898831525132,0.9056568658371139,2.858659830593276,1.175726463766353,2.225147239839708,-0.04042797832402174,2.098503655409032,-0.8725799414142458,2.548349324751716,0.1029340439366552,1.1597088873321328,0.15719504967626413,1.38811417422728,0.7912499843700617,1.9926358410484752,-0.6260217642255756,2.017922059979685,-1.1939830025251934,2.798836861527744,-1.3585820794552137,2.6403568605031484,-0.3027737608017401,1.8446234190413633,0.8895726285854015
120.0,7492.27131847332,3.0,-1.992338908726558,-2.5897599979677612,-1.9673886034320767,-0.7174494522364123,-1.579357091810619,0.9477072017901339,-2.066612924140165,2.484719571038631,-1.8024199240123178,3.911841904767018,-1.7858163101600695,5.449430483738392,-1.8351556642075249,7.031976519696537,-1.869907755084789,8.632734948795552,-2.0284222496773765,10.53713747675069,2.4277688669214412,0.3343368501011015,2.156616876642479,-1.1895113583516288,2.5786833416789596,0.7678964556167525,1.9466174827005394,-0.35586834679014945,2.7151445398261527,-1.3014246841819506,2.625088729928714,-0.2987659319726112,1.8986625075276602,1.0659128925990022,2.014470344008406,0.06513356114487845,1.8244069907303764,1.5848385546405788,3.481882601051722,-0.48112437026712007,2.8762454902959136,-0.6548882595407889,2.912384883977443,0.08313870252809244,2.0805742634304125,0.4988907543994784,2.8614990953074333,-0.32377314207987895,2.979526702212828,-0.19648992242991636,2.802946646816098,-0.5441722463094232,2.267358211789037,-0.7597649026080108,2.455236604242416,-0.06489090955843584,2.4601558244736745,0.20637766984670666,1.808714690246137,0.46732953362619406,1.6819717290703333,0.6298145668259667,1.927908965791186,-1.0940851619065388,2.5401554451319215,0.35282972893201575,2.860876362830227,0.19080287446698838,2.314905820302002,0.38886607054287553,1.2242794783072801,2.2429142062073355,1.4850702360165609,-0.5218926447621459,1.9178992648885522,-0.6899359154169918,2.445617780312595,1.407466254359716,2.5129433597954702,0.2535253344413507,2.7863791156118465,1.1759004523346692,2.6158611355800696,1.290387736704545,2.132278798534789,-0.6755793117906953,2.171968616689262,-0.12790900619313023,2.327612173122534,-0.07457289117549441,1.7938759590052709,-0.18169118655896735,2.9574214634811193,0.2952372094821357,2.7135983322663346,-0.47513457409981125,2.2632898831525132,0.9056568658371139,2.858659830593276,1.175726463766353,2.225147239839708,-0.04042797832402174,2.098503655409032,-0.8725799414142458,2.548349324751716,0.1029340439366552,1.1597088873321328,0.15719504967626413,1.38811417422728,0.7912499843700617,1.9926358410484752,-0.6260217642255756,2.017922059979685,-1.1939830025251934,2.798836861527744,-1.3585820794552137,2.6403568605031484,-0.3027737608017401,1.8446234190413633,0.8895726285854015
140.0,7134.967181768412,3.3,-1.9897653382125626,-2.6326012536836254,-2.015507954174552,-0.7510537038748647,-1.551266975582564,0.9417959641041419,-2.098473451984885,2.4275768612663677,-1.8183466129852648,3.9861986671259535,-1.7637689848715414,5.454400424165044,-1.8462266346803489,7.025532822859562,-1.9089394604902594,8.707957661773708,-2.0245355612100577,10.596084997292255,2.4277688669214412,0.3343368501011015,2.156616876642479,-1.1895113583516288,2.5786833416789596,0.7678964556167525,1.9466174827005394,-0.35586834679014945,2.7151445398261527,-1.3014246841819506,2.625088729928714,-0.2987659319726112,1.8986625075276602,1.0659128925990022,2.014470344008406,0.06513356114487845,1.8244069907303764,1.5848385546405788,3.481882601051722,-0.48112437026712007,2.8762454902959136,-0.6548882595407889,2.912384883977443,0.08313870252809244,2.0805742634304125,0.4988907543994784,2.8614990953074333,-0.32377314207987895,2.979526702212828,-0.19648992242991636,2.802946646816098,-0.5441722463094232,2.267358211789037,-0.7597649026080108,2.455236604242416,-0.06489090955843584,2.4601558244736745,0.20637766984670666,1.808714690246137,0.46732953362619406,1.6819717290703333,0.6298145668259667,1.927908965791186,-1.0940851619065388,2.5401554451319215,0.35282972893201575,2.860876362830227,0.19080287446698838,2.314905820302002,0.38886607054287553,1.2242794783072801,2.2429142062073355,1.4850702360165609,-0.5218926447621459,1.9178992648885522,-0.6899359154169918,2.445617780312595,1.407466254359716,2.5129433597954702,0.2535253344413507,2.7863791156118465,1.1759004523346692,2.6158611355800696,1.290387736704545,2.132278798534789,-0.6755793117906953,2.171968616689262,-0.12790900619313023,2.327612173122534,-0.07457289117549441,1.7938759590052709,-0.18169118655896735,2.9574214634811193,0.2952372094821357,2.7135983322663346,-0.47513457409981125,2.2632898831525132,0.9056568658371139,2.858659830593276,1.175726463766353,2.225147239839708,-0.04042797832402174,2.098503655409032,-0.8725799414142458,2.548349324751716,0.1029340439366552,1.1597088873321328,0.15719504967626413,1.38811417422728,0.7912499843700617,1.9926358410484752,-0.6260217642255756,2.017922059979685,-1.1939830025251934,2.798836861527744,-1.3585820794552137,2.6403568605031484,-0.3027737608017401,1.8446234190413633,0.8895726285854015
160.0,7277.3100541621,3.7,-1.9738987405573325,-2.743972703215591,-2.049999931294482,-0.7949850642657412,-1.4623496981088366,0.8705245661919367,-2.100692102419085,2.432758493764435,-1.7535600032406613,3.9930164483887722,-1.739211242016097,5.439193327238829,-1.8658237941407978,7.059428867279283,-1.8838784524367977,8.766982027847959,-2.0332380669453083,10.72512121254313,2.4277688669214412,0.3343368501011015,2.156616876642479,-1.1895113583516288,2.5786833416789596,0.7678964556167525,1.9466174827005394,-0.35586834679014945,2.7151445398261527,-1.3014246841819506,2.625088729928714,-0.2987659319726112,1.8986625075276602,1.0659128925990022,2.014470344008406,0.06513356114487845,1.8244069907303764,1.5848385546405788,3.481882601051722,-0.48112437026712007,2.8762454902959136,-0.6548882595407889,2.912384883977443,0.08313870252809244,2.0805742634304125,0.4988907543994784,2.8614990953074333,-0.32377314207987895,2.979526702212828,-0.19648992242991636,2.802946646816098,-0.5441722463094232,2.267358211789037,-0.7597649026080108,2.455236604242416,-0.06489090955843584,2.4601558244736745,0.20637766984670666,1.808714690246137,0.46732953362619406,1.6819717290703333,0.6298145668259667,1.927908965791186,-1.0940851619065388,2.5401554451319215,0.35282972893201575,2.860876362830227,0.19080287446698838,2.314905820302002,0.38886607054287553,1.2242794783072801,2.2429142062073355,1.4850702360165609,-0.5218926447621459,1.9178992648885522,-0.6899359154169918,2.445617780312595,1.407466254359716,2.5129433597954702,0.2535253344413507,2.7863791156118465,1.1759004523346692,2.6158611355800696,1.290387736704545,2.132278798534789,-0.6755793117906953,2.171968616689262,-0.12790900619313023,2.327612173122534,-0.07457289117549441,1.7938759590052709,-0.18169118655896735,2.9574214634811193,0.2952372094821357,2.7135983322663346,-0.47513457409981125,2.2632898831525132,0.9056568658371139,2.858659830593276,1.175726463766353,2.225147239839708,-0.04042797832402174,2.098503655409032,-0.8725799414142458,2.548349324751716,0.1029340439366552,1.1597088873321328,0.15719504967626413,1.38811417422728,0.7912499843700617,1.9926358410484752,-0.6260217642255756,2.017922059979685,-1.1939830025251934,2.798836861527744,-1.3585820794552137,2.6403568605031484,-0.3027737608017401,1.8446234190413633,0.8895726285854015
180.0,8420.448782011657,4.4,-1.9531291409216103,-2.7536279893751674,-2.005182709687852,-0.8633817682203417,-1.4727361842880353,0.870675195363139,-2.0981533915654875,2.456341937313346,-1.7656032000558846,3.9413369878159807,-1.7070402348613243,5.481253703729404,-1.8651710031089945,7.092127120058455,-1.9585754784317266,8.809652174567612,-2.0030987814052437,10.764131489403356,2.4277688669214412,0.3343368501011015,2.156616876642479,-1.1895113583516288,2.5786833416789596,0.7678964556167525,1.9466174827005394,-0.35586834679014945,2.7151445398261527,-1.3014246841819506,2.625088729928714,-0.2987659319726112,1.8986625075276602,1.0659128925990022,2.014470344008406,0.06513356114487845,1.8244069907303764,1.5848385546405788,3.481882601051722,-0.48112437026712007,2.8762454902959136,-0.6548882595407889,2.912384883977443,0.08313870252809244,2.0805742634304125,0.4988907543994784,2.8614990953074333,-0.32377314207987895,2.979526702212828,-0.19648992242991636,2.802946646816098,-0.5441722463094232,2.267358211789037,-0.7597649026080108,2.455236604242416,-0.06489090955843584,2.4601558244736745,0.20637766984670666,1.808714690246137,0.46732953362619406,1.6819717290703333,0.6298145668259667,1.927908965791186,-1.0940851619065388,2.5401554451319215,0.35282972893201575,2.860876362830227,0.19080287446698838,2.314905820302002,0.38886607054287553,1.2242794783072801,2.2429142062073355,1.4850702360165609,-0.5218926447621459,1.9178992648885522,-0.6899359154169918,2.445617780312595,1.407466254359716,2.5129433597954702,0.2535253344413507,2.7863791156118465,1.1759004523346692,2.6158611355800696,1.290387736704545,2.132278798534789,-0.6755793117906953,2.171968616689262,-0.12790900619313023,2.327612173122534,-0.07457289117549441,1.7938759590052709,-0.18169118655896735,2.9574214634811193,0.2952372094821357,2.7135983322663346,-0.47513457409981125,2.2632898831525132,0.9056568658371139,2.858659830593276,1.175726463766353,2.225147239839708,-0.04042797832402174,2.098503655409032,-0.8725799414142458,2.548349324751716,0.1029340439366552,1.1597088873321328,0.15719504967626413,1.38811417422728,0.7912499843700617,1.9926358410484752,-0.6260217642255756,2.017922059979685,-1.1939830025251934,2.798836861527744,-1.3585820794552137,2.6403568605031484,-0.3027737608017401,1.8446234190413633,0.8895726285854015
