time step,collective radius,# of objects collected,agent positions,,,,,,,,,,obstacle positions
0,58705.93460342609,0,"(-2.0, -4.5)","(-2.0, -3.5)","(-2.0, -2.5)","(-2.0, -1.5)","(-2.0, -0.5)","(-2.0, 0.5)","(-2.0, 1.5)","(-2.0, 2.5)","(-2.0, 3.5)","(1.902784988324303, 1.3787161869818951)","(1.3691985643125486, -1.3842588820177584)","(0.5637762059336849, 0.2705183057529057)","(1.6203787552428666, 1.369186473747234)","(1.736915308984234, 0.4400370163863023)","(2.861601786608963, 1.5073572732398306)","(1.2166985119978242, 1.351576750428947)","(2.6929381743170415, 0.9079742146782763)","(2.5782878299014067, -0.7114409467892915)","(0.6712882270621977, 0.9966082829203198)","(0.5639871116408123, -0.0747257160820336)","(0.748152856921735, 1.602852038889326)","(0.6801072862003731, 1.819050935776147)","(2.778143622477049, 0.08634161918057881)","(2.2696376297856484, -0.11339540833001305)","(0.7860005511111864, -1.3217950556697065)","(1.834931385242402, 0.6155101340038338)","(2.0817166035244523, -0.4575691763412215)","(1.5873049102555195, -1.948692389525624)","(0.4631773163330245, 1.3925009896865976)","(0.44147202398896057, -1.62591043133347)","(1.1533126593824485, 0.9047901928103776)","(0.1151182815451367, -0.17205852402090915)","(0.922257342822168, -0.6458601274416145)","(1.4176927431785908, 1.2649360064928343)","(1.1862155045417553, -1.6185950476110653)","(2.2829477516498424, -0.34222635347456)","(0.42122499479294195, 0.7277054121511353)","(2.1939812239635024, 1.4620856440939196)","(2.6487585258981787, 0.6259832028104104)","(2.1654307071646315, -1.690798183293034)","(1.6129231819366447, 0.1555501201050875)","(0.7539020101037364, 1.3416426911256742)","(2.610250489052473, -1.2044763784737489)","(1.4275028646661603, -0.10529815338287607)","(1.844057616949855, -0.29511126188799475)","(2.8023962713051658, -0.670734729733053)","(0.9292127117313891, 1.8061453912309067)","(1.3547413435476414, -0.7481565205852587)","(2.2641029225367815, 0.3822078836436571)","(2.596072903313321, -1.6036666250999962)","(1.3695205557357464, -1.9650045203283577)","(2.467163431193809, -0.5267030806509783)","(0.41667344158716146, -1.2122166627136424)","(0.5541529708347571, 1.9806382152647846)","(2.731713912316975, -1.771176368151722)","(2.527255919719974, -0.26252626737443485)","(2.318279010213276, -1.4807740975200856)","(2.991029850957339, 1.2068711526267375)","(2.778080407787326, -0.2788969570017237)"
20,2131.687633340506,0,"(-2.0000181185190455, -4.502162943850565)","(-1.9962450535748983, -3.7400829073678996)","(-1.9900157807808576, -2.5189132339465448)","(-1.9999558568522098, -1.5001442058845644)","(-2.013666760962162, -0.500017196275631)","(-2.0000142441627355, 0.499981405139304)","(-1.9999519433513457, 1.4999117520609042)","(-2.00043134488261, 2.502266946380383)","(-2.0000823688309324, 3.501442951957486)","(1.902784988324303, 1.3787161869818951)","(1.3691985643125486, -1.3842588820177584)","(0.5637762059336849, 0.2705183057529057)","(1.6203787552428666, 1.369186473747234)","(1.736915308984234, 0.4400370163863023)","(2.861601786608963, 1.5073572732398306)","(1.2166985119978242, 1.351576750428947)","(2.6929381743170415, 0.9079742146782763)","(2.5782878299014067, -0.7114409467892915)","(0.6712882270621977, 0.9966082829203198)","(0.5639871116408123, -0.0747257160820336)","(0.748152856921735, 1.602852038889326)","(0.6801072862003731, 1.819050935776147)","(2.778143622477049, 0.08634161918057881)","(2.2696376297856484, -0.11339540833001305)","(0.7860005511111864, -1.3217950556697065)","(1.834931385242402, 0.6155101340038338)","(2.0817166035244523, -0.4575691763412215)","(1.5873049102555195, -1.948692389525624)","(0.4631773163330245, 1.3925009896865976)","(0.44147202398896057, -1.62591043133347)","(1.1533126593824485, 0.9047901928103776)","(0.1151182815451367, -0.17205852402090915)","(0.922257342822168, -0.6458601274416145)","(1.4176927431785908, 1.2649360064928343)","(1.1862155045417553, -1.6185950476110653)","(2.2829477516498424, -0.34222635347456)","(0.42122499479294195, 0.7277054121511353)","(2.1939812239635024, 1.4620856440939196)","(2.6487585258981787, 0.6259832028104104)","(2.1654307071646315, -1.690798183293034)","(1.6129231819366447, 0.1555501201050875)","(0.7539020101037364, 1.3416426911256742)","(2.610250489052473, -1.2044763784737489)","(1.4275028646661603, -0.10529815338287607)","(1.844057616949855, -0.29511126188799475)","(2.8023962713051658, -0.670734729733053)","(0.9292127117313891, 1.8061453912309067)","(1.3547413435476414, -0.7481565205852587)","(2.2641029225367815, 0.3822078836436571)","(2.596072903313321, -1.6036666250999962)","(1.3695205557357464, -1.9650045203283577)","(2.467163431193809, -0.5267030806509783)","(0.41667344158716146, -1.2122166627136424)","(0.5541529708347571, 1.9806382152647846)","(2.731713912316975, -1.771176368151722)","(2.527255919719974, -0.26252626737443485)","(2.318279010213276, -1.4807740975200856)","(2.991029850957339, 1.2068711526267375)","(2.778080407787326, -0.2788969570017237)"
40,147.50633083034023,0,"(-1.8689197879845822, -4.7105794548924855)","(-1.9962169212519012, -3.7496332467781994)","(-1.9891253928647568, -2.520025744079124)","(-1.9976452470298534, -1.5371194235095724)","(-2.0136411148760502, -0.5000902897506792)","(-1.9764189725964787, 0.4995905690132719)","(-2.002255455967377, 1.506326288284456)","(-2.002547187152796, 2.7483260693963762)","(-2.0000903869793802, 3.502055243483202)","(1.902784988324303, 1.3787161869818951)","(1.3691985643125486, -1.3842588820177584)","(0.5637762059336849, 0.2705183057529057)","(1.6203787552428666, 1.369186473747234)","(1.736915308984234, 0.4400370163863023)","(2.861601786608963, 1.5073572732398306)","(1.2166985119978242, 1.351576750428947)","(2.6929381743170415, 0.9079742146782763)","(2.5782878299014067, -0.7114409467892915)","(0.6712882270621977, 0.9966082829203198)","(0.5639871116408123, -0.0747257160820336)","(0.748152856921735, 1.602852038889326)","(0.6801072862003731, 1.819050935776147)","(2.778143622477049, 0.08634161918057881)","(2.2696376297856484, -0.11339540833001305)","(0.7860005511111864, -1.3217950556697065)","(1.834931385242402, 0.6155101340038338)","(2.0817166035244523, -0.4575691763412215)","(1.5873049102555195, -1.948692389525624)","(0.4631773163330245, 1.3925009896865976)","(0.44147202398896057, -1.62591043133347)","(1.1533126593824485, 0.9047901928103776)","(0.1151182815451367, -0.17205852402090915)","(0.922257342822168, -0.6458601274416145)","(1.4176927431785908, 1.2649360064928343)","(1.1862155045417553, -1.6185950476110653)","(2.2829477516498424, -0.34222635347456)","(0.42122499479294195, 0.7277054121511353)","(2.1939812239635024, 1.4620856440939196)","(2.6487585258981787, 0.6259832028104104)","(2.1654307071646315, -1.690798183293034)","(1.6129231819366447, 0.1555501201050875)","(0.7539020101037364, 1.3416426911256742)","(2.610250489052473, -1.2044763784737489)","(1.4275028646661603, -0.10529815338287607)","(1.844057616949855, -0.29511126188799475)","(2.8023962713051658, -0.670734729733053)","(0.9292127117313891, 1.8061453912309067)","(1.3547413435476414, -0.7481565205852587)","(2.2641029225367815, 0.3822078836436571)","(2.596072903313321, -1.6036666250999962)","(1.3695205557357464, -1.9650045203283577)","(2.467163431193809, -0.5267030806509783)","(0.41667344158716146, -1.2122166627136424)","(0.5541529708347571, 1.9806382152647846)","(2.731713912316975, -1.771176368151722)","(2.527255919719974, -0.26252626737443485)","(2.318279010213276, -1.4807740975200856)","(2.991029850957339, 1.2068711526267375)","(2.778080407787326, -0.2788969570017237)"
60,49.80362117292277,0,"(-1.8671198865374241, -4.713835299846114)","(-1.9134966949285495, -3.680340730025652)","(-1.9919778434657152, -2.522688680041179)","(-1.9975211631836896, -1.5403224080818212)","(-2.1417181543890704, -0.364786882998581)","(-1.9762943596508546, 0.5008077315365616)","(-2.0177198494179422, 1.7499335430629088)","(-2.0022884336329323, 2.7500186409673626)","(-1.8680457839900084, 3.712054726735485)","(1.902784988324303, 1.3787161869818951)","(1.3691985643125486, -1.3842588820177584)","(0.5637762059336849, 0.2705183057529057)","(1.6203787552428666, 1.369186473747234)","(1.736915308984234, 0.4400370163863023)","(2.861601786608963, 1.5073572732398306)","(1.2166985119978242, 1.351576750428947)","(2.6929381743170415, 0.9079742146782763)","(2.5782878299014067, -0.7114409467892915)","(0.6712882270621977, 0.9966082829203198)","(0.5639871116408123, -0.0747257160820336)","(0.748152856921735, 1.602852038889326)","(0.6801072862003731, 1.819050935776147)","(2.778143622477049, 0.08634161918057881)","(2.2696376297856484, -0.11339540833001305)","(0.7860005511111864, -1.3217950556697065)","(1.834931385242402, 0.6155101340038338)","(2.0817166035244523, -0.4575691763412215)","(1.5873049102555195, -1.948692389525624)","(0.4631773163330245, 1.3925009896865976)","(0.44147202398896057, -1.62591043133347)","(1.1533126593824485, 0.9047901928103776)","(0.1151182815451367, -0.17205852402090915)","(0.922257342822168, -0.6458601274416145)","(1.4176927431785908, 1.2649360064928343)","(1.1862155045417553, -1.6185950476110653)","(2.2829477516498424, -0.34222635347456)","(0.42122499479294195, 0.7277054121511353)","(2.1939812239635024, 1.4620856440939196)","(2.6487585258981787, 0.6259832028104104)","(2.1654307071646315, -1.690798183293034)","(1.6129231819366447, 0.1555501201050875)","(0.7539020101037364, 1.3416426911256742)","(2.610250489052473, -1.2044763784737489)","(1.4275028646661603, -0.10529815338287607)","(1.844057616949855, -0.29511126188799475)","(2.8023962713051658, -0.670734729733053)","(0.9292127117313891, 1.8061453912309067)","(1.3547413435476414, -0.7481565205852587)","(2.2641029225367815, 0.3822078836436571)","(2.596072903313321, -1.6036666250999962)","(1.3695205557357464, -1.9650045203283577)","(2.467163431193809, -0.5267030806509783)","(0.41667344158716146, -1.2122166627136424)","(0.5541529708347571, 1.9806382152647846)","(2.731713912316975, -1.771176368151722)","(2.527255919719974, -0.26252626737443485)","(2.318279010213276, -1.4807740975200856)","(2.991029850957339, 1.2068711526267375)","(2.778080407787326, -0.2788969570017237)"
80,37.445117135723116,0,"(-1.7501954024110775, -4.66891108850079)","(-1.7766828659949605, -3.631876582495151)","(-2.010540595842727, -2.7679217685836686)","(-1.9951511505328943, -1.5421359672036365)","(-2.144469407599989, -0.3605291181608995)","(-1.9601227476461596, 0.732297656169903)","(-2.017329055347919, 1.7515163408003929)","(-2.074720108384016, 2.962614581448449)","(-1.8671879869885624, 3.713597269128784)","(1.902784988324303, 1.3787161869818951)","(1.3691985643125486, -1.3842588820177584)","(0.5637762059336849, 0.2705183057529057)","(1.6203787552428666, 1.369186473747234)","(1.736915308984234, 0.4400370163863023)","(2.861601786608963, 1.5073572732398306)","(1.2166985119978242, 1.351576750428947)","(2.6929381743170415, 0.9079742146782763)","(2.5782878299014067, -0.7114409467892915)","(0.6712882270621977, 0.9966082829203198)","(0.5639871116408123, -0.0747257160820336)","(0.748152856921735, 1.602852038889326)","(0.6801072862003731, 1.819050935776147)","(2.778143622477049, 0.08634161918057881)","(2.2696376297856484, -0.11339540833001305)","(0.7860005511111864, -1.3217950556697065)","(1.834931385242402, 0.6155101340038338)","(2.0817166035244523, -0.4575691763412215)","(1.5873049102555195, -1.948692389525624)","(0.4631773163330245, 1.3925009896865976)","(0.44147202398896057, -1.62591043133347)","(1.1533126593824485, 0.9047901928103776)","(0.1151182815451367, -0.17205852402090915)","(0.922257342822168, -0.6458601274416145)","(1.4176927431785908, 1.2649360064928343)","(1.1862155045417553, -1.6185950476110653)","(2.2829477516498424, -0.34222635347456)","(0.42122499479294195, 0.7277054121511353)","(2.1939812239635024, 1.4620856440939196)","(2.6487585258981787, 0.6259832028104104)","(2.1654307071646315, -1.690798183293034)","(1.6129231819366447, 0.1555501201050875)","(0.7539020101037364, 1.3416426911256742)","(2.610250489052473, -1.2044763784737489)","(1.4275028646661603, -0.10529815338287607)","(1.844057616949855, -0.29511126188799475)","(2.8023962713051658, -0.670734729733053)","(0.9292127117313891, 1.8061453912309067)","(1.3547413435476414, -0.7481565205852587)","(2.2641029225367815, 0.3822078836436571)","(2.596072903313321, -1.6036666250999962)","(1.3695205557357464, -1.9650045203283577)","(2.467163431193809, -0.5267030806509783)","(0.41667344158716146, -1.2122166627136424)","(0.5541529708347571, 1.9806382152647846)","(2.731713912316975, -1.771176368151722)","(2.527255919719974, -0.26252626737443485)","(2.318279010213276, -1.4807740975200856)","(2.991029850957339, 1.2068711526267375)","(2.778080407787326, -0.2788969570017237)"
100,33.00977568845376,0,"(-1.6249467960818214, -4.652821762000544)","(-1.772932367898353, -3.6348290656678803)","(-2.0105666194072755, -2.769249821267513)","(-1.8253257917914947, -1.7190173257667487)","(-1.9709628961974337, -0.42817946559374803)","(-1.9592096966797823, 0.7495582628073322)","(-2.0408756816029032, 1.9986942767502616)","(-2.0751633241735874, 2.964632248005736)","(-1.6956334313269434, 3.8932241014747926)","(1.902784988324303, 1.3787161869818951)","(1.3691985643125486, -1.3842588820177584)","(0.5637762059336849, 0.2705183057529057)","(1.6203787552428666, 1.369186473747234)","(1.736915308984234, 0.4400370163863023)","(2.861601786608963, 1.5073572732398306)","(1.2166985119978242, 1.351576750428947)","(2.6929381743170415, 0.9079742146782763)","(2.5782878299014067, -0.7114409467892915)","(0.6712882270621977, 0.9966082829203198)","(0.5639871116408123, -0.0747257160820336)","(0.748152856921735, 1.602852038889326)","(0.6801072862003731, 1.819050935776147)","(2.778143622477049, 0.08634161918057881)","(2.2696376297856484, -0.11339540833001305)","(0.7860005511111864, -1.3217950556697065)","(1.834931385242402, 0.6155101340038338)","(2.0817166035244523, -0.4575691763412215)","(1.5873049102555195, -1.948692389525624)","(0.4631773163330245, 1.3925009896865976)","(0.44147202398896057, -1.62591043133347)","(1.1533126593824485, 0.9047901928103776)","(0.1151182815451367, -0.17205852402090915)","(0.922257342822168, -0.6458601274416145)","(1.4176927431785908, 1.2649360064928343)","(1.1862155045417553, -1.6185950476110653)","(2.2829477516498424, -0.34222635347456)","(0.42122499479294195, 0.7277054121511353)","(2.1939812239635024, 1.4620856440939196)","(2.6487585258981787, 0.6259832028104104)","(2.1654307071646315, -1.690798183293034)","(1.6129231819366447, 0.1555501201050875)","(0.7539020101037364, 1.3416426911256742)","(2.610250489052473, -1.2044763784737489)","(1.4275028646661603, -0.10529815338287607)","(1.844057616949855, -0.29511126188799475)","(2.8023962713051658, -0.670734729733053)","(0.9292127117313891, 1.8061453912309067)","(1.3547413435476414, -0.7481565205852587)","(2.2641029225367815, 0.3822078836436571)","(2.596072903313321, -1.6036666250999962)","(1.3695205557357464, -1.9650045203283577)","(2.467163431193809, -0.5267030806509783)","(0.41667344158716146, -1.2122166627136424)","(0.5541529708347571, 1.9806382152647846)","(2.731713912316975, -1.771176368151722)","(2.527255919719974, -0.26252626737443485)","(2.318279010213276, -1.4807740975200856)","(2.991029850957339, 1.2068711526267375)","(2.778080407787326, -0.2788969570017237)"
120,40.561443261720534,0,"(-1.6234295918499058, -4.654981758379025)","(-1.586078795651363, -3.7915674583704746)","(-2.097153556799794, -2.5392197823253793)","(-1.8246306351780848, -1.720651731708192)","(-1.9077200766104236, -0.4408342942632612)","(-1.781661629439034, 0.6871205598311235)","(-2.0408748634961893, 2.000153462284172)","(-2.0884429922369905, 3.2082770194684027)","(-1.6945125495334834, 3.8945163154193096)","(1.902784988324303, 1.3787161869818951)","(1.3691985643125486, -1.3842588820177584)","(0.5637762059336849, 0.2705183057529057)","(1.6203787552428666, 1.369186473747234)","(1.736915308984234, 0.4400370163863023)","(2.861601786608963, 1.5073572732398306)","(1.2166985119978242, 1.351576750428947)","(2.6929381743170415, 0.9079742146782763)","(2.5782878299014067, -0.7114409467892915)","(0.6712882270621977, 0.9966082829203198)","(0.5639871116408123, -0.0747257160820336)","(0.748152856921735, 1.602852038889326)","(0.6801072862003731, 1.819050935776147)","(2.778143622477049, 0.08634161918057881)","(2.2696376297856484, -0.11339540833001305)","(0.7860005511111864, -1.3217950556697065)","(1.834931385242402, 0.6155101340038338)","(2.0817166035244523, -0.4575691763412215)","(1.5873049102555195, -1.948692389525624)","(0.4631773163330245, 1.3925009896865976)","(0.44147202398896057, -1.62591043133347)","(1.1533126593824485, 0.9047901928103776)","(0.1151182815451367, -0.17205852402090915)","(0.922257342822168, -0.6458601274416145)","(1.4176927431785908, 1.2649360064928343)","(1.1862155045417553, -1.6185950476110653)","(2.2829477516498424, -0.34222635347456)","(0.42122499479294195, 0.7277054121511353)","(2.1939812239635024, 1.4620856440939196)","(2.6487585258981787, 0.6259832028104104)","(2.1654307071646315, -1.690798183293034)","(1.6129231819366447, 0.1555501201050875)","(0.7539020101037364, 1.3416426911256742)","(2.610250489052473, -1.2044763784737489)","(1.4275028646661603, -0.10529815338287607)","(1.844057616949855, -0.29511126188799475)","(2.8023962713051658, -0.670734729733053)","(0.9292127117313891, 1.8061453912309067)","(1.3547413435476414, -0.7481565205852587)","(2.2641029225367815, 0.3822078836436571)","(2.596072903313321, -1.6036666250999962)","(1.3695205557357464, -1.9650045203283577)","(2.467163431193809, -0.5267030806509783)","(0.41667344158716146, -1.2122166627136424)","(0.5541529708347571, 1.9806382152647846)","(2.731713912316975, -1.771176368151722)","(2.527255919719974, -0.26252626737443485)","(2.318279010213276, -1.4807740975200856)","(2.991029850957339, 1.2068711526267375)","(2.778080407787326, -0.2788969570017237)"
140,31.293495345420425,0,"(-1.4967060921821904, -4.867236988178481)","(-1.5855546646255103, -3.792662087059494)","(-2.0983149655305535, -2.5356681457214982)","(-1.8643068945034886, -1.4763660207151188)","(-1.9039974898206107, -0.43719121038689496)","(-1.719504101770288, 0.6773391658846833)","(-1.9110701848252962, 1.8732649337320553)","(-2.0883443752272877, 3.2129970004236075)","(-1.5703816356161302, 3.9943457709078682)","(1.902784988324303, 1.3787161869818951)","(1.3691985643125486, -1.3842588820177584)","(0.5637762059336849, 0.2705183057529057)","(1.6203787552428666, 1.369186473747234)","(1.736915308984234, 0.4400370163863023)","(2.861601786608963, 1.5073572732398306)","(1.2166985119978242, 1.351576750428947)","(2.6929381743170415, 0.9079742146782763)","(2.5782878299014067, -0.7114409467892915)","(0.6712882270621977, 0.9966082829203198)","(0.5639871116408123, -0.0747257160820336)","(0.748152856921735, 1.602852038889326)","(0.6801072862003731, 1.819050935776147)","(2.778143622477049, 0.08634161918057881)","(2.2696376297856484, -0.11339540833001305)","(0.7860005511111864, -1.3217950556697065)","(1.834931385242402, 0.6155101340038338)","(2.0817166035244523, -0.4575691763412215)","(1.5873049102555195, -1.948692389525624)","(0.4631773163330245, 1.3925009896865976)","(0.44147202398896057, -1.62591043133347)","(1.1533126593824485, 0.9047901928103776)","(0.1151182815451367, -0.17205852402090915)","(0.922257342822168, -0.6458601274416145)","(1.4176927431785908, 1.2649360064928343)","(1.1862155045417553, -1.6185950476110653)","(2.2829477516498424, -0.34222635347456)","(0.42122499479294195, 0.7277054121511353)","(2.1939812239635024, 1.4620856440939196)","(2.6487585258981787, 0.6259832028104104)","(2.1654307071646315, -1.690798183293034)","(1.6129231819366447, 0.1555501201050875)","(0.7539020101037364, 1.3416426911256742)","(2.610250489052473, -1.2044763784737489)","(1.4275028646661603, -0.10529815338287607)","(1.844057616949855, -0.29511126188799475)","(2.8023962713051658, -0.670734729733053)","(0.9292127117313891, 1.8061453912309067)","(1.3547413435476414, -0.7481565205852587)","(2.2641029225367815, 0.3822078836436571)","(2.596072903313321, -1.6036666250999962)","(1.3695205557357464, -1.9650045203283577)","(2.467163431193809, -0.5267030806509783)","(0.41667344158716146, -1.2122166627136424)","(0.5541529708347571, 1.9806382152647846)","(2.731713912316975, -1.771176368151722)","(2.527255919719974, -0.26252626737443485)","(2.318279010213276, -1.4807740975200856)","(2.991029850957339, 1.2068711526267375)","(2.778080407787326, -0.2788969570017237)"
160,34019.310925268604,1,"(-1.4966253443084008, -4.8667119973741)","(-1.6123116267905426, -3.5446783905247083)","(-2.1131389602152986, -2.783173606448998)","(-1.8645448423436166, -1.4753719936457705)","(-1.7009297455900312, -0.3011395518607641)","(-1.7213037243058047, 0.6824707688377191)","(-1.8629673141338483, 1.822664297470935)","(-2.015062262794679, 2.987455056003352)","(-1.4934583221072253, 4.041529678272519)","(1.902784988324303, 1.3787161869818951)","(1.3691985643125486, -1.3842588820177584)","(0.5637762059336849, 0.2705183057529057)","(1.6203787552428666, 1.369186473747234)","(1.736915308984234, 0.4400370163863023)","(2.861601786608963, 1.5073572732398306)","(1.2166985119978242, 1.351576750428947)","(2.6929381743170415, 0.9079742146782763)","(2.5782878299014067, -0.7114409467892915)","(0.6712882270621977, 0.9966082829203198)","(0.5639871116408123, -0.0747257160820336)","(0.748152856921735, 1.602852038889326)","(0.6801072862003731, 1.819050935776147)","(2.778143622477049, 0.08634161918057881)","(2.2696376297856484, -0.11339540833001305)","(0.7860005511111864, -1.3217950556697065)","(1.834931385242402, 0.6155101340038338)","(2.0817166035244523, -0.4575691763412215)","(1.5873049102555195, -1.948692389525624)","(0.4631773163330245, 1.3925009896865976)","(0.44147202398896057, -1.62591043133347)","(1.1533126593824485, 0.9047901928103776)","(0.1151182815451367, -0.17205852402090915)","(0.922257342822168, -0.6458601274416145)","(1.4176927431785908, 1.2649360064928343)","(1.1862155045417553, -1.6185950476110653)","(2.2829477516498424, -0.34222635347456)","(0.42122499479294195, 0.7277054121511353)","(2.1939812239635024, 1.4620856440939196)","(2.6487585258981787, 0.6259832028104104)","(2.1654307071646315, -1.690798183293034)","(1.6129231819366447, 0.1555501201050875)","(0.7539020101037364, 1.3416426911256742)","(2.610250489052473, -1.2044763784737489)","(1.4275028646661603, -0.10529815338287607)","(1.844057616949855, -0.29511126188799475)","(2.8023962713051658, -0.670734729733053)","(0.9292127117313891, 1.8061453912309067)","(1.3547413435476414, -0.7481565205852587)","(2.2641029225367815, 0.3822078836436571)","(2.596072903313321, -1.6036666250999962)","(1.3695205557357464, -1.9650045203283577)","(2.467163431193809, -0.5267030806509783)","(0.41667344158716146, -1.2122166627136424)","(0.5541529708347571, 1.9806382152647846)","(2.731713912316975, -1.771176368151722)","(2.527255919719974, -0.26252626737443485)","(2.318279010213276, -1.4807740975200856)","(2.991029850957339, 1.2068711526267375)","(2.778080407787326, -0.2788969570017237)"
180,32076.309451225385,1,"(-1.442298968793858, -4.622770465307839)","(-1.6122382223592584, -3.5440917502352107)","(-2.1135495384389755, -2.7856097004179334)","(-2.0349305017672066, -1.654595552719773)","(-1.7011662011228177, -0.30173893637422566)","(-1.7846777028147043, 0.9191210116252353)","(-1.9023540192496637, 1.979967558712087)","(-2.011167023769816, 2.9736777512896193)","(-1.4912677690703589, 4.038307138056901)","(1.902784988324303, 1.3787161869818951)","(1.3691985643125486, -1.3842588820177584)","(0.5637762059336849, 0.2705183057529057)","(1.6203787552428666, 1.369186473747234)","(1.736915308984234, 0.4400370163863023)","(2.861601786608963, 1.5073572732398306)","(1.2166985119978242, 1.351576750428947)","(2.6929381743170415, 0.9079742146782763)","(2.5782878299014067, -0.7114409467892915)","(0.6712882270621977, 0.9966082829203198)","(0.5639871116408123, -0.0747257160820336)","(0.748152856921735, 1.602852038889326)","(0.6801072862003731, 1.819050935776147)","(2.778143622477049, 0.08634161918057881)","(2.2696376297856484, -0.11339540833001305)","(0.7860005511111864, -1.3217950556697065)","(1.834931385242402, 0.6155101340038338)","(2.0817166035244523, -0.4575691763412215)","(1.5873049102555195, -1.948692389525624)","(0.4631773163330245, 1.3925009896865976)","(0.44147202398896057, -1.62591043133347)","(1.1533126593824485, 0.9047901928103776)","(0.1151182815451367, -0.17205852402090915)","(0.922257342822168, -0.6458601274416145)","(1.4176927431785908, 1.2649360064928343)","(1.1862155045417553, -1.6185950476110653)","(2.2829477516498424, -0.34222635347456)","(0.42122499479294195, 0.7277054121511353)","(2.1939812239635024, 1.4620856440939196)","(2.6487585258981787, 0.6259832028104104)","(2.1654307071646315, -1.690798183293034)","(1.6129231819366447, 0.1555501201050875)","(0.7539020101037364, 1.3416426911256742)","(2.610250489052473, -1.2044763784737489)","(1.4275028646661603, -0.10529815338287607)","(1.844057616949855, -0.29511126188799475)","(2.8023962713051658, -0.670734729733053)","(0.9292127117313891, 1.8061453912309067)","(1.3547413435476414, -0.7481565205852587)","(2.2641029225367815, 0.3822078836436571)","(2.596072903313321, -1.6036666250999962)","(1.3695205557357464, -1.9650045203283577)","(2.467163431193809, -0.5267030806509783)","(0.41667344158716146, -1.2122166627136424)","(0.5541529708347571, 1.9806382152647846)","(2.731713912316975, -1.771176368151722)","(2.527255919719974, -0.26252626737443485)","(2.318279010213276, -1.4807740975200856)","(2.991029850957339, 1.2068711526267375)","(2.778080407787326, -0.2788969570017237)"
