time step,collective radius,# of objects collected,agent positions,,,,,,,,,,obstacle positions
0,58705.93460342609,0,"(-2.0, -4.5)","(-2.0, -3.5)","(-2.0, -2.5)","(-2.0, -1.5)","(-2.0, -0.5)","(-2.0, 0.5)","(-2.0, 1.5)","(-2.0, 2.5)","(-2.0, 3.5)","(2.6799030208073202, -1.2198579732802028)","(2.5462020332041235, 1.6079225248795836)","(1.4554708341533802, -0.05619546169612999)","(1.1923021660518383, -0.32284314500571165)","(1.5012034279855606, 1.4579714305812712)","(2.7720256874279396, -0.034616586851249576)","(0.41900576833553904, -0.023101248386304007)","(0.5629316007560642, -1.195767124795264)","(0.7401724905235939, -0.8123730514332306)","(1.2605174169931501, 0.16975129966388236)","(0.23904437170443038, -1.0019906415866573)","(2.6309896869166125, 1.1859305881237034)","(1.911751732624623, 0.5469479692471388)","(2.576616912867972, -0.6964764323538564)","(0.016430226924734392, -0.3657992386549509)","(0.4586769700039339, 1.7142869838597203)","(1.0185616731231146, 1.2708578273231952)","(2.1106766987858188, -1.1183363556447379)","(0.7190656547220068, -1.6730907302080458)","(2.771573732497291, 0.6569577806253344)","(1.9937485869991112, 1.0861495338615206)","(2.4740856193775214, 0.04254651206056037)","(0.47838680920037, -0.6299250854669083)","(0.8425931628422298, -0.21060000032078152)","(0.02858154793255152, -1.4498920749727517)","(0.1830771097770061, 0.22468450957259423)","(2.655454584127186, -1.6925682259047319)","(2.8740784401586175, -0.6909004701593617)","(1.2165469568458742, 1.2064299220259689)","(2.343584279517091, 0.5808183827273385)","(2.0519016394243654, -1.3097198031640098)","(1.0194799148619822, -0.6055173627982975)","(2.009549248030341, 0.322501053758403)","(0.5208467061775525, 0.5573220155191101)","(2.452865167858657, 1.32107914497935)","(0.28830855331457084, -1.7756791822524618)","(2.8938065694456117, 0.8664160185000376)","(1.3047566278095761, 1.020445562991683)","(2.3261153415592197, 0.8433071186206411)","(2.9007278758184367, -1.4832990418303011)","(0.9917303342436683, -1.9045027635655059)","(1.2933994829377893, -1.7884270670327402)","(0.23310756653019138, -0.5822832084414475)","(2.976815736228741, -1.292540464441661)","(0.31136944490982466, -1.4543313192668714)","(2.276517251307366, 1.9139853754347067)","(0.7088770101681933, -0.42498963711785853)","(2.865023401551552, 1.67164927642462)","(0.5233830415271873, -0.8744946804585467)","(1.0560087395079614, 0.38941398363784563)"
20,292.66605790348916,1,"(-1.9976154886767405, -4.503679284271475)","(-2.0000115289367435, -3.5000322030680704)","(-1.9999339811943513, -2.4998473771161622)","(-1.9684126949930736, -1.4961884577276494)","(-2.000002971748401, -0.5000073635641433)","(-2.000001316277832, 0.5000588686672676)","(-1.9999696106222737, 1.5047446185462419)","(-2.002362929970104, 2.7334361566528287)","(-1.9214691991274138, 3.638278455666897)","(2.6799030208073202, -1.2198579732802028)","(2.5462020332041235, 1.6079225248795836)","(1.4554708341533802, -0.05619546169612999)","(1.1923021660518383, -0.32284314500571165)","(1.5012034279855606, 1.4579714305812712)","(2.7720256874279396, -0.034616586851249576)","(0.41900576833553904, -0.023101248386304007)","(0.5629316007560642, -1.195767124795264)","(0.7401724905235939, -0.8123730514332306)","(1.2605174169931501, 0.16975129966388236)","(0.23904437170443038, -1.0019906415866573)","(2.6309896869166125, 1.1859305881237034)","(1.911751732624623, 0.5469479692471388)","(2.576616912867972, -0.6964764323538564)","(0.016430226924734392, -0.3657992386549509)","(0.4586769700039339, 1.7142869838597203)","(1.0185616731231146, 1.2708578273231952)","(2.1106766987858188, -1.1183363556447379)","(0.7190656547220068, -1.6730907302080458)","(2.771573732497291, 0.6569577806253344)","(1.9937485869991112, 1.0861495338615206)","(2.4740856193775214, 0.04254651206056037)","(0.47838680920037, -0.6299250854669083)","(0.8425931628422298, -0.21060000032078152)","(0.02858154793255152, -1.4498920749727517)","(0.1830771097770061, 0.22468450957259423)","(2.655454584127186, -1.6925682259047319)","(2.8740784401586175, -0.6909004701593617)","(1.2165469568458742, 1.2064299220259689)","(2.343584279517091, 0.5808183827273385)","(2.0519016394243654, -1.3097198031640098)","(1.0194799148619822, -0.6055173627982975)","(2.009549248030341, 0.322501053758403)","(0.5208467061775525, 0.5573220155191101)","(2.452865167858657, 1.32107914497935)","(0.28830855331457084, -1.7756791822524618)","(2.8938065694456117, 0.8664160185000376)","(1.3047566278095761, 1.020445562991683)","(2.3261153415592197, 0.8433071186206411)","(2.9007278758184367, -1.4832990418303011)","(0.9917303342436683, -1.9045027635655059)","(1.2933994829377893, -1.7884270670327402)","(0.23310756653019138, -0.5822832084414475)","(2.976815736228741, -1.292540464441661)","(0.31136944490982466, -1.4543313192668714)","(2.276517251307366, 1.9139853754347067)","(0.7088770101681933, -0.42498963711785853)","(2.865023401551552, 1.67164927642462)","(0.5233830415271873, -0.8744946804585467)","(1.0560087395079614, 0.38941398363784563)"
40,72.27331207565916,1,"(-1.8590266710001102, -4.707328385274443)","(-1.9993772933897351, -3.5045731315710356)","(-2.054102147542011, -2.49720950437841)","(-1.9672978553583629, -1.4959964928299119)","(-2.0026117478467915, -0.4977381197014963)","(-2.0016596334287855, 0.5233131286710077)","(-2.0157650403375587, 1.753637786471121)","(-2.0024183256834065, 2.750020160371025)","(-1.8925849717776253, 3.7264159031594213)","(2.6799030208073202, -1.2198579732802028)","(2.5462020332041235, 1.6079225248795836)","(1.4554708341533802, -0.05619546169612999)","(1.1923021660518383, -0.32284314500571165)","(1.5012034279855606, 1.4579714305812712)","(2.7720256874279396, -0.034616586851249576)","(0.41900576833553904, -0.023101248386304007)","(0.5629316007560642, -1.195767124795264)","(0.7401724905235939, -0.8123730514332306)","(1.2605174169931501, 0.16975129966388236)","(0.23904437170443038, -1.0019906415866573)","(2.6309896869166125, 1.1859305881237034)","(1.911751732624623, 0.5469479692471388)","(2.576616912867972, -0.6964764323538564)","(0.016430226924734392, -0.3657992386549509)","(0.4586769700039339, 1.7142869838597203)","(1.0185616731231146, 1.2708578273231952)","(2.1106766987858188, -1.1183363556447379)","(0.7190656547220068, -1.6730907302080458)","(2.771573732497291, 0.6569577806253344)","(1.9937485869991112, 1.0861495338615206)","(2.4740856193775214, 0.04254651206056037)","(0.47838680920037, -0.6299250854669083)","(0.8425931628422298, -0.21060000032078152)","(0.02858154793255152, -1.4498920749727517)","(0.1830771097770061, 0.22468450957259423)","(2.655454584127186, -1.6925682259047319)","(2.8740784401586175, -0.6909004701593617)","(1.2165469568458742, 1.2064299220259689)","(2.343584279517091, 0.5808183827273385)","(2.0519016394243654, -1.3097198031640098)","(1.0194799148619822, -0.6055173627982975)","(2.009549248030341, 0.322501053758403)","(0.5208467061775525, 0.5573220155191101)","(2.452865167858657, 1.32107914497935)","(0.28830855331457084, -1.7756791822524618)","(2.8938065694456117, 0.8664160185000376)","(1.3047566278095761, 1.020445562991683)","(2.3261153415592197, 0.8433071186206411)","(2.9007278758184367, -1.4832990418303011)","(0.9917303342436683, -1.9045027635655059)","(1.2933994829377893, -1.7884270670327402)","(0.23310756653019138, -0.5822832084414475)","(2.976815736228741, -1.292540464441661)","(0.31136944490982466, -1.4543313192668714)","(2.276517251307366, 1.9139853754347067)","(0.7088770101681933, -0.42498963711785853)","(2.865023401551552, 1.67164927642462)","(0.5233830415271873, -0.8744946804585467)","(1.0560087395079614, 0.38941398363784563)"
60,76.2595479461998,1,"(-1.8589755146402056, -4.707622595193609)","(-1.9918445888922656, -3.7355438012663513)","(-2.0564136851611354, -2.497345392159353)","(-1.9394733799439883, -1.4566332798667172)","(-2.065280359460572, -0.4215629820315251)","(-2.001732421157617, 0.5230484171550592)","(-2.015613665381049, 1.7542132939313553)","(-2.081585875413034, 2.949012839733933)","(-1.8903262023425207, 3.7287546055900282)","(2.6799030208073202, -1.2198579732802028)","(2.5462020332041235, 1.6079225248795836)","(1.4554708341533802, -0.05619546169612999)","(1.1923021660518383, -0.32284314500571165)","(1.5012034279855606, 1.4579714305812712)","(2.7720256874279396, -0.034616586851249576)","(0.41900576833553904, -0.023101248386304007)","(0.5629316007560642, -1.195767124795264)","(0.7401724905235939, -0.8123730514332306)","(1.2605174169931501, 0.16975129966388236)","(0.23904437170443038, -1.0019906415866573)","(2.6309896869166125, 1.1859305881237034)","(1.911751732624623, 0.5469479692471388)","(2.576616912867972, -0.6964764323538564)","(0.016430226924734392, -0.3657992386549509)","(0.4586769700039339, 1.7142869838597203)","(1.0185616731231146, 1.2708578273231952)","(2.1106766987858188, -1.1183363556447379)","(0.7190656547220068, -1.6730907302080458)","(2.771573732497291, 0.6569577806253344)","(1.9937485869991112, 1.0861495338615206)","(2.4740856193775214, 0.04254651206056037)","(0.47838680920037, -0.6299250854669083)","(0.8425931628422298, -0.21060000032078152)","(0.02858154793255152, -1.4498920749727517)","(0.1830771097770061, 0.22468450957259423)","(2.655454584127186, -1.6925682259047319)","(2.8740784401586175, -0.6909004701593617)","(1.2165469568458742, 1.2064299220259689)","(2.343584279517091, 0.5808183827273385)","(2.0519016394243654, -1.3097198031640098)","(1.0194799148619822, -0.6055173627982975)","(2.009549248030341, 0.322501053758403)","(0.5208467061775525, 0.5573220155191101)","(2.452865167858657, 1.32107914497935)","(0.28830855331457084, -1.7756791822524618)","(2.8938065694456117, 0.8664160185000376)","(1.3047566278095761, 1.020445562991683)","(2.3261153415592197, 0.8433071186206411)","(2.9007278758184367, -1.4832990418303011)","(0.9917303342436683, -1.9045027635655059)","(1.2933994829377893, -1.7884270670327402)","(0.23310756653019138, -0.5822832084414475)","(2.976815736228741, -1.292540464441661)","(0.31136944490982466, -1.4543313192668714)","(2.276517251307366, 1.9139853754347067)","(0.7088770101681933, -0.42498963711785853)","(2.865023401551552, 1.67164927642462)","(0.5233830415271873, -0.8744946804585467)","(1.0560087395079614, 0.38941398363784563)"
80,39.17561406616377,1,"(-1.6554830649545909, -4.851904095485109)","(-1.9917101005660933, -3.753700303248316)","(-2.051075383573358, -2.4936513019360733)","(-1.9042311140011414, -1.2548628634420576)","(-2.0649924936265207, -0.420128488246645)","(-1.9856700977917245, 0.7600537292683021)","(-1.7809256979993835, 1.7016660843425633)","(-2.088824162952582, 2.983145356727102)","(-1.7228439958790869, 3.909204549379884)","(2.6799030208073202, -1.2198579732802028)","(2.5462020332041235, 1.6079225248795836)","(1.4554708341533802, -0.05619546169612999)","(1.1923021660518383, -0.32284314500571165)","(1.5012034279855606, 1.4579714305812712)","(2.7720256874279396, -0.034616586851249576)","(0.41900576833553904, -0.023101248386304007)","(0.5629316007560642, -1.195767124795264)","(0.7401724905235939, -0.8123730514332306)","(1.2605174169931501, 0.16975129966388236)","(0.23904437170443038, -1.0019906415866573)","(2.6309896869166125, 1.1859305881237034)","(1.911751732624623, 0.5469479692471388)","(2.576616912867972, -0.6964764323538564)","(0.016430226924734392, -0.3657992386549509)","(0.4586769700039339, 1.7142869838597203)","(1.0185616731231146, 1.2708578273231952)","(2.1106766987858188, -1.1183363556447379)","(0.7190656547220068, -1.6730907302080458)","(2.771573732497291, 0.6569577806253344)","(1.9937485869991112, 1.0861495338615206)","(2.4740856193775214, 0.04254651206056037)","(0.47838680920037, -0.6299250854669083)","(0.8425931628422298, -0.21060000032078152)","(0.02858154793255152, -1.4498920749727517)","(0.1830771097770061, 0.22468450957259423)","(2.655454584127186, -1.6925682259047319)","(2.8740784401586175, -0.6909004701593617)","(1.2165469568458742, 1.2064299220259689)","(2.343584279517091, 0.5808183827273385)","(2.0519016394243654, -1.3097198031640098)","(1.0194799148619822, -0.6055173627982975)","(2.009549248030341, 0.322501053758403)","(0.5208467061775525, 0.5573220155191101)","(2.452865167858657, 1.32107914497935)","(0.28830855331457084, -1.7756791822524618)","(2.8938065694456117, 0.8664160185000376)","(1.3047566278095761, 1.020445562991683)","(2.3261153415592197, 0.8433071186206411)","(2.9007278758184367, -1.4832990418303011)","(0.9917303342436683, -1.9045027635655059)","(1.2933994829377893, -1.7884270670327402)","(0.23310756653019138, -0.5822832084414475)","(2.976815736228741, -1.292540464441661)","(0.31136944490982466, -1.4543313192668714)","(2.276517251307366, 1.9139853754347067)","(0.7088770101681933, -0.42498963711785853)","(2.865023401551552, 1.67164927642462)","(0.5233830415271873, -0.8744946804585467)","(1.0560087395079614, 0.38941398363784563)"
100,36.67646793549662,1,"(-1.6552399709533565, -4.85083816918689)","(-1.96297038568179, -3.507602778322429)","(-1.821809335822808, -2.4101680480306795)","(-1.9012054526840798, -1.2560400425842468)","(-2.130615050416331, -0.1788382063919315)","(-1.9850475133253178, 0.7726376443261664)","(-1.7717615712525634, 1.6989286976152513)","(-2.0089580122333843, 2.778500951254987)","(-1.7225357008377582, 3.909330969305751)","(2.6799030208073202, -1.2198579732802028)","(2.5462020332041235, 1.6079225248795836)","(1.4554708341533802, -0.05619546169612999)","(1.1923021660518383, -0.32284314500571165)","(1.5012034279855606, 1.4579714305812712)","(2.7720256874279396, -0.034616586851249576)","(0.41900576833553904, -0.023101248386304007)","(0.5629316007560642, -1.195767124795264)","(0.7401724905235939, -0.8123730514332306)","(1.2605174169931501, 0.16975129966388236)","(0.23904437170443038, -1.0019906415866573)","(2.6309896869166125, 1.1859305881237034)","(1.911751732624623, 0.5469479692471388)","(2.576616912867972, -0.6964764323538564)","(0.016430226924734392, -0.3657992386549509)","(0.4586769700039339, 1.7142869838597203)","(1.0185616731231146, 1.2708578273231952)","(2.1106766987858188, -1.1183363556447379)","(0.7190656547220068, -1.6730907302080458)","(2.771573732497291, 0.6569577806253344)","(1.9937485869991112, 1.0861495338615206)","(2.4740856193775214, 0.04254651206056037)","(0.47838680920037, -0.6299250854669083)","(0.8425931628422298, -0.21060000032078152)","(0.02858154793255152, -1.4498920749727517)","(0.1830771097770061, 0.22468450957259423)","(2.655454584127186, -1.6925682259047319)","(2.8740784401586175, -0.6909004701593617)","(1.2165469568458742, 1.2064299220259689)","(2.343584279517091, 0.5808183827273385)","(2.0519016394243654, -1.3097198031640098)","(1.0194799148619822, -0.6055173627982975)","(2.009549248030341, 0.322501053758403)","(0.5208467061775525, 0.5573220155191101)","(2.452865167858657, 1.32107914497935)","(0.28830855331457084, -1.7756791822524618)","(2.8938065694456117, 0.8664160185000376)","(1.3047566278095761, 1.020445562991683)","(2.3261153415592197, 0.8433071186206411)","(2.9007278758184367, -1.4832990418303011)","(0.9917303342436683, -1.9045027635655059)","(1.2933994829377893, -1.7884270670327402)","(0.23310756653019138, -0.5822832084414475)","(2.976815736228741, -1.292540464441661)","(0.31136944490982466, -1.4543313192668714)","(2.276517251307366, 1.9139853754347067)","(0.7088770101681933, -0.42498963711785853)","(2.865023401551552, 1.67164927642462)","(0.5233830415271873, -0.8744946804585467)","(1.0560087395079614, 0.38941398363784563)"
120,28.794214226009604,4,"(-1.6275766851482034, -4.679239126255388)","(-1.9631166226521, -3.5068320823415946)","(-1.8217450912486801, -2.4101258630563818)","(-1.6802065318197996, -1.3606997503156573)","(-2.130247854579588, -0.1797393309539559)","(-1.9869707531104477, 0.7752942699626648)","(-1.715603729516753, 1.7087123136981182)","(-2.001152418572604, 2.7503885684011604)","(-1.4895762162610788, 3.9816083800827484)","(2.6799030208073202, -1.2198579732802028)","(2.5462020332041235, 1.6079225248795836)","(1.4554708341533802, -0.05619546169612999)","(1.1923021660518383, -0.32284314500571165)","(1.5012034279855606, 1.4579714305812712)","(2.7720256874279396, -0.034616586851249576)","(0.41900576833553904, -0.023101248386304007)","(0.5629316007560642, -1.195767124795264)","(0.7401724905235939, -0.8123730514332306)","(1.2605174169931501, 0.16975129966388236)","(0.23904437170443038, -1.0019906415866573)","(2.6309896869166125, 1.1859305881237034)","(1.911751732624623, 0.5469479692471388)","(2.576616912867972, -0.6964764323538564)","(0.016430226924734392, -0.3657992386549509)","(0.4586769700039339, 1.7142869838597203)","(1.0185616731231146, 1.2708578273231952)","(2.1106766987858188, -1.1183363556447379)","(0.7190656547220068, -1.6730907302080458)","(2.771573732497291, 0.6569577806253344)","(1.9937485869991112, 1.0861495338615206)","(2.4740856193775214, 0.04254651206056037)","(0.47838680920037, -0.6299250854669083)","(0.8425931628422298, -0.21060000032078152)","(0.02858154793255152, -1.4498920749727517)","(0.1830771097770061, 0.22468450957259423)","(2.655454584127186, -1.6925682259047319)","(2.8740784401586175, -0.6909004701593617)","(1.2165469568458742, 1.2064299220259689)","(2.343584279517091, 0.5808183827273385)","(2.0519016394243654, -1.3097198031640098)","(1.0194799148619822, -0.6055173627982975)","(2.009549248030341, 0.322501053758403)","(0.5208467061775525, 0.5573220155191101)","(2.452865167858657, 1.32107914497935)","(0.28830855331457084, -1.7756791822524618)","(2.8938065694456117, 0.8664160185000376)","(1.3047566278095761, 1.020445562991683)","(2.3261153415592197, 0.8433071186206411)","(2.9007278758184367, -1.4832990418303011)","(0.9917303342436683, -1.9045027635655059)","(1.2933994829377893, -1.7884270670327402)","(0.23310756653019138, -0.5822832084414475)","(2.976815736228741, -1.292540464441661)","(0.31136944490982466, -1.4543313192668714)","(2.276517251307366, 1.9139853754347067)","(0.7088770101681933, -0.42498963711785853)","(2.865023401551552, 1.67164927642462)","(0.5233830415271873, -0.8744946804585467)","(1.0560087395079614, 0.38941398363784563)"
140,30.020093985037995,5,"(-1.6210678548673758, -4.602409055611725)","(-1.772439250240951, -3.3570801307201523)","(-1.7954047461743967, -2.1617429966128814)","(-1.6783157911141722, -1.3621977661708777)","(-2.028850258813206, -0.4021541438159435)","(-2.073397667072295, 1.0035957184862907)","(-1.5222982073278342, 1.7142308983410126)","(-1.997569572644228, 2.7534960505265684)","(-1.4844634354805155, 3.9831239413695463)","(2.6799030208073202, -1.2198579732802028)","(2.5462020332041235, 1.6079225248795836)","(1.4554708341533802, -0.05619546169612999)","(1.1923021660518383, -0.32284314500571165)","(1.5012034279855606, 1.4579714305812712)","(2.7720256874279396, -0.034616586851249576)","(0.41900576833553904, -0.023101248386304007)","(0.5629316007560642, -1.195767124795264)","(0.7401724905235939, -0.8123730514332306)","(1.2605174169931501, 0.16975129966388236)","(0.23904437170443038, -1.0019906415866573)","(2.6309896869166125, 1.1859305881237034)","(1.911751732624623, 0.5469479692471388)","(2.576616912867972, -0.6964764323538564)","(0.016430226924734392, -0.3657992386549509)","(0.4586769700039339, 1.7142869838597203)","(1.0185616731231146, 1.2708578273231952)","(2.1106766987858188, -1.1183363556447379)","(0.7190656547220068, -1.6730907302080458)","(2.771573732497291, 0.6569577806253344)","(1.9937485869991112, 1.0861495338615206)","(2.4740856193775214, 0.04254651206056037)","(0.47838680920037, -0.6299250854669083)","(0.8425931628422298, -0.21060000032078152)","(0.02858154793255152, -1.4498920749727517)","(0.1830771097770061, 0.22468450957259423)","(2.655454584127186, -1.6925682259047319)","(2.8740784401586175, -0.6909004701593617)","(1.2165469568458742, 1.2064299220259689)","(2.343584279517091, 0.5808183827273385)","(2.0519016394243654, -1.3097198031640098)","(1.0194799148619822, -0.6055173627982975)","(2.009549248030341, 0.322501053758403)","(0.5208467061775525, 0.5573220155191101)","(2.452865167858657, 1.32107914497935)","(0.28830855331457084, -1.7756791822524618)","(2.8938065694456117, 0.8664160185000376)","(1.3047566278095761, 1.020445562991683)","(2.3261153415592197, 0.8433071186206411)","(2.9007278758184367, -1.4832990418303011)","(0.9917303342436683, -1.9045027635655059)","(1.2933994829377893, -1.7884270670327402)","(0.23310756653019138, -0.5822832084414475)","(2.976815736228741, -1.292540464441661)","(0.31136944490982466, -1.4543313192668714)","(2.276517251307366, 1.9139853754347067)","(0.7088770101681933, -0.42498963711785853)","(2.865023401551552, 1.67164927642462)","(0.5233830415271873, -0.8744946804585467)","(1.0560087395079614, 0.38941398363784563)"
160,23.910392255483227,7,"(-1.470896552149909, -4.425989981388362)","(-1.7646289703360616, -3.3519803811393)","(-1.7953222974861078, -2.161683215423772)","(-1.43670211227901, -1.303571773033287)","(-2.0280163493856316, -0.4052126384606485)","(-2.073459703686903, 1.0039306744924523)","(-1.5248438564284066, 1.7239825746206399)","(-1.9733584967188604, 2.9966417477830323)","(-1.339072091918947, 3.788087437876745)","(2.6799030208073202, -1.2198579732802028)","(2.5462020332041235, 1.6079225248795836)","(1.4554708341533802, -0.05619546169612999)","(1.1923021660518383, -0.32284314500571165)","(1.5012034279855606, 1.4579714305812712)","(2.7720256874279396, -0.034616586851249576)","(0.41900576833553904, -0.023101248386304007)","(0.5629316007560642, -1.195767124795264)","(0.7401724905235939, -0.8123730514332306)","(1.2605174169931501, 0.16975129966388236)","(0.23904437170443038, -1.0019906415866573)","(2.6309896869166125, 1.1859305881237034)","(1.911751732624623, 0.5469479692471388)","(2.576616912867972, -0.6964764323538564)","(0.016430226924734392, -0.3657992386549509)","(0.4586769700039339, 1.7142869838597203)","(1.0185616731231146, 1.2708578273231952)","(2.1106766987858188, -1.1183363556447379)","(0.7190656547220068, -1.6730907302080458)","(2.771573732497291, 0.6569577806253344)","(1.9937485869991112, 1.0861495338615206)","(2.4740856193775214, 0.04254651206056037)","(0.47838680920037, -0.6299250854669083)","(0.8425931628422298, -0.21060000032078152)","(0.02858154793255152, -1.4498920749727517)","(0.1830771097770061, 0.22468450957259423)","(2.655454584127186, -1.6925682259047319)","(2.8740784401586175, -0.6909004701593617)","(1.2165469568458742, 1.2064299220259689)","(2.343584279517091, 0.5808183827273385)","(2.0519016394243654, -1.3097198031640098)","(1.0194799148619822, -0.6055173627982975)","(2.009549248030341, 0.322501053758403)","(0.5208467061775525, 0.5573220155191101)","(2.452865167858657, 1.32107914497935)","(0.28830855331457084, -1.7756791822524618)","(2.8938065694456117, 0.8664160185000376)","(1.3047566278095761, 1.020445562991683)","(2.3261153415592197, 0.8433071186206411)","(2.9007278758184367, -1.4832990418303011)","(0.9917303342436683, -1.9045027635655059)","(1.2933994829377893, -1.7884270670327402)","(0.23310756653019138, -0.5822832084414475)","(2.976815736228741, -1.292540464441661)","(0.31136944490982466, -1.4543313192668714)","(2.276517251307366, 1.9139853754347067)","(0.7088770101681933, -0.42498963711785853)","(2.865023401551552, 1.67164927642462)","(0.5233830415271873, -0.8744946804585467)","(1.0560087395079614, 0.38941398363784563)"
180,16.934565123072314,6,"(-1.4582002001636378, -4.412902495632127)","(-1.762587201673407, -3.354502514028596)","(-1.9406903302492817, -2.363529858511561)","(-1.4363888885895677, -1.3031947059453688)","(-2.234066157663758, -0.3116224518654247)","(-2.115069864600868, 0.7578275187685144)","(-1.6534736602616622, 1.927887192191667)","(-1.973246762261076, 2.9985678559965705)","(-1.3355639419092253, 3.782503454040361)","(2.6799030208073202, -1.2198579732802028)","(2.5462020332041235, 1.6079225248795836)","(1.4554708341533802, -0.05619546169612999)","(1.1923021660518383, -0.32284314500571165)","(1.5012034279855606, 1.4579714305812712)","(2.7720256874279396, -0.034616586851249576)","(0.41900576833553904, -0.023101248386304007)","(0.5629316007560642, -1.195767124795264)","(0.7401724905235939, -0.8123730514332306)","(1.2605174169931501, 0.16975129966388236)","(0.23904437170443038, -1.0019906415866573)","(2.6309896869166125, 1.1859305881237034)","(1.911751732624623, 0.5469479692471388)","(2.576616912867972, -0.6964764323538564)","(0.016430226924734392, -0.3657992386549509)","(0.4586769700039339, 1.7142869838597203)","(1.0185616731231146, 1.2708578273231952)","(2.1106766987858188, -1.1183363556447379)","(0.7190656547220068, -1.6730907302080458)","(2.771573732497291, 0.6569577806253344)","(1.9937485869991112, 1.0861495338615206)","(2.4740856193775214, 0.04254651206056037)","(0.47838680920037, -0.6299250854669083)","(0.8425931628422298, -0.21060000032078152)","(0.02858154793255152, -1.4498920749727517)","(0.1830771097770061, 0.22468450957259423)","(2.655454584127186, -1.6925682259047319)","(2.8740784401586175, -0.6909004701593617)","(1.2165469568458742, 1.2064299220259689)","(2.343584279517091, 0.5808183827273385)","(2.0519016394243654, -1.3097198031640098)","(1.0194799148619822, -0.6055173627982975)","(2.009549248030341, 0.322501053758403)","(0.5208467061775525, 0.5573220155191101)","(2.452865167858657, 1.32107914497935)","(0.28830855331457084, -1.7756791822524618)","(2.8938065694456117, 0.8664160185000376)","(1.3047566278095761, 1.020445562991683)","(2.3261153415592197, 0.8433071186206411)","(2.9007278758184367, -1.4832990418303011)","(0.9917303342436683, -1.9045027635655059)","(1.2933994829377893, -1.7884270670327402)","(0.23310756653019138, -0.5822832084414475)","(2.976815736228741, -1.292540464441661)","(0.31136944490982466, -1.4543313192668714)","(2.276517251307366, 1.9139853754347067)","(0.7088770101681933, -0.42498963711785853)","(2.865023401551552, 1.67164927642462)","(0.5233830415271873, -0.8744946804585467)","(1.0560087395079614, 0.38941398363784563)"
