time step,collective radius,# of objects collected,agent positions,,,,,,,,,,obstacle positions
200,11.590478243208727,1,"(-1.1882187456637854, -4.697528631546608)","(-1.6139330910718768, -3.6919699036221214)","(-1.8131906931788362, -2.6547805675148943)","(-1.9653574500123583, -1.2677101296006337)","(-1.732459644040705, -0.2920646231371383)","(-2.500816510190943, 0.5149894628592306)","(-1.7286923871959676, 1.536282484763224)","(-1.7011017515978235, 2.7662336493693203)","(-1.1731074912826491, 4.016476195483927)","(0.5215728445162009, 1.5273639486717658)","(0.09775384978694945, 1.676983158385669)","(2.087479715447836, -1.4488591674091578)","(0.6961890043081189, -1.615368056623709)","(1.4038290232085346, 1.7599047563656764)"
220,10.519000325651751,1,"(-1.188349784866162, -4.694617943417961)","(-1.579136463287057, -3.9353075954725814)","(-1.9136841102741362, -2.4334624782837184)","(-2.0268476518741907, -1.5026981580844176)","(-1.7321907458449302, -0.29269383320083264)","(-2.4996240452258225, 0.49524745183823105)","(-1.7291830764686913, 1.5358281180535218)","(-1.697750486808456, 2.7686364979142764)","(-1.1200792945467786, 3.785237231938636)","(0.5215728445162009, 1.5273639486717658)","(0.09775384978694945, 1.676983158385669)","(2.087479715447836, -1.4488591674091578)","(0.6961890043081189, -1.615368056623709)","(1.4038290232085346, 1.7599047563656764)"
240,9.86490331756404,1,"(-1.0503038600225638, -4.8815806420904675)","(-1.5785518823032383, -3.9375839736338993)","(-1.9146040772769621, -2.4291915554320958)","(-2.027000364163213, -1.5032206408132853)","(-1.8226695739521568, -0.4732181909738748)","(-2.48773047373775, 0.5064378459978676)","(-1.607902801274902, 1.7484085514023509)","(-1.5223302740474711, 2.9406594235157364)","(-1.115818168132389, 3.7731869665575486)","(0.5215728445162009, 1.5273639486717658)","(0.09775384978694945, 1.676983158385669)","(2.087479715447836, -1.4488591674091578)","(0.6961890043081189, -1.615368056623709)","(1.4038290232085346, 1.7599047563656764)"
260,10.043809742996574,1,"(-1.0411399618167307, -4.89525022562085)","(-1.5726308030523952, -3.6893664921986296)","(-1.8998291221874055, -2.6458039898634436)","(-2.033181724448785, -1.7527627265346248)","(-1.8226926723139052, -0.4737389422719174)","(-2.321818656366203, 0.6758032738940183)","(-1.6056145018103982, 1.7537269266527475)","(-1.522177089445397, 2.9408014244168537)","(-1.1141874524273196, 3.7747769231475674)","(0.5215728445162009, 1.5273639486717658)","(0.09775384978694945, 1.676983158385669)","(2.087479715447836, -1.4488591674091578)","(0.6961890043081189, -1.615368056623709)","(1.4038290232085346, 1.7599047563656764)"
280,9.102070403787872,1,"(-1.039201521185857, -4.888871663114928)","(-1.572345051907152, -3.68918369430698)","(-1.8991496606677918, -2.679521714461567)","(-2.033257356537675, -1.7531423662550276)","(-1.8237639218033268, -0.7203298540947529)","(-2.3213308628921454, 0.6723337743079685)","(-1.7004835135401568, 1.5373037642301917)","(-1.3407930196209494, 2.76858863079622)","(-0.8905600463507712, 3.881136241628028)","(0.5215728445162009, 1.5273639486717658)","(0.09775384978694945, 1.676983158385669)","(2.087479715447836, -1.4488591674091578)","(0.6961890043081189, -1.615368056623709)","(1.4038290232085346, 1.7599047563656764)"
300,9.770462241793778,1,"(-1.0215032022379715, -4.646592193655917)","(-1.599940470130694, -3.927139488400048)","(-1.894311947971016, -2.679107520302497)","(-1.7868504280337691, -1.7126526691662105)","(-1.823236148289948, -0.7231549227909864)","(-2.15995564455457, 0.48053689773797753)","(-1.7040082301703565, 1.5237772872240407)","(-1.340819787183713, 2.7686370502043562)","(-0.8905636208922498, 3.881124996794726)","(0.5215728445162009, 1.5273639486717658)","(0.09775384978694945, 1.676983158385669)","(2.087479715447836, -1.4488591674091578)","(0.6961890043081189, -1.615368056623709)","(1.4038290232085346, 1.7599047563656764)"
320,8.810615888491288,1,"(-1.021476469123788, -4.646606288104289)","(-1.6014181075397484, -3.932185171921294)","(-1.8719694202193182, -2.4394082158095918)","(-1.7868248502932187, -1.7121673349800688)","(-1.8357756455860563, -0.7097683526485481)","(-2.159637478078924, 0.4801613976962189)","(-1.7064404116448537, 1.5210819991506481)","(-1.2008930471358128, 2.575478126977654)","(-0.6506732366272647, 3.901762219965715)","(0.5215728445162009, 1.5273639486717658)","(0.09775384978694945, 1.676983158385669)","(2.087479715447836, -1.4488591674091578)","(0.6961890043081189, -1.615368056623709)","(1.4038290232085346, 1.7599047563656764)"
340,8.003888800531795,1,"(-0.8006721033312596, -4.763605670166254)","(-1.6057847111883068, -3.9205206310667045)","(-1.8716582282031156, -2.432830298140687)","(-1.8079813787883612, -1.4703324273210134)","(-1.9737451392914998, -0.5227779096822915)","(-2.1541953255432724, 0.533677283617621)","(-1.8110777270725613, 1.2998982631098632)","(-1.1977484517826784, 2.5635150857492355)","(-0.642681506670288, 3.9027263256044877)","(0.5215728445162009, 1.5273639486717658)","(0.09775384978694945, 1.676983158385669)","(2.087479715447836, -1.4488591674091578)","(0.6961890043081189, -1.615368056623709)","(1.4038290232085346, 1.7599047563656764)"
360,7.474490677049256,2,"(-0.8010675725672982, -4.762984527256908)","(-1.6236600100877079, -3.685626683277858)","(-1.7677417944208313, -2.6594878020058657)","(-1.8080736230979424, -1.4629615745646007)","(-1.9765547680840208, -0.5243310376147658)","(-2.1542972491490353, 0.5340849441511419)","(-1.8102895556073717, 1.301544213908398)","(-1.0625759669144619, 2.733998065590512)","(-0.6669146059181761, 3.6536098095780947)","(0.5215728445162009, 1.5273639486717658)","(0.09775384978694945, 1.676983158385669)","(2.087479715447836, -1.4488591674091578)","(0.6961890043081189, -1.615368056623709)","(1.4038290232085346, 1.7599047563656764)"
380,7.102234866655097,2,"(-0.8253298537169358, -4.514817604351851)","(-1.624192727622892, -3.6849529566666472)","(-1.7677377999828718, -2.660148466364073)","(-1.805853607264226, -1.4660030578573429)","(-2.091587545472996, -0.7431841560974084)","(-2.1666041579662654, 0.2976083616627171)","(-1.6668622212261064, 1.5061808311811975)","(-1.0476366808226607, 2.7622820188872)","(-0.6670725450104045, 3.654045016986137)","(0.5215728445162009, 1.5273639486717658)","(0.09775384978694945, 1.676983158385669)","(2.087479715447836, -1.4488591674091578)","(0.6961890043081189, -1.615368056623709)","(1.4038290232085346, 1.7599047563656764)"
400,6.937243252144435,2,"(-0.8253329575400086, -4.514693149720785)","(-1.4793757167844217, -3.888389006994223)","(-1.968527834848707, -2.8078773849296588)","(-1.6766042466963011, -1.675710771028201)","(-2.091591675083148, -0.7431214382560064)","(-2.1667757371534644, 0.28524645979654517)","(-1.6668663313600636, 1.506234278558139)","(-1.0544165969429895, 2.75638230262677)","(-0.4563417476108207, 3.7703323394542205)","(0.5215728445162009, 1.5273639486717658)","(0.09775384978694945, 1.676983158385669)","(2.087479715447836, -1.4488591674091578)","(0.6961890043081189, -1.615368056623709)","(1.4038290232085346, 1.7599047563656764)"
420,6.85109475761732,2,"(-0.816731648076853, -4.525952436455276)","(-1.4793724612242987, -3.8876899593202214)","(-1.9690330300081382, -2.8085058397825584)","(-1.6770424413513865, -1.6744571227521874)","(-2.0905546333275726, -0.4949709345708511)","(-2.1695826783902232, 0.28197729039006536)","(-1.8096443645564124, 1.3143758480870371)","(-1.1243715148266071, 2.5247038147438277)","(-0.44850875257060374, 3.7717948528614333)","(0.5215728445162009, 1.5273639486717658)","(0.09775384978694945, 1.676983158385669)","(2.087479715447836, -1.4488591674091578)","(0.6961890043081189, -1.615368056623709)","(1.4038290232085346, 1.7599047563656764)"
440,6.4532777855183046,2,"(-0.6528112547738281, -4.695662409940971)","(-1.2340130075187994, -3.8426932031095746)","(-1.7406390572885997, -2.7867804264133005)","(-1.9193219640931993, -1.6139750156204793)","(-2.0905147948845313, -0.4947063856833499)","(-2.192417140054849, 0.07689666924236194)","(-1.815393048976154, 1.3058893136508904)","(-1.1245072125032927, 2.5244993057706453)","(-0.45328367408795445, 3.762633043269215)","(0.5215728445162009, 1.5273639486717658)","(0.09775384978694945, 1.676983158385669)","(2.087479715447836, -1.4488591674091578)","(0.6961890043081189, -1.615368056623709)","(1.4038290232085346, 1.7599047563656764)"
460,6.161873978367403,2,"(-0.6503367349753906, -4.697193678287389)","(-1.2329829393427598, -3.8433579396960655)","(-1.720355320916437, -2.784787874554402)","(-1.9195406711928458, -1.6151819071875824)","(-1.9722636489953116, -0.7172191580354637)","(-2.1919140783576103, 0.035415918384425926)","(-1.7624826850303232, 1.359827167993936)","(-0.8811333013596512, 2.4714790171091052)","(-0.4615274450061131, 3.5214754587654635)","(0.5215728445162009, 1.5273639486717658)","(0.09775384978694945, 1.676983158385669)","(2.087479715447836, -1.4488591674091578)","(0.6961890043081189, -1.615368056623709)","(1.4038290232085346, 1.7599047563656764)"
480,6.237068063356343,2,"(-0.4364388739286449, -4.818511113751531)","(-1.3808823734526954, -3.935749862579629)","(-1.7154191415566862, -2.791198581748814)","(-1.8539781325634495, -1.813710175257901)","(-1.9702404420289281, -0.7199733065435936)","(-2.072098688974265, 0.25543863337286565)","(-1.672786166296469, 1.5111066034877627)","(-0.8797709817640618, 2.473060562754419)","(-0.4615300535739748, 3.5214704129006593)","(0.5215728445162009, 1.5273639486717658)","(0.09775384978694945, 1.676983158385669)","(2.087479715447836, -1.4488591674091578)","(0.6961890043081189, -1.615368056623709)","(1.4038290232085346, 1.7599047563656764)"
500,5.806126827546831,2,"(-0.4367383306360044, -4.818300667043659)","(-1.4472522636150749, -3.9703974998430414)","(-1.5784866734817546, -2.991938146696869)","(-1.8536873219029608, -1.815221829766171)","(-2.0464232915170166, -0.9466306484870451)","(-2.0722219892021045, 0.2547258586058095)","(-1.6732447198516067, 1.5091248818780134)","(-0.9188178101149245, 2.2284886306813094)","(-0.37801613077033713, 3.286078543434206)","(0.5215728445162009, 1.5273639486717658)","(0.09775384978694945, 1.676983158385669)","(2.087479715447836, -1.4488591674091578)","(0.6961890043081189, -1.615368056623709)","(1.4038290232085346, 1.7599047563656764)"
520,5.5139512113608795,2,"(-0.4381237159256237, -4.575418790637369)","(-1.4454462564870039, -3.972897311520525)","(-1.578462680803316, -2.992235097961584)","(-1.8421806608366929, -2.0150590754589395)","(-2.04848358809393, -0.955361271765348)","(-2.0650485963616907, 0.4685701955819365)","(-1.713540714425326, 1.2664333058968769)","(-0.9192241898339348, 2.2253483495540296)","(-0.37796057861620547, 3.285814106345782)","(0.5215728445162009, 1.5273639486717658)","(0.09775384978694945, 1.676983158385669)","(2.087479715447836, -1.4488591674091578)","(0.6961890043081189, -1.615368056623709)","(1.4038290232085346, 1.7599047563656764)"
540,5.248228369755018,2,"(-0.43803113815849026, -4.56832127155693)","(-1.3452390675861328, -4.197904885665595)","(-1.3524809864153182, -3.097353363384621)","(-1.8409546670875159, -2.06476637547387)","(-2.0463146720120777, -0.9396169586392744)","(-2.06427681537037, 0.5027247214906868)","(-1.7135930851734515, 1.2647847385751776)","(-1.0969107534121783, 2.0595367725459344)","(-0.20596775826906266, 3.1068383888734887)","(0.5215728445162009, 1.5273639486717658)","(0.09775384978694945, 1.676983158385669)","(2.087479715447836, -1.4488591674091578)","(0.6961890043081189, -1.615368056623709)","(1.4038290232085346, 1.7599047563656764)"
560,5.1129718119956875,2,"(-0.20388264978014536, -4.654233854714786)","(-1.3447754958397702, -4.198292989343886)","(-1.3523006258897863, -3.0970536832707576)","(-1.843104398933721, -2.055004519138924)","(-1.9925818374123998, -0.7125908826640447)","(-2.090511071126916, 0.27573785043303667)","(-1.8503309730692639, 1.4733763413464531)","(-1.1016925268807798, 2.055316341551604)","(-0.20438724615458503, 3.1059305037200544)","(0.5215728445162009, 1.5273639486717658)","(0.09775384978694945, 1.676983158385669)","(2.087479715447836, -1.4488591674091578)","(0.6961890043081189, -1.615368056623709)","(1.4038290232085346, 1.7599047563656764)"
580,4.770369758739786,3,"(-0.20334332995201687, -4.654442431058126)","(-1.0964736329050544, -4.223863083797425)","(-1.4715629659736762, -2.8812322726419723)","(-2.021293015208677, -1.890050298476378)","(-1.9927910612789481, -0.7108520530954959)","(-2.091274507744685, 0.257694438466347)","(-1.849951093531646, 1.473753285359461)","(-1.0992007189684743, 2.058015642677487)","(-0.16994984254716083, 2.864543325622913)","(0.5215728445162009, 1.5273639486717658)","(0.09775384978694945, 1.676983158385669)","(2.087479715447836, -1.4488591674091578)","(0.6961890043081189, -1.615368056623709)","(1.4038290232085346, 1.7599047563656764)"
600,4.749359543393519,3,"(0.021214335757592906, -4.721955216945354)","(-1.096334366476619, -4.223863641496756)","(-1.4726445202588723, -2.8786813145984063)","(-2.021166226745193, -1.8902938785355201)","(-1.801083340135588, -0.870835832348004)","(-2.0941798909335976, 0.26104349680440536)","(-1.6743012488265676, 1.3096132752331369)","(-0.8607706935463637, 2.120830977426864)","(-0.16852828139744092, 2.8584627663034063)","(0.5215728445162009, 1.5273639486717658)","(0.09775384978694945, 1.676983158385669)","(2.087479715447836, -1.4488591674091578)","(0.6961890043081189, -1.615368056623709)","(1.4038290232085346, 1.7599047563656764)"
620,4.4868680225793165,3,"(0.03549897843363459, -4.723589712505348)","(-1.1013642573038958, -3.975732451582948)","(-1.4231457314588671, -3.0700470973733465)","(-2.2129547390078503, -2.0502051424849976)","(-1.8016699734858053, -0.8694729698737547)","(-2.23026297444882, 0.462182799109054)","(-1.6672739948307174, 1.302761121356299)","(-0.8607807399072285, 2.120768587229117)","(-0.16660545654842407, 2.861444757929421)","(0.5215728445162009, 1.5273639486717658)","(0.09775384978694945, 1.676983158385669)","(2.087479715447836, -1.4488591674091578)","(0.6961890043081189, -1.615368056623709)","(1.4038290232085346, 1.7599047563656764)"
640,4.400352686771611,3,"(0.025238630064702505, -4.7224273162347865)","(-1.1007418303779115, -3.974898976455014)","(-1.4181322681097326, -3.1215494086159294)","(-2.2113618449091885, -2.049178750776906)","(-1.7111156987995084, -0.6473002322337164)","(-2.2308823960712014, 0.46349460708072765)","(-1.4624890355801834, 1.1748981977816155)","(-0.8233419916309139, 1.8755080648689264)","(0.07800618658270553, 2.886126739133885)","(0.5215728445162009, 1.5273639486717658)","(0.09775384978694945, 1.676983158385669)","(2.087479715447836, -1.4488591674091578)","(0.6961890043081189, -1.615368056623709)","(1.4038290232085346, 1.7599047563656764)"
660,4.66667481882108,3,"(-0.2146435806492124, -4.733133079011991)","(-1.2100524458052937, -4.190913497102765)","(-1.4263319402308419, -3.1075433618685926)","(-2.0461291724574457, -1.860816546231142)","(-1.7091534294492627, -0.6369882439130181)","(-2.326729998000833, 0.6919633119773848)","(-1.454718639082368, 1.171072348840648)","(-0.8233861212254987, 1.8752850269056545)","(0.07805561080000833, 2.8861137852171406)","(0.5215728445162009, 1.5273639486717658)","(0.09775384978694945, 1.676983158385669)","(2.087479715447836, -1.4488591674091578)","(0.6961890043081189, -1.615368056623709)","(1.4038290232085346, 1.7599047563656764)"
680,4.426242336337528,3,"(-0.21448080517531087, -4.733239049141481)","(-1.213042564701649, -4.196636103328096)","(-1.5230924524752267, -2.89585695798714)","(-2.047586876256378, -1.8585313199155333)","(-1.776705012364094, -0.5295675908120187)","(-2.3266228000141167, 0.6918536732090251)","(-1.4509967771587844, 1.1698645405117225)","(-0.7185927019724478, 2.0567360085213093)","(0.08276034160028622, 2.636785245728314)","(0.5215728445162009, 1.5273639486717658)","(0.09775384978694945, 1.676983158385669)","(2.087479715447836, -1.4488591674091578)","(0.6961890043081189, -1.615368056623709)","(1.4038290232085346, 1.7599047563656764)"
700,4.405041362857818,3,"(0.03306542266730039, -4.7469222357924865)","(-1.2020093312239704, -4.1913607154343815)","(-1.5239665725788845, -2.893811626431985)","(-1.9733273481304419, -1.6316422053778088)","(-1.825964637161436, -0.4159192850382165)","(-2.122464228204194, 0.5571112647145571)","(-1.2046345112373258, 1.159055586245541)","(-0.7029441167272621, 2.0935818124595786)","(0.08286887477447102, 2.636305248568149)","(0.5215728445162009, 1.5273639486717658)","(0.09775384978694945, 1.676983158385669)","(2.087479715447836, -1.4488591674091578)","(0.6961890043081189, -1.615368056623709)","(1.4038290232085346, 1.7599047563656764)"
720,4.508176373328892,3,"(0.03496652556573743, -4.747611785423894)","(-0.9919931833719193, -4.077579142771069)","(-1.4144469659089536, -3.112159490215913)","(-1.9697708350083645, -1.6539956139383634)","(-1.829182974399295, -0.4181556459585255)","(-2.1190020229927313, 0.5543030230529327)","(-1.203907825972848, 1.1600130720434045)","(-0.6174637192657837, 2.304632444170235)","(0.1633899385336779, 2.854865273421407)","(0.5215728445162009, 1.5273639486717658)","(0.09775384978694945, 1.676983158385669)","(2.087479715447836, -1.4488591674091578)","(0.6961890043081189, -1.615368056623709)","(1.4038290232085346, 1.7599047563656764)"
740,4.454938464230642,3,"(-0.09382654727396944, -4.536286023435784)","(-0.9919765685442514, -4.077388806099563)","(-1.4136681865979226, -3.1148785742255867)","(-1.9636148767395694, -1.6358204367796292)","(-1.9411682697427786, -0.6359967307843546)","(-1.904002483356042, 0.6709620979583736)","(-1.0326735540473408, 1.3414399976683735)","(-0.6121127605266259, 2.326816205089811)","(0.16742464103308796, 2.870695236904783)","(0.5215728445162009, 1.5273639486717658)","(0.09775384978694945, 1.676983158385669)","(2.087479715447836, -1.4488591674091578)","(0.6961890043081189, -1.615368056623709)","(1.4038290232085346, 1.7599047563656764)"
760,4.595702298324962,3,"(-0.09510804342193602, -4.53414807611496)","(-1.0893607974946802, -4.305331081978567)","(-1.5081403830907603, -2.953901887076353)","(-1.862871233247596, -1.8485479606464104)","(-1.9414590715389508, -0.6366978876960816)","(-1.8986483876730973, 0.6764216570990891)","(-1.0323217748340547, 1.3417007507806666)","(-0.6096332810708529, 2.3289201126981003)","(0.17842669464784455, 2.8810055195374975)","(0.5215728445162009, 1.5273639486717658)","(0.09775384978694945, 1.676983158385669)","(2.087479715447836, -1.4488591674091578)","(0.6961890043081189, -1.615368056623709)","(1.4038290232085346, 1.7599047563656764)"
780,4.603001858017969,3,"(-0.02732739951722163, -4.544745536183909)","(-1.0897381941454887, -4.305496074858301)","(-1.529474383755888, -2.898488487978343)","(-1.862685814763103, -1.8466673566139808)","(-1.7786002817127944, -0.4532500415955923)","(-1.8912373358321506, 0.6842036728255552)","(-0.9356552715267614, 1.5635117547754707)","(-0.5542025835827022, 2.5697218116694835)","(0.4122005853224069, 2.920816490915745)","(0.5215728445162009, 1.5273639486717658)","(0.09775384978694945, 1.676983158385669)","(2.087479715447836, -1.4488591674091578)","(0.6961890043081189, -1.615368056623709)","(1.4038290232085346, 1.7599047563656764)"
800,4.465868504479874,3,"(0.15331293348031583, -4.548848870790127)","(-1.0566030820776258, -4.060620595348685)","(-1.4169137193503496, -2.9752996883333087)","(-1.851824466362435, -1.598157341173614)","(-1.7760112071895324, -0.44809823589834996)","(-1.7604738207253958, 0.8869707711191195)","(-0.9315866296812245, 1.5719378077915953)","(-0.5542854274876636, 2.569795294085449)","(0.41447298401393073, 2.9184609421227523)","(0.5215728445162009, 1.5273639486717658)","(0.09775384978694945, 1.676983158385669)","(2.087479715447836, -1.4488591674091578)","(0.6961890043081189, -1.615368056623709)","(1.4038290232085346, 1.7599047563656764)"
820,4.263780296352707,3,"(0.1464390710949992, -4.543306197265908)","(-1.0563628276724581, -4.058657255612427)","(-1.325617725670327, -3.035341415594074)","(-1.8510667467549675, -1.599398787680514)","(-1.9149702159332707, -0.2535096127917924)","(-1.7585833687869463, 0.8898389822753044)","(-0.8290091812694422, 1.7814685061881719)","(-0.4608387362110846, 2.8000736963468666)","(0.6149786289080024, 2.776739672609736)","(0.5215728445162009, 1.5273639486717658)","(0.09775384978694945, 1.676983158385669)","(2.087479715447836, -1.4488591674091578)","(0.6961890043081189, -1.615368056623709)","(1.4038290232085346, 1.7599047563656764)"
840,4.260836925095103,3,"(-0.019484199748718067, -4.367798788657661)","(-1.0003531288878875, -3.8307347447953015)","(-1.3309291976658972, -3.0273932615377834)","(-1.7035743426277472, -1.7863498335680692)","(-1.919114956168432, -0.2455954071685702)","(-1.5122625083580725, 0.9259394782132662)","(-0.8226895193539132, 1.797150879241207)","(-0.46045679900692615, 2.801503670740947)","(0.6158955808242785, 2.7762548940224665)","(0.5215728445162009, 1.5273639486717658)","(0.09775384978694945, 1.676983158385669)","(2.087479715447836, -1.4488591674091578)","(0.6961890043081189, -1.615368056623709)","(1.4038290232085346, 1.7599047563656764)"
860,4.1563343782114615,3,"(-0.019410421735858607, -4.367875046401015)","(-0.9984020740327784, -3.815155345094048)","(-1.3728918443308058, -2.791825482540874)","(-1.697580429359844, -1.7934391374160845)","(-1.8968716894773676, -0.295033323008823)","(-1.5114760817770554, 0.9265683710128771)","(-0.8194621060883931, 1.8024906227320163)","(-0.31495893095024097, 2.995685473073147)","(0.7409947587481001, 2.5636594851896133)","(0.5215728445162009, 1.5273639486717658)","(0.09775384978694945, 1.676983158385669)","(2.087479715447836, -1.4488591674091578)","(0.6961890043081189, -1.615368056623709)","(1.4038290232085346, 1.7599047563656764)"
880,4.208209532949668,3,"(0.2180455568968358, -4.4366403831882515)","(-0.9879970838507779, -3.8217975645969373)","(-1.3733741853099315, -2.7898570046309272)","(-1.6338407554056351, -1.6011875011200773)","(-1.873300100721014, -0.49290263145783625)","(-1.4558369859170874, 0.690050012358702)","(-0.7796253012260557, 2.0389622785465535)","(-0.3115188174716965, 3.001740980256335)","(0.7421998559740111, 2.5609548602218943)","(0.5215728445162009, 1.5273639486717658)","(0.09775384978694945, 1.676983158385669)","(2.087479715447836, -1.4488591674091578)","(0.6961890043081189, -1.615368056623709)","(1.4038290232085346, 1.7599047563656764)"
