time step,collective radius,# of objects collected,agent positions,,,,,,,,,,obstacle positions
700,5.087593079824098,3,"(-0.46541618173121435, -4.598408287988232)","(-0.8428991437861288, -3.4984103856739597)","(-1.5811195254492776, -2.60818583063146)","(-1.4869753893864703, -1.4430950882852667)","(-2.0128671118846357, -0.47620628347705535)","(-1.4270412102331622, 0.194911584949312)","(-1.2177620498545028, 1.4066151246572745)","(-0.25384587619767385, 2.2689823355535617)","(0.30783452657783483, 3.0766186470326895)","(0.8647845042037076, -1.282859185401588)","(2.052599718137943, -0.5419980861674851)","(0.1974118112213592, -1.4722541563155418)","(0.7090841845853776, 1.7705774044538933)","(0.044756088653421844, -1.7338053809956362)"
720,4.768298886304359,3,"(-0.3493255168320446, -4.380829941515372)","(-0.8430665833471978, -3.483010217807933)","(-1.5812021456691245, -2.6081473766839953)","(-1.484769598300769, -1.4460400478842415)","(-2.012299154227941, -0.4759359032186627)","(-1.4276009130847418, 0.18104815747623465)","(-0.9678671470228235, 1.4267779401351035)","(-0.03218347057205406, 2.368233377692821)","(0.525618867191108, 3.19482313518211)","(0.8647845042037076, -1.282859185401588)","(2.052599718137943, -0.5419980861674851)","(0.1974118112213592, -1.4722541563155418)","(0.7090841845853776, 1.7705774044538933)","(0.044756088653421844, -1.7338053809956362)"
740,5.011959276779635,3,"(-0.34810479127793315, -4.377718447184864)","(-0.8403385067611451, -3.4856374964843067)","(-1.6333559104209443, -2.8516602974232272)","(-1.3668403893224073, -1.6631547484534799)","(-1.8627976297088464, -0.676173926722885)","(-1.2453170586146671, 0.3176408899055744)","(-0.9681610231889197, 1.4271348345188153)","(-0.02439405496194058, 2.3706178433320795)","(0.5255535242196636, 3.194789437891227)","(0.8647845042037076, -1.282859185401588)","(2.052599718137943, -0.5419980861674851)","(0.1974118112213592, -1.4722541563155418)","(0.7090841845853776, 1.7705774044538933)","(0.044756088653421844, -1.7338053809956362)"
760,4.8391848293731385,3,"(-0.19865721586946883, -4.495629409534701)","(-0.6198073463125775, -3.595418879284678)","(-1.633407552243448, -2.8524584245027937)","(-1.3665582966287109, -1.6626575167855173)","(-1.8624546483044178, -0.6769857168795006)","(-1.2266627826860952, 0.33066272356574666)","(-0.9346459435877459, 1.6682166930505515)","(-0.023977017791522393, 2.373890826420255)","(0.7609363253835073, 3.274847001295234)","(0.8647845042037076, -1.282859185401588)","(2.052599718137943, -0.5419980861674851)","(0.1974118112213592, -1.4722541563155418)","(0.7090841845853776, 1.7705774044538933)","(0.044756088653421844, -1.7338053809956362)"
780,4.965832639505605,3,"(-0.14743162577458513, -4.526881641190234)","(-0.6195213964476309, -3.5951893647799658)","(-1.4316631276415286, -2.8931232460433423)","(-1.368520080385984, -1.90848724589831)","(-1.7596982155073921, -0.7237262867862817)","(-1.2256323453802427, 0.33452693433258773)","(-0.9340848854840156, 1.673243293493962)","(-0.061843518833193833, 2.6167113777935938)","(0.7620565273737019, 3.275507808683349)","(0.8647845042037076, -1.282859185401588)","(2.052599718137943, -0.5419980861674851)","(0.1974118112213592, -1.4722541563155418)","(0.7090841845853776, 1.7705774044538933)","(0.044756088653421844, -1.7338053809956362)"
800,4.996536791285426,3,"(-0.14560580993070338, -4.52101708015848)","(-0.6079061685396339, -3.41010498339274)","(-1.3877834048214162, -2.8970884775685914)","(-1.3683856685642972, -1.9125023577201525)","(-1.6216300590071286, -0.7452983754283503)","(-1.1398386111992145, 0.5610277413695207)","(-0.8732025256305589, 1.8304069972966117)","(-0.06130121303533698, 2.6181219155587536)","(0.9351429758705745, 3.3389585641467634)","(0.8647845042037076, -1.282859185401588)","(2.052599718137943, -0.5419980861674851)","(0.1974118112213592, -1.4722541563155418)","(0.7090841845853776, 1.7705774044538933)","(0.044756088653421844, -1.7338053809956362)"
820,4.718718579411878,3,"(0.0737625922126468, -4.410314867471184)","(-0.6065446438318187, -3.3457385029512583)","(-1.5748797832374017, -2.8508961319569925)","(-1.514682376203909, -1.7108763610371924)","(-1.6182690045775743, -0.7393591147393075)","(-1.1391663239841536, 0.5642048752282659)","(-0.8589733408908928, 1.9122026250108193)","(-0.24711309531862935, 2.7838027872178146)","(0.998209005362003, 3.3489165478274403)","(0.8647845042037076, -1.282859185401588)","(2.052599718137943, -0.5419980861674851)","(0.1974118112213592, -1.4722541563155418)","(0.7090841845853776, 1.7705774044538933)","(0.044756088653421844, -1.7338053809956362)"
840,4.778166430204577,3,"(0.07410059830969917, -4.410811055465494)","(-0.401113175833433, -3.4838237802609444)","(-1.6301090281674773, -2.8465443187114765)","(-1.5158405321721509, -1.7104179062659732)","(-1.5064054677665792, -0.5245416273970638)","(-0.984869795562993, 0.37057271318696655)","(-0.8590245806152716, 1.8929905193405274)","(-0.24954824121322594, 2.7826162627801314)","(0.8166843826808874, 3.187456061888311)","(0.8647845042037076, -1.282859185401588)","(2.052599718137943, -0.5419980861674851)","(0.1974118112213592, -1.4722541563155418)","(0.7090841845853776, 1.7705774044538933)","(0.044756088653421844, -1.7338053809956362)"
860,4.588939627504485,3,"(0.2842667571394868, -4.545027724893378)","(-0.3997309469164456, -3.4848207924029486)","(-1.6231576616136796, -2.8470151414748965)","(-1.7518673008048125, -1.6580895448749486)","(-1.5063937670576055, -0.5248203001800256)","(-0.9851136961377898, 0.36777838214939207)","(-0.8549690960752814, 1.6606386210451867)","(-0.010185442348586982, 2.7203318737646027)","(0.8117094488242182, 3.1826176996750886)","(0.8647845042037076, -1.282859185401588)","(2.052599718137943, -0.5419980861674851)","(0.1974118112213592, -1.4722541563155418)","(0.7090841845853776, 1.7705774044538933)","(0.044756088653421844, -1.7338053809956362)"
880,4.568895852228658,3,"(0.2846694090265509, -4.545640153431321)","(-0.1778316305673393, -3.5740292488293095)","(-1.3922850806391458, -2.9210336428458286)","(-1.7591293302701367, -1.6578594339679025)","(-1.4160712143695293, -0.7551441415587274)","(-0.9588279170987786, 0.605293635695663)","(-0.8556255032311495, 1.6606606777251678)","(-0.008008396950049734, 2.7203440106697636)","(0.8139924638460228, 3.185649764849206)","(0.8647845042037076, -1.282859185401588)","(2.052599718137943, -0.5419980861674851)","(0.1974118112213592, -1.4722541563155418)","(0.7090841845853776, 1.7705774044538933)","(0.044756088653421844, -1.7338053809956362)"
