time step,collective radius,# of objects collected,agent positions,,,,,,,,,,obstacle positions
200,16.38825811704605,0,"(-1.1088473045584846, -4.698747273358833)","(-1.7441924140658562, -3.576592265544194)","(-1.7371499397453043, -2.485091060206286)","(-1.3416854672898155, -1.4719278018276505)","(-2.011192244908726, -0.6075067275871302)","(-1.9182865128507176, 0.429893998815969)","(-1.706924773534722, 1.6465994052304016)","(-1.9569339152058107, 2.7913335542891176)","(-1.2407438442121173, 3.6176179023751307)","(1.2180530084595602, 1.8461441257686064)","(2.4350294958773526, 1.6211029507895627)","(1.364049618100271, -0.9856627755279765)","(1.0723710333073213, 0.29623866474095273)","(1.0030597275081647, -0.1408356933599757)","(2.423131166080628, 1.1692974513989247)","(1.4319720760151817, -1.3396293767335896)","(0.7767895459265951, 1.0509461230797328)","(0.31942956538280676, 1.851696765075928)","(2.408104335514686, 0.9303079920970032)"
220,14.623807246475256,0,"(-1.1087926122913725, -4.699166740538379)","(-1.7411120901837518, -3.5766869287594005)","(-1.9836405018240735, -2.4661411158035764)","(-1.3210538303768238, -1.7175913489464834)","(-2.043873949012567, -0.6085615170001217)","(-1.8654386013777373, 0.6745330788593598)","(-1.776247937133921, 1.828208502377937)","(-1.9568725113576144, 2.791327614995604)","(-1.2407403726533142, 3.6164238684016703)","(1.2180530084595602, 1.8461441257686064)","(2.4350294958773526, 1.6211029507895627)","(1.364049618100271, -0.9856627755279765)","(1.0723710333073213, 0.29623866474095273)","(1.0030597275081647, -0.1408356933599757)","(2.423131166080628, 1.1692974513989247)","(1.4319720760151817, -1.3396293767335896)","(0.7767895459265951, 1.0509461230797328)","(0.31942956538280676, 1.851696765075928)","(2.408104335514686, 0.9303079920970032)"
240,11.752940438801591,0,"(-1.1064505574286754, -4.449975629300677)","(-1.5326265711083358, -3.704408300159301)","(-1.985026057545527, -2.4685415882010546)","(-1.3208482056811373, -1.717422776835065)","(-2.0358370137714545, -0.6123257214653475)","(-1.8657575914894708, 0.6742386451645106)","(-1.7873925457949276, 1.882749669873051)","(-1.713568141102528, 2.7540879797682445)","(-1.143680505950337, 3.396245182323825)","(1.2180530084595602, 1.8461441257686064)","(2.4350294958773526, 1.6211029507895627)","(1.364049618100271, -0.9856627755279765)","(1.0723710333073213, 0.29623866474095273)","(1.0030597275081647, -0.1408356933599757)","(2.423131166080628, 1.1692974513989247)","(1.4319720760151817, -1.3396293767335896)","(0.7767895459265951, 1.0509461230797328)","(0.31942956538280676, 1.851696765075928)","(2.408104335514686, 0.9303079920970032)"
260,15.035571764103233,0,"(-1.106447999051177, -4.449279757831749)","(-1.5316189604552013, -3.70665506547396)","(-1.9931532359336268, -2.709489779316048)","(-1.4004915549481418, -1.4822424845333666)","(-1.8097171031426666, -0.6939449981923914)","(-1.6703337416231299, 0.5203664920520019)","(-1.788880562404073, 1.8757309114732552)","(-1.7097073516998202, 2.7542023122428)","(-1.141222902998886, 3.3871647059695396)","(1.2180530084595602, 1.8461441257686064)","(2.4350294958773526, 1.6211029507895627)","(1.364049618100271, -0.9856627755279765)","(1.0723710333073213, 0.29623866474095273)","(1.0030597275081647, -0.1408356933599757)","(2.423131166080628, 1.1692974513989247)","(1.4319720760151817, -1.3396293767335896)","(0.7767895459265951, 1.0509461230797328)","(0.31942956538280676, 1.851696765075928)","(2.408104335514686, 0.9303079920970032)"
280,14.730284579111686,0,"(-1.0764850013260847, -4.653157727253933)","(-1.50483651744439, -3.9512695326899)","(-1.9924746507847433, -2.7192961629833805)","(-1.4003503927404157, -1.48219108754351)","(-1.8096618864317588, -0.6939095298669706)","(-1.6695242568264075, 0.5188147163974839)","(-1.7993712797367576, 1.6335070585797522)","(-1.566042334424661, 2.788132404127317)","(-1.1391570142925853, 3.3849683335908938)","(1.2180530084595602, 1.8461441257686064)","(2.4350294958773526, 1.6211029507895627)","(1.364049618100271, -0.9856627755279765)","(1.0723710333073213, 0.29623866474095273)","(1.0030597275081647, -0.1408356933599757)","(2.423131166080628, 1.1692974513989247)","(1.4319720760151817, -1.3396293767335896)","(0.7767895459265951, 1.0509461230797328)","(0.31942956538280676, 1.851696765075928)","(2.408104335514686, 0.9303079920970032)"
300,10.857519188069533,1,"(-1.0733493691269722, -4.697028099067234)","(-1.5054636702384863, -3.953815338704602)","(-1.989056816157405, -2.7275905896389534)","(-1.4614924286840196, -1.7034127745660959)","(-1.9260561672322762, -0.4744093965284218)","(-1.729308467677153, 0.47095807725453087)","(-1.7993991575071258, 1.6330985657619306)","(-1.4636709731950577, 2.796693403413731)","(-0.8951820727735926, 3.3425101949702607)","(1.2180530084595602, 1.8461441257686064)","(2.4350294958773526, 1.6211029507895627)","(1.364049618100271, -0.9856627755279765)","(1.0723710333073213, 0.29623866474095273)","(1.0030597275081647, -0.1408356933599757)","(2.423131166080628, 1.1692974513989247)","(1.4319720760151817, -1.3396293767335896)","(0.7767895459265951, 1.0509461230797328)","(0.31942956538280676, 1.851696765075928)","(2.408104335514686, 0.9303079920970032)"
320,10.502945117303833,1,"(-0.8711415565794907, -4.822038995820508)","(-1.6058294136136757, -4.177985579478024)","(-1.908139902189259, -2.958170742430078)","(-1.4643501709411346, -1.7220787429707347)","(-1.926033765244302, -0.47477582470279445)","(-1.8345995988454582, 0.3334097955840856)","(-1.5815510551645124, 1.7513580954489973)","(-1.4651859899808533, 2.7931736640927953)","(-0.8951046389331525, 3.3424915876952803)","(1.2180530084595602, 1.8461441257686064)","(2.4350294958773526, 1.6211029507895627)","(1.364049618100271, -0.9856627755279765)","(1.0723710333073213, 0.29623866474095273)","(1.0030597275081647, -0.1408356933599757)","(2.423131166080628, 1.1692974513989247)","(1.4319720760151817, -1.3396293767335896)","(0.7767895459265951, 1.0509461230797328)","(0.31942956538280676, 1.851696765075928)","(2.408104335514686, 0.9303079920970032)"
340,9.766879779589669,1,"(-0.8600439687217001, -4.82728622286314)","(-1.6067507367542935, -4.180376491577806)","(-1.9066192455690671, -2.955489954039036)","(-1.279461627927414, -1.5761719585091143)","(-2.0597935997858676, -0.6855302182765962)","(-1.832437258171385, 0.34093680145287175)","(-1.5804001544347475, 1.7515862834579072)","(-1.6439106992971184, 2.6254918589082195)","(-0.6718774314855649, 3.4528139774404325)","(1.2180530084595602, 1.8461441257686064)","(2.4350294958773526, 1.6211029507895627)","(1.364049618100271, -0.9856627755279765)","(1.0723710333073213, 0.29623866474095273)","(1.0030597275081647, -0.1408356933599757)","(2.423131166080628, 1.1692974513989247)","(1.4319720760151817, -1.3396293767335896)","(0.7767895459265951, 1.0509461230797328)","(0.31942956538280676, 1.851696765075928)","(2.408104335514686, 0.9303079920970032)"
360,10.065607597608091,1,"(-0.857990908811189, -4.829747787400406)","(-1.6077091280449283, -4.119422009736304)","(-1.803982213796992, -2.731409143164819)","(-1.2693777224362313, -1.566917565224538)","(-2.0598343482429438, -0.6851687041107803)","(-1.7524195133871623, 0.5679928866320931)","(-1.5768219996062443, 1.5129542784933498)","(-1.6440309257333712, 2.6249433053005533)","(-0.6716330354186979, 3.4530218523244556)","(1.2180530084595602, 1.8461441257686064)","(2.4350294958773526, 1.6211029507895627)","(1.364049618100271, -0.9856627755279765)","(1.0723710333073213, 0.29623866474095273)","(1.0030597275081647, -0.1408356933599757)","(2.423131166080628, 1.1692974513989247)","(1.4319720760151817, -1.3396293767335896)","(0.7767895459265951, 1.0509461230797328)","(0.31942956538280676, 1.851696765075928)","(2.408104335514686, 0.9303079920970032)"
380,9.606375243714394,1,"(-0.6290194948152537, -4.917954956310339)","(-1.6049677964617246, -3.9294397526081677)","(-1.8043707291404523, -2.7273942658669053)","(-1.2693688904614724, -1.5671326298864199)","(-2.000000584490799, -0.47522325569591845)","(-1.7523777953618214, 0.5686343143136772)","(-1.5780166453500915, 1.5051432116954897)","(-1.720556022946186, 2.860334040756369)","(-0.7351211096224681, 3.2112336572911433)","(1.2180530084595602, 1.8461441257686064)","(2.4350294958773526, 1.6211029507895627)","(1.364049618100271, -0.9856627755279765)","(1.0723710333073213, 0.29623866474095273)","(1.0030597275081647, -0.1408356933599757)","(2.423131166080628, 1.1692974513989247)","(1.4319720760151817, -1.3396293767335896)","(0.7767895459265951, 1.0509461230797328)","(0.31942956538280676, 1.851696765075928)","(2.408104335514686, 0.9303079920970032)"
400,10.418904525457709,1,"(-0.6287025908684363, -4.918339662825382)","(-1.60172512621646, -3.9187286807919293)","(-1.6551060263806674, -2.5307605789302787)","(-1.161966070286092, -1.7864654919478817)","(-1.9934803576688185, -0.44765114837237663)","(-1.589441713272178, 0.756518382444963)","(-1.579083089041692, 1.7172696807620065)","(-1.7208536845813522, 2.8624525531194798)","(-0.7351769980319443, 3.2105686426893305)","(1.2180530084595602, 1.8461441257686064)","(2.4350294958773526, 1.6211029507895627)","(1.364049618100271, -0.9856627755279765)","(1.0723710333073213, 0.29623866474095273)","(1.0030597275081647, -0.1408356933599757)","(2.423131166080628, 1.1692974513989247)","(1.4319720760151817, -1.3396293767335896)","(0.7767895459265951, 1.0509461230797328)","(0.31942956538280676, 1.851696765075928)","(2.408104335514686, 0.9303079920970032)"
420,9.837754333539282,1,"(-0.831479356874036, -4.77166492975195)","(-1.3588917355160286, -3.8854967800702904)","(-1.6541712333959013, -2.529975336000983)","(-1.1605973823211229, -1.7890672611244545)","(-1.9869274614441272, -0.45393041321118044)","(-1.5889745636338002, 0.7573054688517531)","(-1.5792135622349477, 1.7560664250613365)","(-1.688846313184299, 2.886266204131013)","(-0.5336385435000348, 3.110427957840106)","(1.2180530084595602, 1.8461441257686064)","(2.4350294958773526, 1.6211029507895627)","(1.364049618100271, -0.9856627755279765)","(1.0723710333073213, 0.29623866474095273)","(1.0030597275081647, -0.1408356933599757)","(2.423131166080628, 1.1692974513989247)","(1.4319720760151817, -1.3396293767335896)","(0.7767895459265951, 1.0509461230797328)","(0.31942956538280676, 1.851696765075928)","(2.408104335514686, 0.9303079920970032)"
440,10.612530677739818,1,"(-0.8311910888451925, -4.771591749387943)","(-1.3582229654885807, -3.8884125431615644)","(-1.6145950993392477, -2.7706365967966304)","(-1.2486356566203367, -1.5556772770746412)","(-1.811604220419575, -0.6164961925120445)","(-1.5810709995445615, 0.5070411637241452)","(-1.581727632348887, 1.7509042909873267)","(-1.6886936089372115, 2.8865753907209095)","(-0.5099205630153707, 3.103523908856547)","(1.2180530084595602, 1.8461441257686064)","(2.4350294958773526, 1.6211029507895627)","(1.364049618100271, -0.9856627755279765)","(1.0723710333073213, 0.29623866474095273)","(1.0030597275081647, -0.1408356933599757)","(2.423131166080628, 1.1692974513989247)","(1.4319720760151817, -1.3396293767335896)","(0.7767895459265951, 1.0509461230797328)","(0.31942956538280676, 1.851696765075928)","(2.408104335514686, 0.9303079920970032)"
460,9.861996810820706,1,"(-0.6354929743297861, -4.89766667301603)","(-1.4652847369682367, -4.113364335188594)","(-1.6139424720826667, -2.7766309756034677)","(-1.248563670844237, -1.555672554114455)","(-1.811584991382895, -0.6165831680594988)","(-1.580973233688527, 0.5062210786849092)","(-1.632445355121768, 1.5128397562967604)","(-1.6473351065966932, 2.8245867764577444)","(-0.5077695050140782, 3.101476599480702)","(1.2180530084595602, 1.8461441257686064)","(2.4350294958773526, 1.6211029507895627)","(1.364049618100271, -0.9856627755279765)","(1.0723710333073213, 0.29623866474095273)","(1.0030597275081647, -0.1408356933599757)","(2.423131166080628, 1.1692974513989247)","(1.4319720760151817, -1.3396293767335896)","(0.7767895459265951, 1.0509461230797328)","(0.31942956538280676, 1.851696765075928)","(2.408104335514686, 0.9303079920970032)"
480,8.38999080952081,2,"(-0.6198097857319584, -4.905107997311183)","(-1.4656681789665036, -4.112664636002291)","(-1.6114650961968637, -2.7828185951871407)","(-1.3791195892822519, -1.6747107524713543)","(-1.603148016178059, -0.4876067405842093)","(-1.6244612270446779, 0.4585788565625479)","(-1.6323635514450403, 1.511584615048941)","(-1.5664306584096739, 2.6662959711274357)","(-0.2652368037520225, 3.063231416834737)","(1.2180530084595602, 1.8461441257686064)","(2.4350294958773526, 1.6211029507895627)","(1.364049618100271, -0.9856627755279765)","(1.0723710333073213, 0.29623866474095273)","(1.0030597275081647, -0.1408356933599757)","(2.423131166080628, 1.1692974513989247)","(1.4319720760151817, -1.3396293767335896)","(0.7767895459265951, 1.0509461230797328)","(0.31942956538280676, 1.851696765075928)","(2.408104335514686, 0.9303079920970032)"
500,8.267826413516563,2,"(-0.6402890358187006, -4.88830324385712)","(-1.23864852856771, -4.202795807649677)","(-1.4852989082756005, -2.9922628199084973)","(-1.4338468464372576, -1.723672532592315)","(-1.5992740637478022, -0.4850869995050987)","(-1.675078427547989, 0.27480442262878785)","(-1.5755762024839328, 1.2712241472749157)","(-1.5638938969969918, 2.6592832557675785)","(-0.26435894080586486, 3.063103405787831)","(1.2180530084595602, 1.8461441257686064)","(2.4350294958773526, 1.6211029507895627)","(1.364049618100271, -0.9856627755279765)","(1.0723710333073213, 0.29623866474095273)","(1.0030597275081647, -0.1408356933599757)","(2.423131166080628, 1.1692974513989247)","(1.4319720760151817, -1.3396293767335896)","(0.7767895459265951, 1.0509461230797328)","(0.31942956538280676, 1.851696765075928)","(2.408104335514686, 0.9303079920970032)"
520,9.183962461124443,2,"(-0.8646820070899095, -4.854475661401765)","(-1.2332948390243912, -4.204599461787386)","(-1.485405862353501, -2.991685374958011)","(-1.426522181602686, -1.612707372618)","(-1.5688118023863429, -0.7305093209988347)","(-1.6778845459536056, 0.27229213494739546)","(-1.5754720176081443, 1.2683342898710877)","(-1.4041881524272157, 2.473543181171973)","(-0.4121025212872482, 2.861688685525037)","(1.2180530084595602, 1.8461441257686064)","(2.4350294958773526, 1.6211029507895627)","(1.364049618100271, -0.9856627755279765)","(1.0723710333073213, 0.29623866474095273)","(1.0030597275081647, -0.1408356933599757)","(2.423131166080628, 1.1692974513989247)","(1.4319720760151817, -1.3396293767335896)","(0.7767895459265951, 1.0509461230797328)","(0.31942956538280676, 1.851696765075928)","(2.408104335514686, 0.9303079920970032)"
540,8.625541274712344,2,"(-0.8617259275620766, -4.8536409777239236)","(-1.135326263038311, -3.9842872986535744)","(-1.2446430181066974, -2.923266294791388)","(-1.4236847632394207, -1.4764263517917338)","(-1.5691167592483686, -0.7340082551910571)","(-1.9099682164805405, 0.19102883168870305)","(-1.596209505117217, 1.5153447874472994)","(-1.404050896927342, 2.473758750472943)","(-0.4122008486100006, 2.861536299708109)","(1.2180530084595602, 1.8461441257686064)","(2.4350294958773526, 1.6211029507895627)","(1.364049618100271, -0.9856627755279765)","(1.0723710333073213, 0.29623866474095273)","(1.0030597275081647, -0.1408356933599757)","(2.423131166080628, 1.1692974513989247)","(1.4319720760151817, -1.3396293767335896)","(0.7767895459265951, 1.0509461230797328)","(0.31942956538280676, 1.851696765075928)","(2.408104335514686, 0.9303079920970032)"
560,7.5235194100438045,2,"(-0.6411414817108787, -4.965840758277265)","(-1.1327732003989823, -3.975807482607714)","(-1.244547103915156, -2.9245042569284028)","(-1.4195843277614504, -1.5058282646970795)","(-1.421345674177535, -0.9220346592702393)","(-1.9101388848884109, 0.19048935879874623)","(-1.5960280331954269, 1.5164362787332677)","(-1.1590515577591969, 2.5256978007517614)","(-0.16853880106020158, 2.880545740329276)","(1.2180530084595602, 1.8461441257686064)","(2.4350294958773526, 1.6211029507895627)","(1.364049618100271, -0.9856627755279765)","(1.0723710333073213, 0.29623866474095273)","(1.0030597275081647, -0.1408356933599757)","(2.423131166080628, 1.1692974513989247)","(1.4319720760151817, -1.3396293767335896)","(0.7767895459265951, 1.0509461230797328)","(0.31942956538280676, 1.851696765075928)","(2.408104335514686, 0.9303079920970032)"
580,8.09488125246074,2,"(-0.6411183580507049, -4.965857794358904)","(-1.1305750649568531, -3.9714545735984643)","(-1.2614497031926497, -2.6817822751440175)","(-1.3297262601477642, -1.7071627211886315)","(-1.4161080600856193, -0.9305802751881953)","(-1.7111061700694083, 0.33986787182482103)","(-1.5767674267000549, 1.4942208746568653)","(-1.159494284737903, 2.525668957677993)","(-0.1631850883890842, 2.880667861080654)","(1.2180530084595602, 1.8461441257686064)","(2.4350294958773526, 1.6211029507895627)","(1.364049618100271, -0.9856627755279765)","(1.0723710333073213, 0.29623866474095273)","(1.0030597275081647, -0.1408356933599757)","(2.423131166080628, 1.1692974513989247)","(1.4319720760151817, -1.3396293767335896)","(0.7767895459265951, 1.0509461230797328)","(0.31942956538280676, 1.851696765075928)","(2.408104335514686, 0.9303079920970032)"
600,7.247240413895486,2,"(-0.41485773164333595, -5.063928545228383)","(-0.9858797985120842, -3.775462858249827)","(-1.2615738950946984, -2.6760782740943214)","(-1.3291035224687113, -1.7068393312389691)","(-1.4125730417908269, -0.9240665855547292)","(-1.7108177658349866, 0.3399577131157002)","(-1.5363271794937212, 1.279956180338921)","(-1.167281488947293, 2.7563934182890333)","(0.04037048797702125, 2.9848089214315525)","(1.2180530084595602, 1.8461441257686064)","(2.4350294958773526, 1.6211029507895627)","(1.364049618100271, -0.9856627755279765)","(1.0723710333073213, 0.29623866474095273)","(1.0030597275081647, -0.1408356933599757)","(2.423131166080628, 1.1692974513989247)","(1.4319720760151817, -1.3396293767335896)","(0.7767895459265951, 1.0509461230797328)","(0.31942956538280676, 1.851696765075928)","(2.408104335514686, 0.9303079920970032)"
620,7.260160618158529,2,"(-0.41373874948348766, -5.064594124252309)","(-0.9857403532227489, -3.7744086089340314)","(-1.4942156662918928, -2.7188233899651713)","(-1.4193972566143662, -1.939495358369273)","(-1.3465003520636356, -0.6916192762627976)","(-1.5119134873304503, 0.19068295966427673)","(-1.5301286383080126, 1.294273474057961)","(-1.1676969491402749, 2.772035256938853)","(0.06087975067763285, 2.9907118837675575)","(1.2180530084595602, 1.8461441257686064)","(2.4350294958773526, 1.6211029507895627)","(1.364049618100271, -0.9856627755279765)","(1.0723710333073213, 0.29623866474095273)","(1.0030597275081647, -0.1408356933599757)","(2.423131166080628, 1.1692974513989247)","(1.4319720760151817, -1.3396293767335896)","(0.7767895459265951, 1.0509461230797328)","(0.31942956538280676, 1.851696765075928)","(2.408104335514686, 0.9303079920970032)"
640,6.698825989713716,2,"(-0.45776879672989623, -4.820004640845169)","(-0.8066260613503471, -3.946177672858335)","(-1.5065562299541229, -2.72180818938215)","(-1.4189746071800684, -1.9392975850241547)","(-1.3466068902482329, -0.6912632041619678)","(-1.5111583777134352, 0.19054118926083974)","(-1.4597562098464782, 1.5162097505733259)","(-1.09700514747995, 2.5961364007299643)","(0.06245840571185024, 2.9864259228787287)","(1.2180530084595602, 1.8461441257686064)","(2.4350294958773526, 1.6211029507895627)","(1.364049618100271, -0.9856627755279765)","(1.0723710333073213, 0.29623866474095273)","(1.0030597275081647, -0.1408356933599757)","(2.423131166080628, 1.1692974513989247)","(1.4319720760151817, -1.3396293767335896)","(0.7767895459265951, 1.0509461230797328)","(0.31942956538280676, 1.851696765075928)","(2.408104335514686, 0.9303079920970032)"
