time step,agent error
0,179.9999999999992
20,188.67304789242178
40,186.75220870897655
60,191.89001478545362
80,182.43843687608106
100,184.59252061189227
120,181.42580211358782
140,174.9289954249416
160,170.19236896442743
180,158.08682022046074
200,162.25128640988595
220,151.54059225883907
240,164.9487309389736
260,154.48453084832144
280,141.52317671709966
300,146.5184303286676
320,130.96008033693977
340,137.67017656584883
360,146.10150642718804
380,134.7426757434789
400,136.5145479405487
420,141.93313212412858
440,131.71800207265662
460,131.9369011269973
480,112.70062999248174
500,115.23502188866513
520,101.60129380630389
540,87.76592801919406
560,88.52968263583904
580,88.80582813163437
600,86.42893335881706
620,76.96180043312853
640,74.21838423975814
660,53.938396030538826
680,48.04065107456205
700,51.60321596940756
720,53.28341957584155
740,26.77828459823266
760,33.420837468519125
780,19.72855841869682
800,17.18380790682241
820,9.34191187137327
840,11.016211308616846
860,14.31742364096641
880,29.319373578008054
900,20.622193386770277
920,10.964379306302249
940,3.994064833820971
960,0.5833756532108509
980,7.460758226153985
1000,13.010856419553477
1020,4.644926004324475
1040,1.4777030539263478
1060,2.331368715986571
1080,1.7587055260294164
1100,2.8303593715284023
1120,3.5768220305097884
1140,2.0170792525482284
1160,24.694196621973447
1180,14.453593101636955
1200,9.690308355693503
1220,9.964914728598501
1240,12.137445632971492
1260,10.04450524514408
1280,23.921805981025557
1300,22.40601014741415
1320,1.8062823369770058
1340,7.293051716621335
1360,23.35199950086229
1380,18.77148651270366
1400,33.86237157629165
1420,26.047084999585252
1440,31.101814533149934
1460,30.151821056594088
1480,33.73191889831077
1500,19.285580229747012
