Timestep,agent_0_x,agent_0_y,agent_0_velocity,agent_1_x,agent_1_y,agent_1_velocity,agent_2_x,agent_2_y,agent_2_velocity,agent_3_x,agent_3_y,agent_3_velocity,agent_4_x,agent_4_y,agent_4_velocity,agent_5_x,agent_5_y,agent_5_velocity,agent_6_x,agent_6_y,agent_6_velocity,agent_7_x,agent_7_y,agent_7_velocity,agent_8_x,agent_8_y,agent_8_velocity
0,-0.52293,-2.97719,0.0006097735452176322,-0.3922,-1.48288,9.080658852745974e-05,-0.26147,0.01142,2.1736999581215904e-06,-0.13073,1.50571,4.787847525291802e-06,-0.0,3.0,6.675922682776747e-05,0.13073,4.49429,8.259454645472957e-06,0.26147,5.98858,5.862397413950295e-05,0.3922,7.48288,9.508234111679576e-06,0.52293,8.97719,0.0006528374168053313
20,-0.49092,-3.01121,1.375614388587017,-0.37655,-1.4804,0.6813139084421529,-0.26145,0.01144,0.0025359520270058574,0.03341,1.495,1.1407368519402095,0.0,2.99988,0.0013892952437128765,0.13073,4.49427,0.0002498260034823182,0.26144,5.98815,0.0006077117213787974,0.5742,7.43047,0.7988629150963568,0.52292,8.97688,0.004033205696343879
40,-0.36539,-3.09246,0.657121532756837,-0.22904,-1.47813,1.1448915938877378,-0.20099,0.03262,1.3184135945712432,0.0995,1.49365,0.23380593049287401,0.01863,2.98727,0.7908390604936808,0.13071,4.49406,0.0050806758378757555,0.35143,5.94372,1.6104098881900346,0.62037,7.42396,0.17192818462194287,0.55975,8.99107,1.0485475766005137
60,-0.30176,-3.10353,1.0088420341418767,-0.15303,-1.47803,0.00990253495392828,-0.02867,0.04433,0.1801509972804347,0.28359,1.48359,1.0159730859657545,0.22272,2.96644,0.2998698731524752,0.32488,4.43154,0.5563073803081892,0.4913,5.92254,0.13377751038402091,0.81299,7.37628,0.6741311722936797,0.75212,9.0032,0.23167439630322575
80,-0.12037,-3.10172,0.3711925161616707,0.00564,-1.55391,0.9186063761378752,0.03284,0.01751,1.2605433626252018,0.34855,1.48202,0.10210902620955385,0.24457,2.96495,0.03633803003674461,0.36512,4.42479,0.06792648550127554,0.64456,5.87932,1.2209906911790698,0.8607,7.36981,0.08019692320807639,0.76865,8.99999,0.47340069342714935
100,-0.09941,-3.10159,0.003450525321098302,0.05984,-1.56641,0.22253701947152776,0.17201,0.00369,0.6169706147962825,0.37119,1.47657,0.7337653769291046,0.33156,2.94376,1.556756744384672,0.42578,4.4046,1.3039260660435998,0.71539,5.87073,0.2717500616019856,0.89866,7.34848,1.051421259505216,0.88362,8.94883,1.508939346927045
120,0.04223,-3.15052,1.2920280057258438,0.0907,-1.55013,0.9026781016493495,0.21785,-0.00273,0.517482065276992,0.55139,1.47,0.6520077991244208,0.46892,2.93602,0.2874204546610589,0.58338,4.39395,0.3714553761816062,0.74585,5.85887,0.7309091358963495,1.06891,7.32635,0.4799801138205702,0.98645,8.93248,0.223415237507041
140,0.10745,-3.15937,0.4114618146753424,0.20094,-1.53468,1.3896888348297969,0.29803,-0.0236,1.5625768442183787,0.58444,1.46902,0.22068344764507483,0.51342,2.92383,1.094028598838358,0.61589,4.38227,0.9180124902774707,0.84514,5.84148,1.636654705909164,1.09717,7.32191,0.516402553369517,1.05064,8.9081,1.392836447972118
160,0.23425,-3.13948,1.5778742538777712,0.2943,-1.54275,0.8786868526015946,0.44678,-0.03436,0.16380244876572017,0.78698,1.45343,0.5626946228668025,0.70143,2.91111,0.2599876434148589,0.8138,4.34768,0.3295694242499944,0.97096,5.83023,0.5446738891281948,1.3037,7.31278,0.435287494781022,1.21661,8.89176,0.19796470922782997
180,0.32211,-3.13567,0.5007180026628739,0.39124,-1.59294,1.464591946650271,0.51082,-0.03277,1.34896207393665,0.81786,1.45222,0.1917894417551563,0.72609,2.90056,0.8687399643755711,0.83446,4.34297,0.5271186519353588,1.06156,5.80523,1.6600901016333602,1.32758,7.31205,0.14764804169364734,1.25951,8.87835,1.0898125890614232
200,0.4407,-3.18211,1.6778388231354986,0.48779,-1.61048,0.42147090447640806,0.68294,-0.03233,0.16691843157004257,1.01883,1.43252,0.6522466044616557,0.92654,2.84632,0.2939638155321897,1.04454,4.30554,0.37195014798623016,1.20136,5.79243,0.12345746552915307,1.53473,7.29761,0.5081088160012928,1.45144,8.86627,0.21218512172135093
220,0.55235,-3.19995,0.3216406046629848,0.62579,-1.55967,1.2306235899209406,0.74778,-0.06076,1.3346386076234518,1.06002,1.43049,0.1259733179561938,0.94427,2.84455,0.29176669741465394,1.06909,4.30312,0.075472379857145,1.32673,5.78089,1.537222333797104,1.5684,7.29651,0.10360109448756856,1.50519,8.85399,1.1541124503486457
240,0.63579,-3.18325,1.4034089014526658,0.70446,-1.54867,0.01421546588377417,0.91817,-0.07794,0.1636118586499686,1.23624,1.38606,0.9904069992731815,1.15506,2.84801,0.4330238007707134,1.27401,4.26653,0.5049460921339013,1.44242,5.77744,0.1031548140891553,1.76205,7.26114,0.6969936035917628,1.6925,8.845,0.20110097920709752
260,0.75031,-3.17755,0.8628952165522401,0.7485,-1.594,1.2699394459223619,0.9384,-0.08172,0.6714728266750245,1.28359,1.38041,0.30162281543403024,1.17818,2.84824,0.15400599575954274,1.30087,4.26405,0.1802680247705135,1.47483,5.75953,1.003644047988267,1.79739,7.25798,0.23607429398115815,1.70589,8.84191,0.5038795472507869
280,0.79621,-3.17557,0.006628535830007101,0.889,-1.63394,0.5387803326603893,1.09418,-0.0865,1.0478902765015068,1.33078,1.35965,1.0500544590139747,1.29891,2.84494,1.60249674489983,1.3901,4.24051,1.560789979405994,1.63242,5.73766,0.7169530695306174,1.86126,7.23473,1.273496158573894,1.84837,8.81502,1.3049650809607438
300,0.94278,-3.22063,1.2164116330918318,0.93245,-1.61864,0.9338505715449865,1.16467,-0.08996,0.5487632727282138,1.50465,1.33582,0.45802622891411293,1.41093,2.84395,0.20763528904206768,1.52919,4.23039,0.27323892637062036,1.69401,5.72484,0.7918241884348918,2.02132,7.21915,0.3671863291904398,1.9346,8.80859,0.17264175386216069
320,1.00366,-3.22796,0.3879602928868894,1.04262,-1.60147,1.3109324051814915,1.24789,-0.11395,1.5899584936604767,1.52896,1.33304,0.16395582949445198,1.4499,2.8378,1.0179258369937811,1.55591,4.22091,0.7816540605956391,1.80088,5.71268,1.5429856168584237,2.04354,7.21499,0.5339599433926073,1.99499,8.78683,1.3428998234775833
340,1.12854,-3.20686,1.5941747755865932,1.12911,-1.60913,0.8827427318778542,1.39132,-0.12669,0.16867079632097554,1.72363,1.29622,0.6226531035342308,1.64063,2.83175,0.28793964376316405,1.75583,4.20151,0.36793471661002136,1.91635,5.70417,0.5396726185282534,2.24461,7.18407,0.4847868739520572,2.16413,8.77185,0.21343454003870196
360,1.21518,-3.20292,0.5313853389966811,1.22044,-1.65752,1.5274864029970558,1.45043,-0.14772,1.3101488872003328,1.75684,1.29299,0.2243410098749998,1.66827,2.82477,0.7676885885817339,1.77821,4.1989,0.4649024141145915,1.9997,5.67666,1.5984698523651872,2.27041,7.18184,0.17365509590074862,2.20393,8.75478,1.0651430454056516
380,1.3158,-3.24511,1.5181877205953729,1.32216,-1.67652,0.40273220472997895,1.62165,-0.16284,0.20406804087947186,1.94779,1.26076,0.7659204492192432,1.87145,2.81128,0.3370975659178796,1.986,4.19313,0.4351016892294486,2.14338,5.66118,0.15326156684432482,2.47083,7.14987,0.5652040223047253,2.39435,8.73566,0.25450954069443527
400,1.41851,-3.26166,0.6635802302057463,1.39206,-1.64978,1.4429416928901533,1.6605,-0.17869,1.0474101261303272,1.9867,1.25754,0.25977551115031866,1.89219,2.80804,0.5396606828399607,2.00923,4.19276,0.15478665804769745,2.20164,5.65466,1.2941950245388925,2.50095,7.14747,0.20244047199997414,2.42012,8.72465,0.7964151771423765
420,1.51438,-3.24742,1.3430038253275882,1.53435,-1.63767,0.009194442812456152,1.85357,-0.19757,0.23368817056686222,2.17058,1.22994,0.9737447493187117,2.10201,2.78271,0.3952830051141664,2.21696,4.18722,0.5078710260895009,2.37818,5.65072,0.1814138152786811,2.69857,7.12778,0.6969694747117403,2.62522,8.70098,0.303066111155832
440,1.62851,-3.24101,0.8831934168902441,1.57938,-1.6842,1.322668215914653,1.87802,-0.2076,0.7719881693718762,2.21792,1.22678,0.30418431090707887,2.1231,2.78137,0.1416743582249103,2.24409,4.18687,0.1821754483551772,2.41567,5.6447,1.0051958738092406,2.73406,7.12614,0.23665475139258166,2.64408,8.69691,0.5190555279048642
460,1.67649,-3.23899,0.0012754191881444703,1.72091,-1.73134,0.41868072287111674,2.05052,-0.22779,0.752321421957082,2.28307,1.21013,1.2219722892058829,2.26783,2.7523,1.3368895764315678,2.36074,4.18373,1.6576652282279574,2.58684,5.63934,0.5338218802155983,2.8213,7.10689,1.4968692140155238,2.81012,8.67701,1.045287217025401
480,1.72183,-3.27721,1.261540719459687,1.77334,-1.76174,1.3759385239825421,2.09124,-0.23318,0.6907627451521084,2.40178,1.20218,1.0575795120778098,2.33599,2.74717,0.415889602931685,2.4524,4.18303,0.5421782402021507,2.62875,5.6296,0.9479902752693934,2.93186,7.10035,0.7682540811137154,2.86074,8.67428,0.32029183305208037
500,1.84908,-3.30876,0.7722889943834255,1.90292,-1.80369,0.8026498169539751,2.21267,-0.25658,1.4689097796810004,2.45799,1.19892,0.2639511440394754,2.38179,2.7197,1.2227808909977098,2.49736,4.17712,0.849626637451718,2.76458,5.61034,1.1798886117621075,2.97629,7.0954,0.6143329082397484,2.95915,8.6557,1.7016505739013013
520,1.92215,-3.33844,1.4832433662409226,1.95616,-1.82527,1.196358793606352,2.28974,-0.26295,0.4791737413817443,2.52533,1.19633,1.4022789733361742,2.49231,2.68131,1.1440433007298003,2.60835,4.16935,1.4838633849085987,2.8258,5.60273,0.8157189893738905,3.06679,7.07364,1.6775971035483097,3.06016,8.64963,0.6035430497466197
540,2.08159,-3.37165,0.2784175781249967,2.137,-1.8739,0.37245365927567725,2.48071,-0.29718,0.6978627517516531,2.68532,1.1949,0.2712012048171023,2.57777,2.68204,0.9819038646718254,2.70677,4.16347,0.4052928155740276,3.01821,5.56747,0.506200336315126,3.19796,7.06245,0.21375863248495092,3.24575,8.62484,1.0285051618216137
