time step,collective radius,# of objects collected,agent positions,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,obstacle positions,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30
0.0,54637.41681181635,0.0,-2.0,-4.0,-2.0,-2.5,-2.0,-1.0,-2.0,0.5,-2.0,2.0,-2.0,3.5,-2.0,5.0,-2.0,6.5,-2.0,8.0,1.7123972934675122,-0.31753538377588186,1.3944112416357641,-0.004652179446423932,1.7886598179988884,0.8625976705361692,1.2466939524216045,-0.10310421803206404,1.122876385413962,-0.2717756157663107
20.0,33788.23646343595,0.0,-1.996253484404559,-4.004266803143729,-1.966799118631203,-2.498650045539544,-1.9952162504548538,-0.9997623859556273,-1.9452816982164176,0.49973284517138455,-1.9237546672225534,1.9976911353749123,-1.98454732192406,3.4977907170408633,-1.9800196994836479,4.997532546348348,-1.9299431246445706,6.494147449448417,-1.9966268528799813,8.00367560127803,1.7123972934675122,-0.31753538377588186,1.3944112416357641,-0.004652179446423932,1.7886598179988884,0.8625976705361692,1.2466939524216045,-0.10310421803206404,1.122876385413962,-0.2717756157663107
40.0,25459.0849560912,0.1,-1.926984288289041,-4.082355378125788,-1.8863140575790722,-2.4987835132469405,-1.903596400098306,-0.9940119905240319,-1.8354957724549337,0.5039965395008604,-1.8382908262519835,1.990908350298517,-1.8870671395372676,3.486885887777305,-1.851668690518498,4.98592915525956,-1.859396860887091,6.489147693705462,-1.9328903027100164,8.073380504280529,1.7123972934675122,-0.31753538377588186,1.3944112416357641,-0.004652179446423932,1.7886598179988884,0.8625976705361692,1.2466939524216045,-0.10310421803206404,1.122876385413962,-0.2717756157663107
60.0,21023.823041241463,0.3,-1.843452641308464,-4.162822893520588,-1.773852361206987,-2.5092055265158946,-1.7987671757023063,-0.9860141323626976,-1.729832846373625,0.5056554559369715,-1.7082092417936976,1.982748511103231,-1.778735018214513,3.472862886181189,-1.7642254111158562,4.981335978753733,-1.7528695074380838,6.503275368464176,-1.8566112501307153,8.142522939160873,1.7123972934675122,-0.31753538377588186,1.3944112416357641,-0.004652179446423932,1.7886598179988884,0.8625976705361692,1.2466939524216045,-0.10310421803206404,1.122876385413962,-0.2717756157663107
80.0,18553.22148675053,0.8,-1.728620942805157,-4.170060971941906,-1.6622066927659123,-2.546764124570698,-1.6657624912310485,-0.9852901798578749,-1.5808548474331745,0.5064216162234612,-1.584176618303212,1.9768926040064023,-1.640062126209833,3.467246834389516,-1.6096505600693742,4.980003927109451,-1.6322728160293392,6.527797449194322,-1.7177038697575964,8.156071535259379,1.7123972934675122,-0.31753538377588186,1.3944112416357641,-0.004652179446423932,1.7886598179988884,0.8625976705361692,1.2466939524216045,-0.10310421803206404,1.122876385413962,-0.2717756157663107
100.0,9275.522807856272,1.0,-1.5957552861663316,-4.170639998136749,-1.5713024920495717,-2.597869539111547,-1.5601277092677162,-1.0099898328249197,-1.5019149507410232,0.5018812330840529,-1.5365234436317352,1.971232441306725,-1.5436925224937597,3.475309398634507,-1.5428178667435957,4.972674835620319,-1.5548338567191933,6.54635194406401,-1.6352194161835691,8.155030804326705,1.7123972934675122,-0.31753538377588186,1.3944112416357641,-0.004652179446423932,1.7886598179988884,0.8625976705361692,1.2466939524216045,-0.10310421803206404,1.122876385413962,-0.2717756157663107
120.0,9512.809417418375,1.0,-1.543483473111211,-4.180115762818026,-1.4833375383475484,-2.6023949586060455,-1.4937204136141318,-1.0194268942830953,-1.4331822741217528,0.49084406070406084,-1.4075414455383224,1.9737288363791148,-1.4801988446547756,3.4823199746352365,-1.4496551712085286,4.963316899800466,-1.432944377671618,6.538825379135093,-1.4973952543039077,8.168802735180567,1.7123972934675122,-0.31753538377588186,1.3944112416357641,-0.004652179446423932,1.7886598179988884,0.8625976705361692,1.2466939524216045,-0.10310421803206404,1.122876385413962,-0.2717756157663107
140.0,9713.890694957194,1.1,-1.3890180477187606,-4.208659254217319,-1.3651762436285164,-2.618504483897655,-1.3651354684446821,-1.0328603551852171,-1.352168066439742,0.4814583899504009,-1.3563538088732834,1.9810759777387053,-1.3434154103565745,3.4963013174573923,-1.3193023245934778,4.976043345535842,-1.350210577490851,6.534430712759078,-1.3722863581691982,8.162038506346839,1.7123972934675122,-0.31753538377588186,1.3944112416357641,-0.004652179446423932,1.7886598179988884,0.8625976705361692,1.2466939524216045,-0.10310421803206404,1.122876385413962,-0.2717756157663107
160.0,11723.459263384892,1.2,-1.3105435174859745,-4.226165681540715,-1.2715141582785416,-2.6199418795973113,-1.27488196842811,-1.0356427756718278,-1.2764385980264694,0.4792689595814802,-1.2809383933394578,1.9960942280015257,-1.3697308063384517,3.4719578675241523,-1.2332620333780864,4.979943887591927,-1.217935414802288,6.537261749879404,-1.28656140929064,8.154918281619242,1.7123972934675122,-0.31753538377588186,1.3944112416357641,-0.004652179446423932,1.7886598179988884,0.8625976705361692,1.2466939524216045,-0.10310421803206404,1.122876385413962,-0.2717756157663107
180.0,12871.807134634286,1.2,-1.1850083658951207,-4.237076201652658,-1.209853802076757,-2.6151711002761973,-1.2079603658133036,-1.0333809140010675,-1.2205556286616157,0.47615075362211245,-1.2381444016608227,2.01417628064359,-1.3372794287777794,3.467611612481015,-1.1337640465738537,5.00259822987375,-1.1486387067215291,6.5513399831643095,-1.1989286459429787,8.152027639972939,1.7123972934675122,-0.31753538377588186,1.3944112416357641,-0.004652179446423932,1.7886598179988884,0.8625976705361692,1.2466939524216045,-0.10310421803206404,1.122876385413962,-0.2717756157663107
200.0,14863.86124978409,1.5,-1.1003871338564526,-4.2434940974835005,-1.0982174234771107,-2.619872626133941,-1.080794217815002,-1.0360450216145942,-1.2008468731827917,0.4497656880644727,-1.1901492025198337,2.000702076160204,-1.3183718725819022,3.456567272288338,-1.0646898779701826,5.023303620712398,-1.0056340510081365,6.584177635694769,-1.05471903773129,8.153816792308493,1.7123972934675122,-0.31753538377588186,1.3944112416357641,-0.004652179446423932,1.7886598179988884,0.8625976705361692,1.2466939524216045,-0.10310421803206404,1.122876385413962,-0.2717756157663107
220.0,12954.67744367316,1.5,-0.9602438372975295,-4.238744968158041,-1.0021322623258204,-2.6437930619460452,-1.0436994528185464,-1.068963791440483,-1.1150567887960698,0.4427573555069061,-1.1330481147832159,1.9995776284286262,-1.2573678628819516,3.4578953179220306,-0.913876314745902,5.035852695572294,-0.8997538059025286,6.575221610552172,-0.9625603841875987,8.156448449836445,1.7123972934675122,-0.31753538377588186,1.3944112416357641,-0.004652179446423932,1.7886598179988884,0.8625976705361692,1.2466939524216045,-0.10310421803206404,1.122876385413962,-0.2717756157663107
240.0,11347.354640060154,1.6,-0.8791210425735597,-4.241299997831347,-0.8889693137288838,-2.637678474511044,-0.9863839082445974,-1.1073566517235711,-1.133987433502304,0.38760199447734944,-1.0212438861561801,1.9824865447880498,-1.2066388848967133,3.4701038158231867,-0.8900126485159896,5.033344286748589,-0.7871596771654988,6.5708308133622895,-0.8671245064244972,8.178987290524644,1.7123972934675122,-0.31753538377588186,1.3944112416357641,-0.004652179446423932,1.7886598179988884,0.8625976705361692,1.2466939524216045,-0.10310421803206404,1.122876385413962,-0.2717756157663107
260.0,10985.271266434032,1.6,-0.7726704503371912,-4.240734380844917,-0.7995713951060048,-2.6381572199370806,-0.9849859504773267,-1.1342147526335904,-1.0760058713551133,0.3990863337636249,-0.9705848437959329,1.9587422149329903,-1.1176225167890357,3.4957138483329935,-0.8379125010140095,5.001387538934476,-0.7113257486705572,6.601758467158676,-0.7790692337823597,8.191641472646925,1.7123972934675122,-0.31753538377588186,1.3944112416357641,-0.004652179446423932,1.7886598179988884,0.8625976705361692,1.2466939524216045,-0.10310421803206404,1.122876385413962,-0.2717756157663107
