Timestep,agent_0_x,agent_0_y,agent_0_velocity,agent_1_x,agent_1_y,agent_1_velocity,agent_2_x,agent_2_y,agent_2_velocity,agent_3_x,agent_3_y,agent_3_velocity,agent_4_x,agent_4_y,agent_4_velocity,agent_5_x,agent_5_y,agent_5_velocity,agent_6_x,agent_6_y,agent_6_velocity,agent_7_x,agent_7_y,agent_7_velocity,agent_8_x,agent_8_y,agent_8_velocity
0,-0.52293,-8.97717,0.0,-0.3922,-7.48288,0.0,-0.26147,-5.98858,0.0,-0.13073,-4.49429,0.0,0.0,-3.0,0.0,0.13073,-1.50571,0.0,0.26147,-0.01142,0.0,0.3922,1.48288,0.0,0.52293,2.97717,0.0
20,-0.49808,-9.00377,1.2253614665973518,-0.3922,-7.48293,0.003225579791187263,-0.26138,-5.98796,0.006552623437233378,0.04938,-4.46278,0.8846543901167133,7e-05,-2.9994,0.004419938572016559,0.26058,-1.49577,1.5038986987605023,0.2615,-0.01127,0.0029145613104477335,0.55136,1.4723,1.2008619806788245,0.52295,2.97737,0.00040264065433947194
40,-0.34473,-9.0755,0.5608992312434108,-0.38149,-7.49168,0.617121889632504,-0.26117,-5.98708,0.005100836064463235,0.10485,-4.4586,0.13910081170114033,0.12809,-2.93762,1.378803642734516,0.36095,-1.49351,0.23487152766811942,0.26405,-0.01039,0.29110628646012454,0.62683,1.47067,0.18001473354054587,0.54782,3.00263,1.2017016647360925
60,-0.31446,-9.08531,0.006834914714744354,-0.20792,-7.50742,0.825730060181172,-0.1227,-5.9774,1.4301139091461044,0.21997,-4.43392,1.6233937710487556,0.21838,-2.91945,0.21070830144680883,0.4257,-1.48141,1.2488643667762906,0.42632,-0.00837,1.1333016615212335,0.71428,1.46675,1.5058683457105972,0.70334,3.07662,0.5301993045444706
80,-0.11577,-9.07597,0.5907926679122192,-0.14984,-7.50776,0.402053481112547,-0.01944,-5.97536,0.0985323873314509,0.34455,-4.4261,0.1272885800703057,0.3673,-2.90814,1.3628214954967646,0.60389,-1.47401,0.20181380301563986,0.5051,-0.00792,0.0793351855669569,0.86961,1.46529,0.15709144060938102,0.76432,3.08532,1.002233763525463
100,-0.08418,-9.07532,0.2119770192556209,-0.07989,-7.48558,1.4421089849671889,0.0129,-5.96478,0.962372702472318,0.36246,-4.418,0.6769439274519338,0.43728,-2.9068,0.4162704256158127,0.61465,-1.47352,0.07171572123612359,0.55735,-0.00415,1.2236832510633302,0.88051,1.46571,0.3565453242539721,0.88134,3.08532,1.279838805841004
120,-0.04455,-9.06052,1.05525684217003,0.03219,-7.4773,0.8077295763782397,0.12879,-5.95706,1.3467065494141488,0.45807,-4.40529,1.6690850562429693,0.47232,-2.90097,0.8311963287411361,0.66569,-1.45973,1.2078370714496813,0.67692,-0.00269,1.0730268126411302,0.95472,1.46717,1.4755192920449915,0.94914,3.08563,0.7932992586928159
140,0.13211,-9.04485,0.4286658246516485,0.23251,-7.46669,0.6357161320358494,0.26779,-5.91379,1.6321991698368414,0.60699,-4.39016,1.259634207681302,0.65645,-2.89156,0.5316450391807268,0.83307,-1.45125,0.36748686821723553,0.87932,0.01416,0.943393879550166,1.0988,1.46832,0.047040948194848116,1.13966,3.08673,0.5587982159709767
160,0.16805,-9.03567,0.8623042451643959,0.26433,-7.46523,0.21251812293948044,0.35561,-5.87656,0.6253826817785001,0.72802,-4.38181,1.080129031825366,0.68777,-2.88823,0.601310534674559,0.88293,-1.43084,1.2057417342249555,0.9233,0.01712,0.27390445389671403,1.1483,1.50805,1.2839717287418813,1.16952,3.08693,0.20014623244875276
180,0.32613,-9.02249,0.9497402629540953,0.29544,-7.4381,1.155377380502608,0.39539,-5.85831,0.562389339821474,0.79031,-4.37816,0.2062602353382764,0.83509,-2.87067,1.2535441193218042,1.03379,-1.40561,0.6140576121026728,0.9528,0.02734,0.7316184879181178,1.28224,1.53819,0.532029315608735,1.28946,3.11158,1.5825231119777952
