Timestep,agent_0_x,agent_0_y,agent_0_velocity,agent_1_x,agent_1_y,agent_1_velocity,agent_2_x,agent_2_y,agent_2_velocity,agent_3_x,agent_3_y,agent_3_velocity,agent_4_x,agent_4_y,agent_4_velocity,agent_5_x,agent_5_y,agent_5_velocity,agent_6_x,agent_6_y,agent_6_velocity,agent_7_x,agent_7_y,agent_7_velocity,agent_8_x,agent_8_y,agent_8_velocity
0,0.52293,-5.97717,0.0,0.3922,-4.48288,0.0,0.26147,-2.98858,0.0,0.13073,-1.49429,0.0,0.0,0.0,0.0,-0.13073,1.49429,0.0,-0.26147,2.98858,0.0,-0.3922,4.48288,0.0,-0.52293,5.97717,0.0
20,0.52294,-5.97725,0.0001616517291402649,0.41734,-4.4675,0.9004576907971128,0.26385,-2.98646,0.39004090761206245,0.13073,-1.49429,0.00011192964049800518,1e-05,-6e-05,0.0015287155234754168,-0.08564,1.48691,1.1349392794139772,-0.26146,2.98851,0.00308514913982558,-0.38148,4.47404,0.6583940948921277,-0.52295,5.97727,0.0005935363235697372
40,0.64463,-6.04305,1.4290283270314383,0.61594,-4.44771,0.2824919611657065,0.46974,-2.95166,0.46433297079364505,0.32889,-1.47865,0.6285102289558209,0.0001,-0.00037,0.0005442985495127453,0.1004,1.4827,0.2221901600772283,-0.25884,2.98473,0.4290022114454575,-0.17595,4.4493,0.37231692780858383,-0.47192,6.01104,1.2824271579703688
60,0.73911,-6.06575,0.19541454927850158,0.65248,-4.47143,0.9714581840505859,0.50249,-2.94897,0.06890432697685789,0.37254,-1.47742,0.09197078265842051,0.14778,-0.02446,1.2991579775127422,0.24029,1.47529,1.4556846620967443,-0.09584,2.913,0.8765598884241586,-0.14978,4.45019,0.3449339299852017,-0.31221,6.03883,0.36663193134984157
80,0.78778,-6.07138,1.103529077694888,0.8294,-4.5031,0.46439737343266807,0.66821,-2.92105,1.1194365224568517,0.51378,-1.46574,1.4262888925420385,0.23536,-0.02914,0.1565132812724064,0.34041,1.47375,0.16923251331064856,-0.03755,2.89935,0.11185606899998089,0.02765,4.46413,0.8752222056526344,-0.28718,6.03989,0.3310770722417491
100,0.96568,-6.0738,0.35577253513847207,0.86843,-4.49132,0.7924097956642494,0.74039,-2.91629,0.11915642215973142,0.61103,-1.46323,0.15391155423682928,0.3865,-0.05008,1.3056398401189895,0.46188,1.46369,1.6295330117299822,0.12968,2.83792,0.9391774384236139,0.08525,4.4655,0.005832473886227293,-0.10122,6.03034,0.8263232997021098
120,0.98742,-6.07139,0.5499152012065884,0.96944,-4.47087,1.5615140244574084,0.77356,-2.90436,0.9651491309657506,0.63075,-1.45922,0.6670573238386736,0.45298,-0.05326,0.4083987970334689,0.55158,1.46173,0.5310279987106425,0.1753,2.82827,0.3060081315536416,0.13037,4.43819,1.1667319821520692,-0.06182,6.02943,0.2546458713840927
140,1.19559,-6.0458,0.41225690885727834,1.08348,-4.46073,0.003993248415235043,0.97012,-2.89135,0.2556444963942122,0.83797,-1.45263,0.3368023202150265,0.51859,-0.06319,1.0535797634959674,0.60857,1.44709,0.8565025218111129,0.23872,2.88153,1.4247240268594548,0.31023,4.41706,0.2238440365410232,0.14435,5.98471,0.4730502759485854
160,1.2232,-6.04409,0.07987446071480257,1.20159,-4.47681,1.5706833086028507,0.99875,-2.88555,0.6703117728330089,0.86314,-1.45034,0.39432417959864485,0.68284,-0.06935,0.5685609636548236,0.77031,1.4193,0.7730160264869386,0.37165,2.92711,0.4203978836911628,0.34086,4.43811,0.916771516956417,0.17582,5.98062,0.0902024688333396
180,1.35011,-6.03016,1.5403217245740892,1.30671,-4.48025,0.2922000379732747,1.16523,-2.87734,0.9723824370359515,1.01508,-1.44168,1.2334377287806129,0.71712,-0.06779,0.40727739419432024,0.82189,1.41414,0.1490046087160265,0.44061,2.96869,1.4224501368079023,0.50181,4.46238,0.6909596085504935,0.23906,5.98084,1.3300015411890285
