time step,collective radius,# of objects collected,agent positions,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,obstacle positions,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30
0.0,54637.41681181635,0.0,-2.0,-4.0,-2.0,-2.5,-2.0,-1.0,-2.0,0.5,-2.0,2.0,-2.0,3.5,-2.0,5.0,-2.0,6.5,-2.0,8.0,1.627568389077097,0.04275538025722063,1.8988715391216338,-0.18603760513086037,1.7555477688094014,0.2643221704078783,1.729146494461719,0.5164160763704125,1.834894052261543,0.07244084755007962
20.0,35732.56058502949,0.0,-1.9927651745371766,-4.040865539107035,-1.9374387456278601,-2.4985199090087296,-1.9475297233446287,-0.9993515637329404,-1.9413945861253032,0.4998301637602098,-1.9557086122564544,1.9993588077236466,-1.9475052773674921,3.496651233713645,-1.9537751189527703,4.997419455451558,-1.952474611187403,6.496709219288218,-1.9979498256353623,8.018530690256593,1.627568389077097,0.04275538025722063,1.8988715391216338,-0.18603760513086037,1.7555477688094014,0.2643221704078783,1.729146494461719,0.5164160763704125,1.834894052261543,0.07244084755007962
40.0,24787.843843844432,0.3,-1.9805785056853225,-4.185783214587293,-1.9430891469709852,-2.5119096998131907,-1.8497497335547095,-0.9936768152294627,-1.8953021343955352,0.46492267635902546,-1.8155259939158133,1.9813225844833764,-1.8710087682612362,3.4958961999277833,-1.8726700579604039,4.9743148819356335,-1.8405431900384084,6.493927007439448,-1.9891135533728108,8.16633723485933,1.627568389077097,0.04275538025722063,1.8988715391216338,-0.18603760513086037,1.7555477688094014,0.2643221704078783,1.729146494461719,0.5164160763704125,1.834894052261543,0.07244084755007962
60.0,20424.846340170603,0.3,-1.941250789072272,-4.265976113892107,-1.9065440811796228,-2.607251686966935,-1.8129507007182544,-0.9933755181268275,-1.8571954622372455,0.4751993360843576,-1.7981782045029455,1.9587831629688819,-1.8480371918396579,3.444622001402268,-1.8660482398174991,4.977744408330713,-1.8004564314273215,6.509639115012474,-1.9930706178166884,8.242000847677877,1.627568389077097,0.04275538025722063,1.8988715391216338,-0.18603760513086037,1.7555477688094014,0.2643221704078783,1.729146494461719,0.5164160763704125,1.834894052261543,0.07244084755007962
80.0,17798.059298279244,0.4,-1.9043875697463029,-4.399471324139563,-1.8791520399186368,-2.6686792230130596,-1.7194239653921666,-1.0150340799018582,-1.780199005014273,0.5198172340793628,-1.6925321642853128,1.9941559953334143,-1.7488769233750845,3.449244557612219,-1.8021169783842967,4.981122931552722,-1.7491621757701274,6.612385545884709,-1.936022571332098,8.334223306561405,1.627568389077097,0.04275538025722063,1.8988715391216338,-0.18603760513086037,1.7555477688094014,0.2643221704078783,1.729146494461719,0.5164160763704125,1.834894052261543,0.07244084755007962
100.0,7557.035798950774,0.4,-1.8404148937148412,-4.433465520003882,-1.8216496996278742,-2.6898889416998513,-1.6578566003558088,-1.0253747044998482,-1.737632507323132,0.5108060958869378,-1.6464607770190134,1.9905791984444985,-1.778009576382037,3.5138052639703488,-1.7871613490895744,5.035905809297842,-1.7258279430841523,6.698781707736719,-1.862474349300393,8.403875066893871,1.627568389077097,0.04275538025722063,1.8988715391216338,-0.18603760513086037,1.7555477688094014,0.2643221704078783,1.729146494461719,0.5164160763704125,1.834894052261543,0.07244084755007962
120.0,5268.30576590041,0.4,-1.7479913854067064,-4.510800237960235,-1.7948675697756573,-2.73935387631554,-1.5998069915927138,-1.046954416085062,-1.6612845557620957,0.47643200611974984,-1.5917644191046771,2.03295678396583,-1.7146234221245717,3.5254745409213655,-1.7242275171970136,5.037632073816464,-1.701802672222724,6.728334271653729,-1.8311231784577195,8.464816784925976,1.627568389077097,0.04275538025722063,1.8988715391216338,-0.18603760513086037,1.7555477688094014,0.2643221704078783,1.729146494461719,0.5164160763704125,1.834894052261543,0.07244084755007962
140.0,6188.017895222722,0.4,-1.6814471437669642,-4.551757836245854,-1.74099389628213,-2.8185370701778445,-1.6001637091867287,-1.1201051810498275,-1.6803156580532665,0.4385708880245577,-1.5698565669642845,2.0883152171849937,-1.7475915220929987,3.5872882617047863,-1.7285881595795796,5.125032638746062,-1.6524239846992625,6.774766681441778,-1.773901911807005,8.59637596963784,1.627568389077097,0.04275538025722063,1.8988715391216338,-0.18603760513086037,1.7555477688094014,0.2643221704078783,1.729146494461719,0.5164160763704125,1.834894052261543,0.07244084755007962
160.0,5911.853403647786,0.4,-1.6308493767729153,-4.625535341471441,-1.6965838725297302,-2.8547946723784627,-1.5429247840650426,-1.157004554732363,-1.6346876042372582,0.45471324612127245,-1.4803900338047475,2.064740365225006,-1.664039730549311,3.6140325564528473,-1.692952270163378,5.155494112852483,-1.6154098542941864,6.802945968137313,-1.7568279222651804,8.618173966413709,1.627568389077097,0.04275538025722063,1.8988715391216338,-0.18603760513086037,1.7555477688094014,0.2643221704078783,1.729146494461719,0.5164160763704125,1.834894052261543,0.07244084755007962
180.0,5348.1450958518635,0.4,-1.601562951463599,-4.662786553234615,-1.6358830333896681,-2.891411910125986,-1.4988609296375566,-1.2302180462230632,-1.5846463077717416,0.4480109097720635,-1.4634728344112788,1.977984084923581,-1.659029940048578,3.5566716410907566,-1.6965234465386154,5.220862073052607,-1.586177185357163,6.860468980313934,-1.6581377482265605,8.647161855034566,1.627568389077097,0.04275538025722063,1.8988715391216338,-0.18603760513086037,1.7555477688094014,0.2643221704078783,1.729146494461719,0.5164160763704125,1.834894052261543,0.07244084755007962
200.0,4884.866931606574,0.6,-1.5569386398669423,-4.767545173757571,-1.577343836337271,-2.9504126204854,-1.4253588147304912,-1.2256337094152052,-1.545824792916082,0.3326157807274572,-1.4351254742157962,1.989936733635665,-1.5897357632117253,3.576933038732625,-1.6690111997269905,5.179266750250195,-1.5579248327776551,6.882581499385187,-1.626156230509731,8.663789758722942,1.627568389077097,0.04275538025722063,1.8988715391216338,-0.18603760513086037,1.7555477688094014,0.2643221704078783,1.729146494461719,0.5164160763704125,1.834894052261543,0.07244084755007962
