time step,collective radius,# of objects collected,agent positions,,,,,,,,,,,,,,,,,,obstacle positions,,,,,,,,,
0,71951.30867076709,0,-2.0,-6.0,-2.0,-4.5,-2.0,-3.0,-2.0,-1.5,-2.0,0.0,-2.0,1.5,-2.0,3.0,-2.0,4.5,-2.0,6.0,2.932458076727834,1.8776264792578918,2.5025650344941885,1.8736832450006626,2.1127194693238147,-0.7451569534925748,1.3339378963903545,-0.8815789805389493,0.7309228718054174,-1.0009161879732376
20,72910.76254235188,0,-1.9977195791178022,-6.00295452603636,-1.9999768109182443,-4.499904853649517,-1.9999743682150841,-2.999902575915932,-1.9999687639304589,-1.4999265360113152,-1.999966868664212,0.00017274885023207812,-1.7789019966117028,1.4964518192574006,-1.7877969845883135,2.9828653874752784,-1.8082627609563082,4.459689080054651,-1.9999846901992704,5.999760992550884,2.932458076727834,1.8776264792578918,2.5025650344941885,1.8736832450006626,2.1127194693238147,-0.7451569534925748,1.3339378963903545,-0.8815789805389493,0.7309228718054174,-1.0009161879732376
40,80930.64180173418,0,-1.9746882245644077,-6.243202014932745,-1.9998413694136592,-4.505838795763214,-1.997529908065909,-2.99797210363769,-1.7995311167344383,-1.5077008829191387,-1.9895242322463838,0.010806921650563978,-1.7502577962355323,1.496216124436057,-1.7509338133496568,2.9816706649974023,-1.7548349502509413,4.455892579313921,-2.0058290027174968,6.201473229594856,2.932458076727834,1.8776264792578918,2.5025650344941885,1.8736832450006626,2.1127194693238147,-0.7451569534925748,1.3339378963903545,-0.8815789805389493,0.7309228718054174,-1.0009161879732376
60,73378.75464182772,0,-1.9744863356575364,-6.2482495819354185,-1.936814595621139,-4.723629293804683,-1.7568245370971591,-2.9626910889014506,-1.7507611520763267,-1.5063073101440896,-1.939165874897155,0.23767892693944903,-1.5479479625768133,1.5446527736847477,-1.5587999898693523,2.976074122346695,-1.7532460040699895,4.465751050616989,-2.0061015662366795,6.246724237822217,2.932458076727834,1.8776264792578918,2.5025650344941885,1.8736832450006626,2.1127194693238147,-0.7451569534925748,1.3339378963903545,-0.8815789805389493,0.7309228718054174,-1.0009161879732376
80,80723.82844225793,0,-1.9378594937287976,-6.493192769952567,-1.9328268593979585,-4.74634857862451,-1.753436103610956,-2.9615672261424173,-1.7991480585852997,-1.2744232514256575,-1.9409141081327732,0.23569399936728422,-1.505786136023867,1.5495249312032866,-1.5009782689109605,2.977401290539264,-1.6656303822798146,4.690258268169988,-1.8077540690382523,6.39550495865219,2.932458076727834,1.8776264792578918,2.5025650344941885,1.8736832450006626,2.1127194693238147,-0.7451569534925748,1.3339378963903545,-0.8815789805389493,0.7309228718054174,-1.0009161879732376
100,73279.60386666449,0,-1.9375912679688372,-6.492681464107585,-1.7507701846403403,-4.6282496637135,-1.6182796591733624,-3.165971525545618,-1.8005925849514228,-1.2647755378144079,-2.151995033342831,0.1117913132953614,-1.3501985783233397,1.5068711861510642,-1.4991093244058418,2.9839715802868545,-1.6655837969822904,4.690342367126577,-1.806934712161288,6.396164199988109,2.932458076727834,1.8776264792578918,2.5025650344941885,1.8736832450006626,2.1127194693238147,-0.7451569534925748,1.3339378963903545,-0.8815789805389493,0.7309228718054174,-1.0009161879732376
120,58614.6100126134,0,-1.6909852427146292,-6.473379499396737,-1.7241710877757987,-4.611795436172754,-1.61735968549748,-3.167720825015204,-1.796887657829362,-1.2823999320214383,-2.1518940073722717,0.11210362091976765,-1.261810971243337,1.5000358878179445,-1.3840466646045657,3.1965227178522677,-1.4170482317447446,4.6760863852130985,-1.672779421797129,6.5917747157540925,2.932458076727834,1.8776264792578918,2.5025650344941885,1.8736832450006626,2.1127194693238147,-0.7451569534925748,1.3339378963903545,-0.8815789805389493,0.7309228718054174,-1.0009161879732376
140,39358.726644000504,0,-1.688024022255315,-6.473845622117592,-1.6951556287370484,-4.758699892235075,-1.4484868375260662,-2.9938019732043295,-1.735566009301779,-1.5028203450750994,-2.2547954404893202,0.3357128123523718,-1.2594201658685182,1.50626393962368,-1.3840278677002362,3.1965978457825526,-1.4166872089155351,4.676317150005121,-1.6699512651871087,6.6018428436052154,2.932458076727834,1.8776264792578918,2.5025650344941885,1.8736832450006626,2.1127194693238147,-0.7451569534925748,1.3339378963903545,-0.8815789805389493,0.7309228718054174,-1.0009161879732376
160,33021.59294982691,0,-1.6776880684259812,-6.482042215540748,-1.6860151669318113,-4.856669211053019,-1.444524186790337,-2.9918841137766594,-1.7355991933933983,-1.5026975223691676,-2.253469041370776,0.3378120926768752,-1.0563855447780093,1.6397171875027337,-1.2894658838520368,2.972204554848123,-1.4108016152897003,4.890614325089594,-1.667329771909141,6.604170226449882,2.932458076727834,1.8776264792578918,2.5025650344941885,1.8736832450006626,2.1127194693238147,-0.7451569534925748,1.3339378963903545,-0.8815789805389493,0.7309228718054174,-1.0009161879732376
180,14257.765282910264,0,-1.6193187167613066,-6.7127682067885805,-1.6815492293679393,-4.855693142589083,-1.2701758173675797,-2.9365584305512815,-1.7528008902072467,-1.2558219327328761,-2.119696820626661,0.14737613177686035,-1.056238489605789,1.639472774986035,-1.288494522282326,2.969519885691128,-1.4100625857629838,4.925762501738591,-1.5502731710562767,6.818957953195738,2.932458076727834,1.8776264792578918,2.5025650344941885,1.8736832450006626,2.1127194693238147,-0.7451569534925748,1.3339378963903545,-0.8815789805389493,0.7309228718054174,-1.0009161879732376
200,7471.968555925075,0,-1.61566024351156,-6.704517764248777,-1.4360567814956657,-4.846269630154743,-1.204105101193742,-2.928389866476153,-1.7526714472992255,-1.2555513120672899,-2.1146368827990925,0.13045133986179386,-0.9932067162667635,1.398896440391453,-1.5005257712097602,3.0918641760747656,-1.2320190265556994,4.915500681758722,-1.5501012865849155,6.818881912725445,2.932458076727834,1.8776264792578918,2.5025650344941885,1.8736832450006626,2.1127194693238147,-0.7451569534925748,1.3339378963903545,-0.8815789805389493,0.7309228718054174,-1.0009161879732376
220,7382.144069323775,0,-1.3695461732902354,-6.69320438934964,-1.4356441724164242,-4.846130338655467,-1.2024582474235503,-2.9377756541238975,-1.5358009391837333,-1.3757000960103833,-2.1754181293978596,0.2641804425505633,-0.9930681570184785,1.3991643109970555,-1.505037072857667,3.093063294179837,-1.1611396364586661,4.913996116673148,-1.300496222978241,6.798846457186448,2.932458076727834,1.8776264792578918,2.5025650344941885,1.8736832450006626,2.1127194693238147,-0.7451569534925748,1.3339378963903545,-0.8815789805389493,0.7309228718054174,-1.0009161879732376
240,7263.484757611181,0,-1.3691696320297035,-6.693056375878264,-1.1947376239777758,-4.835179656660739,-1.013633012934882,-3.081333535188531,-1.534501461840827,-1.3761644330111042,-2.2043788468588716,0.35927217559281033,-0.9284128119075012,1.4814462522421568,-1.5114342671664618,3.1077902616564255,-1.1591395934032365,4.912279877468208,-1.3004349272619797,6.798816095546586,2.932458076727834,1.8776264792578918,2.5025650344941885,1.8736832450006626,2.1127194693238147,-0.7451569534925748,1.3339378963903545,-0.8815789805389493,0.7309228718054174,-1.0009161879732376
