time step,collective radius,# of objects collected,agent positions,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,obstacle positions,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30
0.0,71951.30867076709,0.0,-2.0,-6.0,-2.0,-4.5,-2.0,-3.0,-2.0,-1.5,-2.0,0.0,-2.0,1.5,-2.0,3.0,-2.0,4.5,-2.0,6.0,1.6554411696461877,-0.4805632397363485,2.1092691207571437,-0.5816016767864912,2.550350156499442,-0.6834910816416159,2.753686098870295,-0.8779627901982856,2.6506732235373436,1.344609058358111
20.0,57716.87015684381,0.1,-1.9988237813981289,-6.026517716900694,-1.9544731557785489,-4.4986298257976305,-1.9379170193783573,-2.968148097433196,-1.9161496417572714,-1.4982708707319667,-1.9997121663669795,-0.00024255086700119785,-1.955744816186393,1.499567199167067,-1.9506359488025609,2.9934476871003914,-1.8882338766075637,4.498639582595836,-1.9996981630184176,6.043809432939339,1.6554411696461877,-0.4805632397363485,2.1092691207571437,-0.5816016767864912,2.550350156499442,-0.6834910816416159,2.753686098870295,-0.8779627901982856,2.6506732235373436,1.344609058358111
40.0,49377.42401382504,0.1,-1.9918877350254747,-6.196723107015557,-1.9494184688970377,-4.468306884635501,-1.8631960806752415,-2.94111616523543,-1.8455320358939484,-1.4561488568234824,-2.011537610300322,-0.01813091570133679,-1.8717338003396846,1.493417156944058,-1.8871089759471655,2.992795702935325,-1.8339361724100933,4.489971623532087,-2.0143882433584404,6.244123316306114,1.6554411696461877,-0.4805632397363485,2.1092691207571437,-0.5816016767864912,2.550350156499442,-0.6834910816416159,2.753686098870295,-0.8779627901982856,2.6506732235373436,1.344609058358111
60.0,40892.571191607145,0.1,-1.9884350109250466,-6.264961788576499,-1.939328527992025,-4.550002983862202,-1.8412467767236322,-2.9512781186785526,-1.7966545265132954,-1.4153425470706948,-2.046026994874766,-0.007547156075102482,-1.8580862582635198,1.5307874573044242,-1.9370942351144393,2.9778630961533112,-1.8008378796844564,4.5723106552201624,-2.016490316726251,6.2671126434682645,1.6554411696461877,-0.4805632397363485,2.1092691207571437,-0.5816016767864912,2.550350156499442,-0.6834910816416159,2.753686098870295,-0.8779627901982856,2.6506732235373436,1.344609058358111
80.0,38481.49958903021,0.1,-1.9973253594600826,-6.373793750951878,-1.929682585794276,-4.5932007847633445,-1.7700623026113274,-2.983724365374539,-1.7380730055443245,-1.4003303721315343,-2.042887432873222,0.003200368942858367,-1.8025301378614906,1.5319020953097762,-1.9082320773787091,3.0487602599401766,-1.7541796117203687,4.659013093952674,-2.026316509176482,6.389521048883317,1.6554411696461877,-0.4805632397363485,2.1092691207571437,-0.5816016767864912,2.550350156499442,-0.6834910816416159,2.753686098870295,-0.8779627901982856,2.6506732235373436,1.344609058358111
100.0,30774.6208618058,0.1,-1.9897433549987398,-6.490244410581035,-2.013464667828388,-4.676213218433594,-1.776476209412833,-2.9851967893914444,-1.734471262808637,-1.3611754283070367,-2.1427661884596936,0.07177094321333047,-1.8048698607423794,1.5258832927904924,-1.9413639806702836,3.103771748685999,-1.7633361539716692,4.720530689368663,-2.044659842466105,6.502118320324206,1.6554411696461877,-0.4805632397363485,2.1092691207571437,-0.5816016767864912,2.550350156499442,-0.6834910816416159,2.753686098870295,-0.8779627901982856,2.6506732235373436,1.344609058358111
120.0,27220.114712726885,0.3,-1.9934461119647906,-6.564306640499794,-2.0075919686996784,-4.680955181623331,-1.730026641735194,-2.955755695485995,-1.6860292798918963,-1.334073194795187,-2.1706065521684286,0.08110094113799508,-1.7275855957251054,1.5734211602123778,-1.9097235616078128,3.1480430628103995,-1.747172930650942,4.799357880843922,-2.0559188573914406,6.565465207279928,1.6554411696461877,-0.4805632397363485,2.1092691207571437,-0.5816016767864912,2.550350156499442,-0.6834910816416159,2.753686098870295,-0.8779627901982856,2.6506732235373436,1.344609058358111
140.0,24996.323832257953,0.3,-1.975136253054157,-6.69803510293786,-2.045787418886453,-4.725584421824634,-1.733503055107974,-3.006298663700549,-1.691377883643168,-1.321874538874256,-2.240199253929746,0.10816576627376022,-1.7080647678514165,1.675194698026329,-1.9633215097402843,3.181002956490551,-1.7484800896182342,4.8054411132477695,-2.0770884780864973,6.709705653719884,1.6554411696461877,-0.4805632397363485,2.1092691207571437,-0.5816016767864912,2.550350156499442,-0.6834910816416159,2.753686098870295,-0.8779627901982856,2.6506732235373436,1.344609058358111
160.0,29006.771851467776,0.4,-1.9711997077736967,-6.69626013512205,-2.0560870189162794,-4.726778882730255,-1.7291544798357141,-3.0842869720273964,-1.6496912403901072,-1.3329624098738755,-2.2934824425160927,0.10813352490561375,-1.7093366496710796,1.7222214958587796,-1.957600372711815,3.255720483029549,-1.7432053687539273,4.886154651085754,-2.0889199067719266,6.753146667857559,1.6554411696461877,-0.4805632397363485,2.1092691207571437,-0.5816016767864912,2.550350156499442,-0.6834910816416159,2.753686098870295,-0.8779627901982856,2.6506732235373436,1.344609058358111
180.0,27548.548968608044,0.5,-1.9297547829292498,-6.761913102074739,-2.0981803787853037,-4.7921933117436195,-1.717451198928525,-3.090491076985814,-1.6083668500135329,-1.3685163293479712,-2.3190434399019164,0.10440949841873341,-1.6965986008183473,1.7498383273063673,-1.9143923809094225,3.3384009294360455,-1.7309890601045144,4.914600940983743,-2.060233721177243,6.818960704647975,1.6554411696461877,-0.4805632397363485,2.1092691207571437,-0.5816016767864912,2.550350156499442,-0.6834910816416159,2.753686098870295,-0.8779627901982856,2.6506732235373436,1.344609058358111
200.0,22352.292809204853,0.3,-1.8884996189215069,-6.85222023748557,-2.1755096700527847,-4.874028064756997,-1.6983463089107196,-3.153552254060655,-1.5785393715046554,-1.3979916125897802,-2.3772494113459586,0.06619771961337832,-1.6518577537493662,1.770282777942948,-1.9034263918320398,3.361151290559131,-1.7386368933806373,5.090948875905719,-2.041673226748521,6.896731699724489,1.6554411696461877,-0.4805632397363485,2.1092691207571437,-0.5816016767864912,2.550350156499442,-0.6834910816416159,2.753686098870295,-0.8779627901982856,2.6506732235373436,1.344609058358111
220.0,19700.212320117873,0.3,-1.7886157682899486,-6.830317501713553,-2.1334400741877833,-4.88606107110368,-1.6968686567125804,-3.165942423824351,-1.579187753544865,-1.4029782593021927,-2.336904270377026,0.051543580884795936,-1.6257729741061255,1.7158554506953307,-1.857049251122455,3.352074553011488,-1.7197182594799922,5.116523908190258,-1.993313443495494,6.9600631678878955,1.6554411696461877,-0.4805632397363485,2.1092691207571437,-0.5816016767864912,2.550350156499442,-0.6834910816416159,2.753686098870295,-0.8779627901982856,2.6506732235373436,1.344609058358111
240.0,18972.500614675613,0.4,-1.7142915725059793,-6.79932084401486,-2.032249908079997,-4.877558355348249,-1.7193402943647407,-3.2156698541024715,-1.5799764184501175,-1.4058618803833576,-2.4260821646842095,0.03952342603686611,-1.6771761421349116,1.6399748762464885,-1.8822089302832077,3.4146626133761613,-1.6718327954670595,5.135833893167247,-1.9932097013355186,7.04439084502266,1.6554411696461877,-0.4805632397363485,2.1092691207571437,-0.5816016767864912,2.550350156499442,-0.6834910816416159,2.753686098870295,-0.8779627901982856,2.6506732235373436,1.344609058358111
260.0,14690.5525269264,0.4,-1.664974988036353,-6.748553474823476,-1.992157874630499,-4.826308129384998,-1.6889240503376999,-3.2244095618517754,-1.6162869032465927,-1.380188385546772,-2.389776167733772,-0.001263986296935321,-1.6831465232519036,1.6799184259646036,-1.918783108700233,3.4285974726923554,-1.687447751811804,5.176723972534674,-1.9902543109063502,7.09478251790191,1.6554411696461877,-0.4805632397363485,2.1092691207571437,-0.5816016767864912,2.550350156499442,-0.6834910816416159,2.753686098870295,-0.8779627901982856,2.6506732235373436,1.344609058358111
280.0,15540.48284273569,0.5,-1.6138993380403306,-6.820306155276666,-1.9763002466450288,-4.867578784458975,-1.7201846718364233,-3.2268254920350756,-1.6070297068172437,-1.44720956719779,-2.468418962929528,0.029477838615226893,-1.7092100275642608,1.7195270959839213,-1.8791663754332544,3.4458463948458693,-1.6451878316192396,5.2312456614359615,-1.9825454933705167,7.13445047420731,1.6554411696461877,-0.4805632397363485,2.1092691207571437,-0.5816016767864912,2.550350156499442,-0.6834910816416159,2.753686098870295,-0.8779627901982856,2.6506732235373436,1.344609058358111
300.0,16760.035260801666,0.6,-1.5385890613849615,-6.80371149724327,-1.932392055564795,-4.8828142041418285,-1.6604027419707847,-3.2567892155672347,-1.5571486286269676,-1.4389064372211,-2.397773262319401,0.05664140932144733,-1.7169522444117054,1.6691586727401329,-1.9470214659852918,3.4574555090036903,-1.6301179126824963,5.321404386598382,-1.9788581301489299,7.220216986994333,1.6554411696461877,-0.4805632397363485,2.1092691207571437,-0.5816016767864912,2.550350156499442,-0.6834910816416159,2.753686098870295,-0.8779627901982856,2.6506732235373436,1.344609058358111
320.0,18061.9900961325,0.6,-1.4690845328028466,-6.881637940847516,-1.8897965767907565,-4.9701777570358985,-1.664848574298232,-3.2578930718102868,-1.5038861986818186,-1.3913004176567163,-2.4111127409066837,0.023053548971462667,-1.64238126496737,1.7110527774890685,-1.883932310915042,3.484773551781887,-1.640917360670199,5.367221643237651,-1.9621906138501881,7.289984494072324,1.6554411696461877,-0.4805632397363485,2.1092691207571437,-0.5816016767864912,2.550350156499442,-0.6834910816416159,2.753686098870295,-0.8779627901982856,2.6506732235373436,1.344609058358111
340.0,18283.37978368433,0.6,-1.4172048258135095,-6.876557199578308,-1.8908025591831907,-4.983243887168659,-1.6257659944730833,-3.2776872800630983,-1.545847549085877,-1.3848970136935568,-2.432707450329978,0.004321816523322914,-1.6404390926769348,1.756381592045908,-1.912703970026278,3.531188690566906,-1.5707540092939947,5.462524224258264,-1.9022026878417286,7.30318644293923,1.6554411696461877,-0.4805632397363485,2.1092691207571437,-0.5816016767864912,2.550350156499442,-0.6834910816416159,2.753686098870295,-0.8779627901982856,2.6506732235373436,1.344609058358111
360.0,20584.54345652534,0.5,-1.3506405209399628,-6.985206564551262,-1.7870402413899964,-5.067935779181695,-1.6461497138246632,-3.273279636365325,-1.5176656911287363,-1.408803922467836,-2.3726837041900133,0.0814224384225857,-1.641610096178735,1.8079079141257097,-1.8710245898579836,3.582929809441869,-1.6192617253111294,5.469193741036664,-1.8762278198762108,7.299278019840547,1.6554411696461877,-0.4805632397363485,2.1092691207571437,-0.5816016767864912,2.550350156499442,-0.6834910816416159,2.753686098870295,-0.8779627901982856,2.6506732235373436,1.344609058358111
380.0,18521.148900521766,0.6,-1.3245209195358671,-7.0348856271523985,-1.8015935964198864,-5.1328177454824315,-1.6150152741327095,-3.3344062804218786,-1.5402245210924437,-1.404965493225459,-2.4392413840688656,0.04026310863949277,-1.6607398882828057,1.822643166755472,-1.9303902473833188,3.61930717812258,-1.5616284639030777,5.474498320887793,-1.9006109264643072,7.343347592634544,1.6554411696461877,-0.4805632397363485,2.1092691207571437,-0.5816016767864912,2.550350156499442,-0.6834910816416159,2.753686098870295,-0.8779627901982856,2.6506732235373436,1.344609058358111
400.0,19736.82008381568,0.5,-1.2562983193217216,-7.0301811186571355,-1.7037525637365554,-5.142283756722687,-1.5455967960112384,-3.37851867806864,-1.494273816929568,-1.4124832193382901,-2.4162210733633303,0.027354519510016516,-1.6924101478144564,1.865075979746002,-2.009382121450099,3.6442668030035845,-1.6293175644332916,5.503979528529906,-1.9062920950036624,7.276509042104744,1.6554411696461877,-0.4805632397363485,2.1092691207571437,-0.5816016767864912,2.550350156499442,-0.6834910816416159,2.753686098870295,-0.8779627901982856,2.6506732235373436,1.344609058358111
420.0,20195.455251691325,0.6,-1.20176967288219,-7.03363900168672,-1.7130530780848106,-5.178695346995307,-1.5255039483508794,-3.4094067869895768,-1.4492163495854467,-1.4730389240165376,-2.4243672829844862,0.03241807647670183,-1.753059472999821,1.8681814189184878,-2.011252297785556,3.682357022535655,-1.6164653965764149,5.56690612837719,-1.8672623921624705,7.339165155004336,1.6554411696461877,-0.4805632397363485,2.1092691207571437,-0.5816016767864912,2.550350156499442,-0.6834910816416159,2.753686098870295,-0.8779627901982856,2.6506732235373436,1.344609058358111
440.0,19869.163455420123,0.5,-1.1603243348133092,-7.068423888551479,-1.5806004147061399,-5.217424922498141,-1.4851692182815792,-3.403119304083848,-1.454412652681092,-1.442169771858622,-2.348003662496505,-0.01571028900874874,-1.7056048670820239,1.8603346624492005,-1.9776414366689596,3.7278819443508753,-1.6785959431328799,5.607663560799227,-1.8434650867416664,7.3671114356858425,1.6554411696461877,-0.4805632397363485,2.1092691207571437,-0.5816016767864912,2.550350156499442,-0.6834910816416159,2.753686098870295,-0.8779627901982856,2.6506732235373436,1.344609058358111
460.0,17963.190340883815,0.6,-1.0959241845420669,-7.092021026199011,-1.5230344501162028,-5.2214374258111125,-1.472873623551667,-3.378890931565768,-1.4319987030011212,-1.4709375697262672,-2.373334164033574,-0.0013320378145570827,-1.6521225426904032,1.8786671256419285,-1.9865989225886675,3.7408858271742345,-1.6281668547244792,5.613473297949899,-1.8027556306894155,7.433888770529611,1.6554411696461877,-0.4805632397363485,2.1092691207571437,-0.5816016767864912,2.550350156499442,-0.6834910816416159,2.753686098870295,-0.8779627901982856,2.6506732235373436,1.344609058358111
480.0,19020.80507875169,0.7,-1.0844423397234346,-7.114728329896612,-1.540254008030968,-5.216689432882342,-1.436468567038672,-3.387426712752054,-1.3634877039185878,-1.4843481807864234,-2.307944308150957,0.010022107045098205,-1.635047802237238,1.905856587468873,-2.0285019177843164,3.71588687471509,-1.61011902182073,5.659715840312661,-1.7838467458326277,7.439375575074289,1.6554411696461877,-0.4805632397363485,2.1092691207571437,-0.5816016767864912,2.550350156499442,-0.6834910816416159,2.753686098870295,-0.8779627901982856,2.6506732235373436,1.344609058358111
500.0,20547.60686457107,0.7,-1.0138785904144485,-7.107574466110961,-1.4914602173671967,-5.192357169705931,-1.4359968239454834,-3.3867796510037023,-1.3847434825414788,-1.4687761275728362,-2.2572561336359906,0.05877019693766398,-1.5532377867335507,1.864407529437377,-2.0116064902502786,3.746531441798534,-1.6140906666530666,5.634925862214322,-1.7504695462595212,7.462123697540823,1.6554411696461877,-0.4805632397363485,2.1092691207571437,-0.5816016767864912,2.550350156499442,-0.6834910816416159,2.753686098870295,-0.8779627901982856,2.6506732235373436,1.344609058358111
520.0,22187.703565094216,0.7,-0.9850943911656879,-7.038832956844355,-1.4452584809872346,-5.177849615885593,-1.367591186017568,-3.4659625206672495,-1.335920347001576,-1.4689653029107974,-2.3184438083916206,0.07740598357402892,-1.6122912944317709,1.8900223315765747,-1.9507199237673682,3.703947388939625,-1.5492511417664896,5.675105338157056,-1.732969210964559,7.453303592516599,1.6554411696461877,-0.4805632397363485,2.1092691207571437,-0.5816016767864912,2.550350156499442,-0.6834910816416159,2.753686098870295,-0.8779627901982856,2.6506732235373436,1.344609058358111
