time step,failed agent x-position,formation velocity,other agent x-positions,,,
0,-3.0606601717798214,0.0,-2.0,-2.0000000000000004,-3.060660171779822,-2.000000000000001
20,-3.0509275119630694,0.08304298986717853,-1.8248675326477366,-1.752531412972056,-3.0538441865793664,-1.8270334757468898
40,-3.0818942549672337,0.43295810393340617,-1.814895768957034,-1.747214673305824,-3.296323190565624,-1.8222634997088345
60,-3.176133766962385,0.669965182286529,-1.7020032329565122,-1.6933577067766503,-3.288718615469926,-1.731400401997537
80,-3.182002518337438,0.6083958997732626,-1.5713276367305344,-1.6532088331793995,-3.2251361233753477,-1.5546908376317305
100,-3.1048650657255235,0.7527984693851218,-1.5527683029502075,-1.6547870504106281,-3.1308308748772697,-1.5131550975717611
120,-3.0345186803256237,0.9876822015211154,-1.4837871907880702,-1.643509871446992,-3.050341382473406,-1.4419130834766996
140,-2.9752298405277595,1.038159271312676,-1.3763161061830764,-1.6105713103731054,-2.9809084121941996,-1.331043354312364
160,-2.922426968514955,1.03720161126292,-1.276550910960942,-1.560008173792696,-2.9193618140072184,-1.2077628884362066
180,-2.858619166564872,1.194077481246903,-1.1666459741754642,-1.4931234719358186,-2.8459433663116296,-1.0946791295150693
200,-2.7181416736069077,0.9485668166978986,-0.9937114742576256,-1.3866871509039855,-2.7063628980057426,-0.9696482220444163
220,-2.471973072426695,0.9273561894058051,-0.8004571830945029,-1.2539422594990046,-2.5193211247135086,-0.7907509551583065
240,-2.2042752737100235,0.3921080512095655,-0.742751346513691,-1.145803086861687,-2.335297986542146,-0.6892181053801927
260,-2.2661900551378062,0.2960648012793011,-0.5745013862983948,-1.0353722726636505,-2.3182133989120257,-0.4958979033881201
280,-1.814347142395644,0.4521879825290814,-0.329473543904953,-0.8530509651203291,-1.9864776722604187,-0.2538910703796764
300,-1.6562812966749911,0.17292999659406957,-0.13360289738468034,-0.6558806817341809,-1.9341578730776607,-0.03550173938921275
320,-1.6970331798349527,0.6324995466180448,-0.07270662176340648,-0.4810917576822369,-1.7605293819485317,0.004333854238220081
340,-1.3381360092960712,0.6875680194461278,0.1365889956511741,-0.3782943132828167,-1.4889727114748776,0.2174689016444793
360,-1.1414364945280988,0.36282294823673045,0.35246312174596595,-0.1442807732097331,-1.3231342530187933,0.4488879009179336
380,-0.7138535205135539,0.25896804171502746,0.5379411551099227,0.009069605359464106,-1.0789121295457644,0.6778822028372744
400,-0.6835419818696997,0.3104958838481479,0.7118809241158663,0.21396795786395462,-0.8918428167996875,0.8815540024805779
420,-0.7342391725776554,0.575435977430016,0.7482607274357451,0.29748149246732813,-0.7141385337115254,0.9188609573681732
440,-0.23322893400640554,0.6519704539266772,1.011194063712996,0.3902856423538492,-0.6011307980226239,1.104058734094017
460,-0.34327970295961663,0.4229240579906229,1.2114532149506045,0.3820015710903988,-0.4266303089335519,1.3541659135511392
480,0.07252508441396444,0.3412361302974173,1.4578243150927963,0.48230657944080413,-0.15454747940365188,1.5853763280899216
500,0.0036050422574884777,0.38894370723630034,1.6948980821317048,0.596267485223938,0.09050353579078907,1.8241775070351371
520,0.10800832018375184,0.590667783075226,1.8466188062780056,0.6993575671741796,0.0431680701765762,1.9377793988785394
540,0.4993391570575265,0.5933403221748026,1.9241734503953518,0.730570692149596,0.45168153569252034,2.079841187556509
560,0.5873606621253296,0.17507325304917656,2.1476946747635264,0.7422805690438903,0.4368513819906319,2.301883108298676
580,0.8267785465847721,0.5289474595860822,2.392552185004554,0.9814464339985434,0.5950778494846625,2.242492896237157
600,1.012928682737678,0.22918523295869647,2.6374575386124484,1.1822212346336554,0.6927440768271595,2.455149525797599
620,1.0883745313666267,0.4431915134067525,2.845505913757224,1.4097525435084548,0.6721227515653356,2.5287357695366586
640,1.2860915852237071,0.6316707410319664,2.7956190730027695,1.6053137388350671,0.931638457071974,2.7016464385065033
660,1.3158029962068132,0.2374190769749219,2.7441822433583942,1.721161356401566,1.130530980757002,2.9331472356178514
680,1.3416451694887095,0.28211286891242154,2.958432118863338,1.7238606807529648,1.2413800167459446,3.1455964922837065
700,1.37287960202702,0.8072724210961454,3.082900203529607,1.9489843412086456,1.4000619267437635,3.2799862722973963
720,1.673565502001694,0.5063513028250897,3.343999696417259,2.182241752217968,1.9506716108323623,3.557616510375661
740,1.8760279594032885,0.7898220858432483,3.39424894086953,2.2794695476996716,1.9679986139944665,3.562256300121411
760,2.008011066999044,0.5585707639433993,3.55202762472163,2.4794243528440316,1.929739425481733,3.7162901340015217
780,2.2071948071360485,0.44977520484302624,3.7641611317753485,2.643454869770363,2.159209956883977,3.921967223170797
800,2.3088304083243956,0.5354813477981339,3.946419337186218,2.870395704492465,2.367405890699473,4.131193300639657
820,2.483782582374126,0.8083698388348213,4.159352283626093,3.0722780501487406,2.44555015705852,4.344483151570815
840,2.724369964036527,0.7043554512938919,4.262395398556959,3.1192777967039116,2.8819325565275298,4.418807740197887
860,2.942778190430005,0.34275516656345234,4.474947083191448,3.14498402630413,2.7926327471286756,4.641024355299299
880,2.9906437338697125,0.5556311061925989,4.708919637319019,3.3699496038050003,2.8601200576435364,4.666349295162046
900,3.127919181353032,0.4275391896789026,4.700717105411732,3.5756633833253475,3.2453724636660928,5.064351343628969
920,3.1901572529863773,0.33730306718044556,4.891792951015692,3.7930294765254193,3.3832772507051745,5.271570758537431
940,3.3425070307974614,0.4632190679768605,4.906509817877511,3.8621188434143456,3.451564977505938,5.31927851577128
960,3.436382684916484,0.3850950785690554,5.150439920570454,3.920629547701154,3.7625788735424868,5.5627237747580525
980,3.612561287566581,0.507711041270097,5.378033975067203,3.987650142409675,4.095896724550017,5.784402173360718
1000,3.8623317354145024,0.47179380394503945,5.597974231855708,4.220251340142532,4.162739952392452,5.975583053865589
1020,4.0687832075762,0.47812283661674454,5.828718903035908,4.432781426226571,4.1755792148639825,6.091886684285567
1040,4.165617102708728,0.6517355132591337,5.872215332025449,4.503172894235274,4.561447337224059,6.229320194057267
1060,4.310145714540106,0.45870525566890735,6.09267587399642,4.614752496437502,4.60450508141664,6.451422773997863
1080,4.691042848231618,0.17125912856782602,6.33731193557243,4.820678508958871,4.621266521971883,6.3684736915372335
1100,4.756801830778183,0.28974637986634655,6.581970274611269,4.882751772469927,4.644279580543367,6.586178681924223
1120,4.883424678621489,0.5702767568858036,6.780897523490932,5.120939317968732,4.7493437734694846,6.67298756231856
1140,5.12660915405954,0.5284287084810018,6.758192446969646,5.316984255613939,5.111550510948828,6.840151071057586
1160,5.165355313777011,0.11372021529890601,6.696732126468202,5.548237942215449,5.054111633351494,7.078378688491822
1180,5.180464137796539,0.5841570114048922,6.9226224977617274,5.568189209745093,5.274430303660076,7.208977937497527
1200,5.207884577774838,0.6988373665684582,7.074411088774323,5.793098271604428,5.529362800990261,7.452235911722327
1220,5.282376814115224,0.9451929993110028,7.190748506022926,5.865515336897166,5.685703554924857,7.532936599973154
1240,5.4227977693179845,0.9654648859223514,7.323559159884702,6.060664893957117,5.91277932260889,7.634721407452665
1260,5.997945919262719,0.5662888477441455,7.485341067254971,6.234390365524574,6.032111291551591,7.829910240521554
1280,6.020621290871565,0.43414207077804756,7.679750084726702,6.373669534873862,6.035764580472015,7.972772587002148
1300,6.063459568154457,0.5086479370211727,7.904761812265582,6.579653592744478,6.3402249376468065,8.261099973088548
1320,6.384942034752076,0.4641996400664947,8.128718743381402,6.796282625830143,6.628727173833211,8.488631115817181
1340,6.5296399814714885,0.47579761254834685,8.17125433341862,6.818218981807627,6.627526841326236,8.52975049009018
1360,6.597020319292302,0.5611431881290307,8.404767413464903,6.970011203834451,7.020331079695871,8.75650495128955
1380,6.83806892708126,0.4619181879893066,8.634048307691808,7.115820868950051,7.08868662653751,8.975717419817407
1400,7.147904994349183,0.47633158179945145,8.863826145539548,7.2872085091909575,7.109701078184027,9.059597392909755
1420,7.219226164939361,0.5567850578423782,8.97546383082184,7.341826587529452,7.267625343361803,9.281351429357855
1440,7.338525546912901,0.6443906032411514,9.043619540289031,7.576420770149685,7.5436480626882725,9.451967251018761
1460,7.376235904927812,0.27922737770267175,9.008626090573403,7.794158146150027,7.667043055327238,9.670759223667119
1480,7.483216496479516,0.24821021103355143,9.233723236387064,7.812287213810185,7.915867839201687,9.477277630559051
1500,7.71710339087171,0.27306869135200296,9.479485750388903,7.987415896485931,7.9298548635522925,9.696185184508465
1520,7.846636087951692,0.3683949280169012,9.683265606610084,8.223754353613831,7.871869601267821,9.786167493173153
1540,7.951587994252389,0.7342248593863812,9.689863725633142,8.302907795228691,7.940746463387138,9.907046481715348
1560,8.10236939066504,0.8359704562212432,9.858930130819738,8.472885888551316,8.158422958583419,10.10862440971502
1580,8.153662266941595,1.207018166038313,9.97572485907405,8.556000335361135,8.312481304056089,10.155559430510273
1600,8.61137959982376,0.3854225400532457,10.22069990451551,8.777342743827829,8.676248054328436,10.396866225810335
1620,8.710142218705387,0.35490108234298906,10.417439327333481,9.015938833371123,8.558432002632287,10.494591827985591
1640,8.73405900393896,0.7016767740167381,10.421290898132542,9.106926563699016,8.678127161401097,10.610950249065855
1660,8.79538098500641,0.8127792720391614,10.530912235831709,9.255224600313616,8.884808380073341,10.798208935617762
1680,9.173666652718056,0.49380755615183636,10.75594311712582,9.481744016847031,9.301824793734664,11.039912077071165
1700,9.370714285140417,0.6294477420548457,10.941552632787465,9.694291245210692,9.290362326319347,11.127762875255122
