Timestep,agent_0_x,agent_0_y,agent_0_velocity,agent_1_x,agent_1_y,agent_1_velocity,agent_2_x,agent_2_y,agent_2_velocity,agent_3_x,agent_3_y,agent_3_velocity,agent_4_x,agent_4_y,agent_4_velocity,agent_5_x,agent_5_y,agent_5_velocity,agent_6_x,agent_6_y,agent_6_velocity,agent_7_x,agent_7_y,agent_7_velocity,agent_8_x,agent_8_y,agent_8_velocity
0,0.0,-5.625,0.0,0.0,-4.125,0.0,0.0,-2.625,0.0,0.0,-1.125,0.0,0.0,0.375,0.0,0.0,1.875,0.0,0.0,3.375,0.0,0.0,4.875,0.0,0.0,6.375,0.0
20,2e-05,-5.62515,0.002053403816625862,0.21031,-4.1161,0.47447724656474366,4e-05,-2.62503,0.0007587049901336291,1e-05,-1.12479,0.001827383789138202,0.21954,0.37406,0.3665105405561969,0.19893,1.86258,0.636425750138008,0.17926,3.34005,0.8666348626502919,7e-05,4.87453,0.004174972614316595,-2e-05,6.37548,0.0005108899616266141
40,0.01421,-5.8724,8.29208990625094e-05,0.24949,-4.11762,0.000147090187810977,-5e-05,-2.62383,0.017168658324898802,-0.12124,-0.95194,0.45930603530909453,0.24998,0.3743,0.0029698442763941885,0.24964,1.86141,0.000926738309244882,0.24667,3.33429,0.00019980549578094066,0.03383,4.63087,0.0009013788404018996,-0.01545,6.61753,0.040547107194199725
60,0.01421,-5.87243,0.0004111581294633679,0.25954,-4.13666,0.9210962582795316,-0.05779,-2.70888,1.076331331552439,-0.13546,-0.92345,0.06657280124085797,0.32158,0.41073,1.436067528919509,0.25201,1.86019,0.29361219932717464,0.24666,3.33429,0.0004243574428711611,0.03383,4.63085,0.0044537774551677446,-0.01549,6.62036,0.0061306112384494306
80,0.00785,-6.1102,0.10055243691165701,0.48403,-4.19876,0.02570553456518203,-0.07449,-2.85959,0.012483819756170923,-0.13785,-0.92321,0.044581330760310615,0.49211,0.43246,0.010497873096615585,0.49678,1.85414,0.03301128666550428,0.492,3.31206,0.0427859540502928,-0.14567,4.65867,0.8528786162337691,0.03739,6.62723,0.47534736473619843
100,0.00785,-6.11848,0.0006161452160500786,0.48653,-4.20519,0.5234619570608048,-0.09429,-2.69067,1.5391740942523966,-0.37777,-0.86926,0.04583058449515271,0.53055,0.43344,0.9973343150995055,0.49951,1.8541,0.0009841803337505227,0.49557,3.312,0.000994857245188294,-0.21371,4.66862,0.12791596136959046,0.07235,6.80395,0.2966527358444836
120,0.02169,-6.26434,0.9879791582397155,0.67454,-4.3419,0.1509134436451648,-0.09931,-2.60871,0.0418290931384021,-0.3804,-0.86626,0.0009232388908383597,0.73549,0.43344,0.07351503502937348,0.73312,1.88586,0.17207282271018717,0.72399,3.3258,0.23767796900661528,-0.26013,4.87413,1.2816822490376654,0.07173,6.81625,0.1524612090311229
140,0.02261,-6.36217,0.014101062317341198,0.68502,-4.3468,0.04487891221420408,-0.23299,-2.616,1.3809818716059226,-0.61127,-0.84496,0.18761279785177482,0.74546,0.4072,1.049767304995536,0.74722,1.88675,0.003214937295461412,0.74317,3.32741,0.003019154570952098,-0.29417,4.91742,0.015433475472535462,0.2987,6.89848,0.14028710051618734
160,0.02527,-6.36477,0.23513957004077649,0.7494,-4.52119,0.5631974317890447,-0.34098,-2.61828,0.07037889787402414,-0.62565,-0.8446,0.007804664916496575,0.89964,0.26807,0.2660101550252788,0.95052,1.92176,0.5251816982357866,0.74505,3.35059,0.9460919357400601,-0.29442,4.91634,0.00016138104794224584,0.30621,6.90649,0.007197796168817914
180,0.04372,-6.49323,0.684363636552572,0.83326,-4.54063,0.03554783041608844,-0.35919,-2.6606,0.6238205277117744,-0.65381,-0.748,1.4966320348151554,0.9179,0.2618,0.030875909664902362,0.99262,1.92641,0.015041795087805064,0.76564,3.59889,0.2598943248666241,-0.35302,5.16618,0.1027897871600687,0.49792,6.97997,0.6139240947868012
