Timestep,agent_0_x,agent_0_y,agent_0_velocity,agent_1_x,agent_1_y,agent_1_velocity,agent_2_x,agent_2_y,agent_2_velocity,agent_3_x,agent_3_y,agent_3_velocity,agent_4_x,agent_4_y,agent_4_velocity,agent_5_x,agent_5_y,agent_5_velocity,agent_6_x,agent_6_y,agent_6_velocity,agent_7_x,agent_7_y,agent_7_velocity,agent_8_x,agent_8_y,agent_8_velocity
0,0.0,0.375,0.0,0.0,1.875,0.0,0.0,3.375,0.0,0.0,4.875,0.0,0.0,6.375,0.0,0.0,7.875,0.0,0.0,9.375,0.0,0.0,10.875,0.0,0.0,12.375,0.0
20,0.00902,0.1523,0.30647721103059067,7e-05,1.87241,0.01983619129937515,7e-05,3.37508,0.0006407986151124274,0.24731,4.86304,0.028278749064835466,0.00017,6.3742,0.0010764286588430397,0.20967,7.87549,0.4844175058132766,0.0001,9.37505,0.0006390316236510169,0.21879,10.87326,0.37481897513309304,-1e-05,12.3753,0.0047694063738311955
40,0.00942,0.12556,0.00560438255127155,0.06002,1.64194,0.18431913168179742,0.00024,3.37114,0.018505081953071288,0.2497,4.86283,0.0003074571535751121,-0.08706,6.14282,0.0018951805590994232,0.24962,7.8733,0.000682182846540409,0.24748,9.36691,0.034657646598745324,0.24966,10.87537,0.001876111154904079,-0.0405,12.61737,0.02594012245076222
60,0.00303,0.00548,1.55963662175722,0.06253,1.62732,0.028854015816354193,-0.14853,3.23813,0.5687599637686415,0.3987,4.89253,1.1978129199941892,-0.08708,6.14269,0.000248492968336827,0.24941,7.87229,0.026658603691472178,0.24986,9.36699,0.005224767657047205,0.27158,10.91187,1.1094895339148836,-0.04064,12.61937,0.004727326503196208
80,0.00153,-0.12029,0.026774440559960873,0.06262,1.62354,0.013650058381462743,-0.18789,3.21445,0.009399974155673773,0.49412,4.89805,0.01879874745818959,-0.12962,6.22277,1.6466787911608525,0.47242,7.78967,0.14359432446662193,0.267,9.37001,0.719821723709973,0.47293,10.97522,0.06214912824744964,-0.06333,12.63896,0.6789504573517701
100,-0.00973,-0.14547,0.7642695016593479,0.17581,1.42751,0.25812787594214126,-0.341,3.14681,0.9885446181874644,0.51902,4.83362,1.23593879754578,-0.25341,6.32006,0.07293519021538719,0.48387,7.7885,0.0067988278155926285,0.48701,9.37372,0.16002667056093783,0.477,10.97875,0.03231668678172121,-0.0941,12.84067,0.23145822584858236
120,-0.02301,-0.36718,0.028393673765839164,0.18431,1.40663,0.0012901753032580488,-0.42075,3.13353,0.00637673060183525,0.69438,4.75505,0.020005747715195036,-0.42425,6.2572,0.8221270043592201,0.70708,7.6926,0.06647820740655731,0.50044,9.3762,0.009067408170567798,0.65512,11.14785,0.04361381357915158,-0.15073,12.97865,0.9659575774559298
140,-0.02343,-0.36897,0.02848198524290187,-0.05829,1.40961,0.09617696922144049,-0.44713,3.22921,1.7449400517669706,0.6906,4.74193,0.5043898630496163,-0.49186,6.25289,0.0004005859299449072,0.71179,7.69263,0.0008431239916635403,0.42353,9.60857,0.007556861123544356,0.65823,11.15218,0.000529596616892825,-0.15652,13.0954,0.0015836815334996912
160,0.01032,-0.58198,0.3726088332192377,-0.06625,1.40992,0.004428809413779969,-0.49337,3.36681,0.035905434544963664,0.77946,4.70158,0.4645643774188162,-0.48145,6.24928,0.36943794561250776,0.74842,7.7292,0.6948620914558382,0.42363,9.61094,0.011031776627205035,0.69372,11.4184,0.505015467149936,-0.15682,13.09677,0.0071770886284255216
180,0.01069,-0.61262,0.0007623123145608945,-0.3023,1.40825,0.16464658742417101,-0.48994,3.33748,1.0218533599663073,0.93028,4.69901,0.0696220359940668,-0.23752,6.05446,0.6569466810183303,0.95138,7.74191,0.013783932628197222,0.19485,9.60713,0.2252718224047784,0.6971,11.4006,0.0024201016875320075,-0.23085,13.3248,0.06184500118521032
200,0.17709,-0.61286,0.17041199732364504,-0.31573,1.40683,0.0028431967299671064,-0.65407,3.18596,0.044819638902961575,0.8978,4.56904,0.22382538918990666,-0.1104,6.05665,0.06454621580146443,1.00392,7.72618,0.469947034073463,0.17689,9.60839,0.004000188070369257,0.77325,11.62067,0.17896549734092013,-0.23133,13.33097,0.0033523529674566155
220,0.18573,-0.68489,0.47413434440155044,-0.26006,1.18672,0.26989022136061025,-0.65068,3.18159,0.04456066475128719,0.65987,4.56955,0.1120673566406602,-0.24912,6.27793,0.01381538978282908,1.18942,7.72567,0.06778173552982501,0.4962,9.67362,0.7972951863198364,0.78076,11.63593,0.000849617955267394,-0.2644,13.55906,0.13907324391023088
240,0.27779,-0.81433,0.7817338251350383,-0.25642,1.16598,0.008117865973761162,-0.73437,3.37592,0.4674534820307775,0.68395,4.58868,0.32994000336197277,-0.23618,6.27802,0.0657753870442011,1.1777,7.72751,0.2904264590796355,0.42323,9.6742,0.030164178394321,0.81154,11.75111,1.4905571924555445,-0.26458,13.50763,0.11953419901062312
260,0.32475,-0.9325,0.2385848128328422,-0.25585,1.16705,0.01360817689599472,-0.74623,3.41263,0.0015775002064770777,0.8643,4.59246,0.011271111229279469,-0.06427,6.51675,0.28692776240580536,1.19746,7.92124,0.6643105494450374,0.42684,9.90474,0.3352366553018791,0.87025,11.86717,0.014361912174650332,-0.28384,13.7345,0.2735352650338627
280,0.32767,-0.68688,0.4235141173277909,-0.02989,1.2676,0.017245599188620675,-0.58666,3.21539,1.2192827393309886,0.75956,4.61166,0.8327284519446739,-0.00689,6.52233,0.10881453301757057,1.34259,7.92293,0.057895711950333675,0.42759,9.9243,0.0009049312170930153,0.87039,11.86845,0.0008835015612108576,-0.28397,13.72504,0.16797222462545544
300,0.46145,-0.78033,0.500833532307431,-0.02816,1.26668,0.00304352649069239,-0.63912,3.18348,0.012446660631741949,0.77456,4.77198,0.11283746949173734,0.03063,6.44685,1.2873786112430041,1.26121,8.15014,0.0682211747881978,0.42738,9.92791,0.0019240735537205595,0.94905,12.10015,0.022348956891234693,-0.27724,13.74556,0.49933318529054255
320,0.4625,-0.89882,0.0033631466678252686,0.15902,1.10594,0.021377697933301222,-0.29951,3.31839,0.7959826924099989,0.83606,4.76699,0.29948560359325554,-0.13973,6.31262,0.056826270426163714,1.07302,8.15122,0.5566167802644809,0.46367,10.1745,0.003352247757884548,0.95051,12.10458,0.0006125852223779415,-0.15122,13.95568,0.016868461290794366
340,0.62695,-0.9882,0.0839839805792681,0.16067,1.10474,0.0007372177289408612,-0.4423,3.33915,0.010112247717598711,0.97308,4.5561,0.005713987344232612,0.06168,6.33921,1.4210262571840324,1.02534,7.91464,0.6781273203640932,0.46409,10.17519,0.00451281834284061,1.03667,12.33506,0.0013509561777613997,-0.149,13.9549,0.05107897011912897
360,0.62739,-0.72021,0.5950789195973115,0.29816,1.31083,0.013175105262302658,-0.42482,3.10559,0.7183333220344769,0.95805,4.5584,0.15654658582986036,0.11376,6.35574,0.0020401511535442923,1.08198,7.90673,0.0006293928741948907,0.68459,10.05308,0.009903225739198645,1.03649,12.33605,0.00046635006205142875,-0.19555,14.16963,0.17432261667897017
380,0.80467,-0.81982,0.1152668730451859,0.2995,1.31073,0.0015892867808708598,-0.46627,3.09637,0.09228459512180302,0.93499,4.6867,0.1646026655794866,0.12628,6.36004,0.04760685054845861,1.20659,8.11539,0.09351912092694936,0.68371,10.05248,0.00050893352742232,1.09548,12.09469,0.015059862435064993,-0.19545,13.82332,0.7669762522950221
