time step,collective radius,# of objects collected,agent positions,,,,,,,,,,,,,,,,,,obstacle positions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,70211.69705494824,0,-2.0,-2.0,-2.0,-0.5,-2.0,1.0,-2.0,2.5,-2.0,4.0,-2.0,5.5,-2.0,7.0,-2.0,8.5,-2.0,10.0,2.3119725634991495,0.6176056052563008,1.4860649420816778,-0.041630023113609305,2.966957685205659,0.32078366881079434,2.9465708722812787,-1.204399423786863,0.8784775795219414,-1.3951758638508291,0.36479725456956613,1.759590363396271,1.2695325271883748,1.8429202863229381,0.5829322302294231,-1.9023066582982455,2.928515734174076,1.06326097879349,2.384294154243445,1.624150007800234,0.6522487066972948,-0.5127365943866007,0.8406837540315548,1.9964833811665033,1.154394220286872,-0.48905599837846747,0.874211242298674,-0.6739088592827316,1.2261967459603138,0.0705154317514971,0.7946986037651753,1.5500451642845947,2.911426384900505,-1.5114533196306534,0.12172178863547911,-0.5006669733130549,0.6140740741888427,1.092885288972289,0.33880633845607433,0.8479220911449645,2.534413648729426,1.9994220844722665,2.4155361618385647,-1.9188636697740074,2.779740200093803,-0.36870062846558316,1.4378218308101118,-0.6589357791552315,0.879805570748771,-0.9327830714640668,2.858336558821997,0.014074583671804142,2.6390797312694603,-1.2038628002769434,2.004397618903691,0.20427111634988604,2.346728219078135,0.10066773942238205,1.5470120774200242,-1.6297633404933114,0.35563493352946096,1.9768028542915195,0.10906326911619846,1.2643798040566523,0.2272153340284926,0.5782727273146846,1.297408078998248,0.5596772210745731,2.76498927098241,-1.9319547980082254,1.7747289085107312,1.720440398701574,1.8454835012714559,-1.318812966120777,2.0702811860764463,1.3749928105138736,0.1330959446766662,-1.6342673217049613,2.658644773025803,-0.7443654135228508,1.8971731639895455,0.5656909028405366,0.6406920194865949,1.9032040501854133,1.7447234815309156,0.05877201977058055,0.6011290205979738,0.39560353790440317,2.0259034087239765,-0.22245412919450747,1.4643221042598262,-1.1394705246453807,2.957792698219779,-0.5810686996183327,0.613574022931997,-0.8102697777721493,2.9105812064233074,1.5172267199437708,1.5197580526081893,-0.46407919874110926
20,60236.22691296022,1,-1.9999568553991218,-2.0003589815311744,-1.9999977369805628,-0.4999390640240888,-1.840506516651493,0.9979981938079052,-1.8702674837949607,2.480179631521503,-1.997653988199963,3.9970575372203383,-1.8183533198247874,5.488299608341075,-1.9999652195782462,6.999705158705726,-1.9999683485802975,8.500047742659623,-2.0000162004678237,10.000402572755295,2.3119725634991495,0.6176056052563008,1.4860649420816778,-0.041630023113609305,2.966957685205659,0.32078366881079434,2.9465708722812787,-1.204399423786863,0.8784775795219414,-1.3951758638508291,0.36479725456956613,1.759590363396271,1.2695325271883748,1.8429202863229381,0.5829322302294231,-1.9023066582982455,2.928515734174076,1.06326097879349,2.384294154243445,1.624150007800234,0.6522487066972948,-0.5127365943866007,0.8406837540315548,1.9964833811665033,1.154394220286872,-0.48905599837846747,0.874211242298674,-0.6739088592827316,1.2261967459603138,0.0705154317514971,0.7946986037651753,1.5500451642845947,2.911426384900505,-1.5114533196306534,0.12172178863547911,-0.5006669733130549,0.6140740741888427,1.092885288972289,0.33880633845607433,0.8479220911449645,2.534413648729426,1.9994220844722665,2.4155361618385647,-1.9188636697740074,2.779740200093803,-0.36870062846558316,1.4378218308101118,-0.6589357791552315,0.879805570748771,-0.9327830714640668,2.858336558821997,0.014074583671804142,2.6390797312694603,-1.2038628002769434,2.004397618903691,0.20427111634988604,2.346728219078135,0.10066773942238205,1.5470120774200242,-1.6297633404933114,0.35563493352946096,1.9768028542915195,0.10906326911619846,1.2643798040566523,0.2272153340284926,0.5782727273146846,1.297408078998248,0.5596772210745731,2.76498927098241,-1.9319547980082254,1.7747289085107312,1.720440398701574,1.8454835012714559,-1.318812966120777,2.0702811860764463,1.3749928105138736,0.1330959446766662,-1.6342673217049613,2.658644773025803,-0.7443654135228508,1.8971731639895455,0.5656909028405366,0.6406920194865949,1.9032040501854133,1.7447234815309156,0.05877201977058055,0.6011290205979738,0.39560353790440317,2.0259034087239765,-0.22245412919450747,1.4643221042598262,-1.1394705246453807,2.957792698219779,-0.5810686996183327,0.613574022931997,-0.8102697777721493,2.9105812064233074,1.5172267199437708,1.5197580526081893,-0.46407919874110926
40,40181.752923414955,1,-1.9985418571657447,-1.9957935514472769,-2.205529279383989,-0.36014358765647203,-1.7499948817001605,0.9977479192828682,-1.751279476147679,2.4747425026109426,-1.8388939847442138,3.8102675088642832,-1.7502930461825579,5.484597450380843,-1.9521835477688225,6.821317228223595,-1.9999191837666503,8.504132638102552,-2.0007892083680545,10.240547437132786,2.3119725634991495,0.6176056052563008,1.4860649420816778,-0.041630023113609305,2.966957685205659,0.32078366881079434,2.9465708722812787,-1.204399423786863,0.8784775795219414,-1.3951758638508291,0.36479725456956613,1.759590363396271,1.2695325271883748,1.8429202863229381,0.5829322302294231,-1.9023066582982455,2.928515734174076,1.06326097879349,2.384294154243445,1.624150007800234,0.6522487066972948,-0.5127365943866007,0.8406837540315548,1.9964833811665033,1.154394220286872,-0.48905599837846747,0.874211242298674,-0.6739088592827316,1.2261967459603138,0.0705154317514971,0.7946986037651753,1.5500451642845947,2.911426384900505,-1.5114533196306534,0.12172178863547911,-0.5006669733130549,0.6140740741888427,1.092885288972289,0.33880633845607433,0.8479220911449645,2.534413648729426,1.9994220844722665,2.4155361618385647,-1.9188636697740074,2.779740200093803,-0.36870062846558316,1.4378218308101118,-0.6589357791552315,0.879805570748771,-0.9327830714640668,2.858336558821997,0.014074583671804142,2.6390797312694603,-1.2038628002769434,2.004397618903691,0.20427111634988604,2.346728219078135,0.10066773942238205,1.5470120774200242,-1.6297633404933114,0.35563493352946096,1.9768028542915195,0.10906326911619846,1.2643798040566523,0.2272153340284926,0.5782727273146846,1.297408078998248,0.5596772210745731,2.76498927098241,-1.9319547980082254,1.7747289085107312,1.720440398701574,1.8454835012714559,-1.318812966120777,2.0702811860764463,1.3749928105138736,0.1330959446766662,-1.6342673217049613,2.658644773025803,-0.7443654135228508,1.8971731639895455,0.5656909028405366,0.6406920194865949,1.9032040501854133,1.7447234815309156,0.05877201977058055,0.6011290205979738,0.39560353790440317,2.0259034087239765,-0.22245412919450747,1.4643221042598262,-1.1394705246453807,2.957792698219779,-0.5810686996183327,0.613574022931997,-0.8102697777721493,2.9105812064233074,1.5172267199437708,1.5197580526081893,-0.46407919874110926
60,30155.10931646617,2,-1.9496581095473413,-2.2289385055129314,-2.2057459167014803,-0.3615262243846006,-1.7132196483315532,1.0228719221827982,-1.7489143378557666,2.4773624747679714,-1.8388860517634718,3.809954287254011,-1.6646298869554634,5.417488890584568,-1.9453252716192808,6.758047636439215,-2.003011661334701,8.676295187742841,-2.0007800572448438,10.249041202689881,2.3119725634991495,0.6176056052563008,1.4860649420816778,-0.041630023113609305,2.966957685205659,0.32078366881079434,2.9465708722812787,-1.204399423786863,0.8784775795219414,-1.3951758638508291,0.36479725456956613,1.759590363396271,1.2695325271883748,1.8429202863229381,0.5829322302294231,-1.9023066582982455,2.928515734174076,1.06326097879349,2.384294154243445,1.624150007800234,0.6522487066972948,-0.5127365943866007,0.8406837540315548,1.9964833811665033,1.154394220286872,-0.48905599837846747,0.874211242298674,-0.6739088592827316,1.2261967459603138,0.0705154317514971,0.7946986037651753,1.5500451642845947,2.911426384900505,-1.5114533196306534,0.12172178863547911,-0.5006669733130549,0.6140740741888427,1.092885288972289,0.33880633845607433,0.8479220911449645,2.534413648729426,1.9994220844722665,2.4155361618385647,-1.9188636697740074,2.779740200093803,-0.36870062846558316,1.4378218308101118,-0.6589357791552315,0.879805570748771,-0.9327830714640668,2.858336558821997,0.014074583671804142,2.6390797312694603,-1.2038628002769434,2.004397618903691,0.20427111634988604,2.346728219078135,0.10066773942238205,1.5470120774200242,-1.6297633404933114,0.35563493352946096,1.9768028542915195,0.10906326911619846,1.2643798040566523,0.2272153340284926,0.5782727273146846,1.297408078998248,0.5596772210745731,2.76498927098241,-1.9319547980082254,1.7747289085107312,1.720440398701574,1.8454835012714559,-1.318812966120777,2.0702811860764463,1.3749928105138736,0.1330959446766662,-1.6342673217049613,2.658644773025803,-0.7443654135228508,1.8971731639895455,0.5656909028405366,0.6406920194865949,1.9032040501854133,1.7447234815309156,0.05877201977058055,0.6011290205979738,0.39560353790440317,2.0259034087239765,-0.22245412919450747,1.4643221042598262,-1.1394705246453807,2.957792698219779,-0.5810686996183327,0.613574022931997,-0.8102697777721493,2.9105812064233074,1.5172267199437708,1.5197580526081893,-0.46407919874110926
80,24134.214712707497,4,-1.9490910780535635,-2.2388574141841744,-2.3822144353432617,-0.5309803539461185,-1.5069968047690647,1.0490604349404902,-1.5063045988669566,2.5244628475299087,-1.8336925270924969,4.058756694871411,-1.5221306048820944,5.383117432871349,-1.948368005173162,6.7915493723218345,-2.003344589908857,8.751972470237785,-1.952098160863894,10.485467661178383,2.3119725634991495,0.6176056052563008,1.4860649420816778,-0.041630023113609305,2.966957685205659,0.32078366881079434,2.9465708722812787,-1.204399423786863,0.8784775795219414,-1.3951758638508291,0.36479725456956613,1.759590363396271,1.2695325271883748,1.8429202863229381,0.5829322302294231,-1.9023066582982455,2.928515734174076,1.06326097879349,2.384294154243445,1.624150007800234,0.6522487066972948,-0.5127365943866007,0.8406837540315548,1.9964833811665033,1.154394220286872,-0.48905599837846747,0.874211242298674,-0.6739088592827316,1.2261967459603138,0.0705154317514971,0.7946986037651753,1.5500451642845947,2.911426384900505,-1.5114533196306534,0.12172178863547911,-0.5006669733130549,0.6140740741888427,1.092885288972289,0.33880633845607433,0.8479220911449645,2.534413648729426,1.9994220844722665,2.4155361618385647,-1.9188636697740074,2.779740200093803,-0.36870062846558316,1.4378218308101118,-0.6589357791552315,0.879805570748771,-0.9327830714640668,2.858336558821997,0.014074583671804142,2.6390797312694603,-1.2038628002769434,2.004397618903691,0.20427111634988604,2.346728219078135,0.10066773942238205,1.5470120774200242,-1.6297633404933114,0.35563493352946096,1.9768028542915195,0.10906326911619846,1.2643798040566523,0.2272153340284926,0.5782727273146846,1.297408078998248,0.5596772210745731,2.76498927098241,-1.9319547980082254,1.7747289085107312,1.720440398701574,1.8454835012714559,-1.318812966120777,2.0702811860764463,1.3749928105138736,0.1330959446766662,-1.6342673217049613,2.658644773025803,-0.7443654135228508,1.8971731639895455,0.5656909028405366,0.6406920194865949,1.9032040501854133,1.7447234815309156,0.05877201977058055,0.6011290205979738,0.39560353790440317,2.0259034087239765,-0.22245412919450747,1.4643221042598262,-1.1394705246453807,2.957792698219779,-0.5810686996183327,0.613574022931997,-0.8102697777721493,2.9105812064233074,1.5172267199437708,1.5197580526081893,-0.46407919874110926
100,10103.449345256648,4,-1.8805200668377506,-2.4747514606879677,-2.385266317918385,-0.5343568931972735,-1.5073147352627554,1.0419773355365025,-1.506270313661897,2.524522964937926,-1.833620555023597,4.059472548830775,-1.4947411239493142,5.549426360617498,-1.9682430802699884,7.006773879448386,-2.0066953449702782,8.513352874721752,-1.9513787807315772,10.49179201726164,2.3119725634991495,0.6176056052563008,1.4860649420816778,-0.041630023113609305,2.966957685205659,0.32078366881079434,2.9465708722812787,-1.204399423786863,0.8784775795219414,-1.3951758638508291,0.36479725456956613,1.759590363396271,1.2695325271883748,1.8429202863229381,0.5829322302294231,-1.9023066582982455,2.928515734174076,1.06326097879349,2.384294154243445,1.624150007800234,0.6522487066972948,-0.5127365943866007,0.8406837540315548,1.9964833811665033,1.154394220286872,-0.48905599837846747,0.874211242298674,-0.6739088592827316,1.2261967459603138,0.0705154317514971,0.7946986037651753,1.5500451642845947,2.911426384900505,-1.5114533196306534,0.12172178863547911,-0.5006669733130549,0.6140740741888427,1.092885288972289,0.33880633845607433,0.8479220911449645,2.534413648729426,1.9994220844722665,2.4155361618385647,-1.9188636697740074,2.779740200093803,-0.36870062846558316,1.4378218308101118,-0.6589357791552315,0.879805570748771,-0.9327830714640668,2.858336558821997,0.014074583671804142,2.6390797312694603,-1.2038628002769434,2.004397618903691,0.20427111634988604,2.346728219078135,0.10066773942238205,1.5470120774200242,-1.6297633404933114,0.35563493352946096,1.9768028542915195,0.10906326911619846,1.2643798040566523,0.2272153340284926,0.5782727273146846,1.297408078998248,0.5596772210745731,2.76498927098241,-1.9319547980082254,1.7747289085107312,1.720440398701574,1.8454835012714559,-1.318812966120777,2.0702811860764463,1.3749928105138736,0.1330959446766662,-1.6342673217049613,2.658644773025803,-0.7443654135228508,1.8971731639895455,0.5656909028405366,0.6406920194865949,1.9032040501854133,1.7447234815309156,0.05877201977058055,0.6011290205979738,0.39560353790440317,2.0259034087239765,-0.22245412919450747,1.4643221042598262,-1.1394705246453807,2.957792698219779,-0.5810686996183327,0.613574022931997,-0.8102697777721493,2.9105812064233074,1.5172267199437708,1.5197580526081893,-0.46407919874110926
120,41565.67894455524,7,-1.8805076037129032,-2.474915477975055,-2.3904979354491376,-0.5502578985924192,-1.335922562475413,0.8857309786365324,-1.3174446947845344,2.6401000782404016,-1.8568891868643924,4.070762825304801,-1.487526207893299,5.62897318623322,-1.9685786611947242,7.007621952839028,-2.0067270277917593,8.506491185206837,-1.9489223767416841,10.491959252746994,2.3119725634991495,0.6176056052563008,1.4860649420816778,-0.041630023113609305,2.966957685205659,0.32078366881079434,2.9465708722812787,-1.204399423786863,0.8784775795219414,-1.3951758638508291,0.36479725456956613,1.759590363396271,1.2695325271883748,1.8429202863229381,0.5829322302294231,-1.9023066582982455,2.928515734174076,1.06326097879349,2.384294154243445,1.624150007800234,0.6522487066972948,-0.5127365943866007,0.8406837540315548,1.9964833811665033,1.154394220286872,-0.48905599837846747,0.874211242298674,-0.6739088592827316,1.2261967459603138,0.0705154317514971,0.7946986037651753,1.5500451642845947,2.911426384900505,-1.5114533196306534,0.12172178863547911,-0.5006669733130549,0.6140740741888427,1.092885288972289,0.33880633845607433,0.8479220911449645,2.534413648729426,1.9994220844722665,2.4155361618385647,-1.9188636697740074,2.779740200093803,-0.36870062846558316,1.4378218308101118,-0.6589357791552315,0.879805570748771,-0.9327830714640668,2.858336558821997,0.014074583671804142,2.6390797312694603,-1.2038628002769434,2.004397618903691,0.20427111634988604,2.346728219078135,0.10066773942238205,1.5470120774200242,-1.6297633404933114,0.35563493352946096,1.9768028542915195,0.10906326911619846,1.2643798040566523,0.2272153340284926,0.5782727273146846,1.297408078998248,0.5596772210745731,2.76498927098241,-1.9319547980082254,1.7747289085107312,1.720440398701574,1.8454835012714559,-1.318812966120777,2.0702811860764463,1.3749928105138736,0.1330959446766662,-1.6342673217049613,2.658644773025803,-0.7443654135228508,1.8971731639895455,0.5656909028405366,0.6406920194865949,1.9032040501854133,1.7447234815309156,0.05877201977058055,0.6011290205979738,0.39560353790440317,2.0259034087239765,-0.22245412919450747,1.4643221042598262,-1.1394705246453807,2.957792698219779,-0.5810686996183327,0.613574022931997,-0.8102697777721493,2.9105812064233074,1.5172267199437708,1.5197580526081893,-0.46407919874110926
140,59382.15185630168,8,-1.78051989101498,-2.6971037499284782,-2.5615505385066397,-0.7088859022695311,-1.32511863701062,0.8792764924952893,-1.2925698350145356,2.651863002286614,-2.081571683156178,4.0810332346677995,-1.4872944374426198,5.625723311494245,-2.216880761814095,6.988912259078698,-2.0300579814577566,8.796661253249992,-1.9134919794937535,10.727637418382843,2.3119725634991495,0.6176056052563008,1.4860649420816778,-0.041630023113609305,2.966957685205659,0.32078366881079434,2.9465708722812787,-1.204399423786863,0.8784775795219414,-1.3951758638508291,0.36479725456956613,1.759590363396271,1.2695325271883748,1.8429202863229381,0.5829322302294231,-1.9023066582982455,2.928515734174076,1.06326097879349,2.384294154243445,1.624150007800234,0.6522487066972948,-0.5127365943866007,0.8406837540315548,1.9964833811665033,1.154394220286872,-0.48905599837846747,0.874211242298674,-0.6739088592827316,1.2261967459603138,0.0705154317514971,0.7946986037651753,1.5500451642845947,2.911426384900505,-1.5114533196306534,0.12172178863547911,-0.5006669733130549,0.6140740741888427,1.092885288972289,0.33880633845607433,0.8479220911449645,2.534413648729426,1.9994220844722665,2.4155361618385647,-1.9188636697740074,2.779740200093803,-0.36870062846558316,1.4378218308101118,-0.6589357791552315,0.879805570748771,-0.9327830714640668,2.858336558821997,0.014074583671804142,2.6390797312694603,-1.2038628002769434,2.004397618903691,0.20427111634988604,2.346728219078135,0.10066773942238205,1.5470120774200242,-1.6297633404933114,0.35563493352946096,1.9768028542915195,0.10906326911619846,1.2643798040566523,0.2272153340284926,0.5782727273146846,1.297408078998248,0.5596772210745731,2.76498927098241,-1.9319547980082254,1.7747289085107312,1.720440398701574,1.8454835012714559,-1.318812966120777,2.0702811860764463,1.3749928105138736,0.1330959446766662,-1.6342673217049613,2.658644773025803,-0.7443654135228508,1.8971731639895455,0.5656909028405366,0.6406920194865949,1.9032040501854133,1.7447234815309156,0.05877201977058055,0.6011290205979738,0.39560353790440317,2.0259034087239765,-0.22245412919450747,1.4643221042598262,-1.1394705246453807,2.957792698219779,-0.5810686996183327,0.613574022931997,-0.8102697777721493,2.9105812064233074,1.5172267199437708,1.5197580526081893,-0.46407919874110926
160,71768.38042835155,8,-1.7803657711903553,-2.695454100543401,-2.562346095104524,-0.7130866265539217,-1.2783782108815993,0.6762584194380863,-1.2595812310318182,2.5949624349415323,-2.087743836331376,4.092443520683495,-1.2664062630165667,5.5600742322842605,-2.216522692369303,6.987944562675961,-2.031816850443261,8.75845190121983,-1.913503570505795,10.73440799169867,2.3119725634991495,0.6176056052563008,1.4860649420816778,-0.041630023113609305,2.966957685205659,0.32078366881079434,2.9465708722812787,-1.204399423786863,0.8784775795219414,-1.3951758638508291,0.36479725456956613,1.759590363396271,1.2695325271883748,1.8429202863229381,0.5829322302294231,-1.9023066582982455,2.928515734174076,1.06326097879349,2.384294154243445,1.624150007800234,0.6522487066972948,-0.5127365943866007,0.8406837540315548,1.9964833811665033,1.154394220286872,-0.48905599837846747,0.874211242298674,-0.6739088592827316,1.2261967459603138,0.0705154317514971,0.7946986037651753,1.5500451642845947,2.911426384900505,-1.5114533196306534,0.12172178863547911,-0.5006669733130549,0.6140740741888427,1.092885288972289,0.33880633845607433,0.8479220911449645,2.534413648729426,1.9994220844722665,2.4155361618385647,-1.9188636697740074,2.779740200093803,-0.36870062846558316,1.4378218308101118,-0.6589357791552315,0.879805570748771,-0.9327830714640668,2.858336558821997,0.014074583671804142,2.6390797312694603,-1.2038628002769434,2.004397618903691,0.20427111634988604,2.346728219078135,0.10066773942238205,1.5470120774200242,-1.6297633404933114,0.35563493352946096,1.9768028542915195,0.10906326911619846,1.2643798040566523,0.2272153340284926,0.5782727273146846,1.297408078998248,0.5596772210745731,2.76498927098241,-1.9319547980082254,1.7747289085107312,1.720440398701574,1.8454835012714559,-1.318812966120777,2.0702811860764463,1.3749928105138736,0.1330959446766662,-1.6342673217049613,2.658644773025803,-0.7443654135228508,1.8971731639895455,0.5656909028405366,0.6406920194865949,1.9032040501854133,1.7447234815309156,0.05877201977058055,0.6011290205979738,0.39560353790440317,2.0259034087239765,-0.22245412919450747,1.4643221042598262,-1.1394705246453807,2.957792698219779,-0.5810686996183327,0.613574022931997,-0.8102697777721493,2.9105812064233074,1.5172267199437708,1.5197580526081893,-0.46407919874110926
180,78094.03065443244,9,-1.7572088973239928,-2.6967475408408053,-2.5929967111579026,-0.8808858543371002,-1.2717583432868187,0.6410261101097072,-1.1041408110043591,2.5388537295951377,-2.2420044812561413,4.145532437129396,-1.2528617546885052,5.5585439795852345,-2.2762033112241253,7.024550603569251,-2.0291949402439067,8.761939664653378,-1.873671834258599,10.762379399864667,2.3119725634991495,0.6176056052563008,1.4860649420816778,-0.041630023113609305,2.966957685205659,0.32078366881079434,2.9465708722812787,-1.204399423786863,0.8784775795219414,-1.3951758638508291,0.36479725456956613,1.759590363396271,1.2695325271883748,1.8429202863229381,0.5829322302294231,-1.9023066582982455,2.928515734174076,1.06326097879349,2.384294154243445,1.624150007800234,0.6522487066972948,-0.5127365943866007,0.8406837540315548,1.9964833811665033,1.154394220286872,-0.48905599837846747,0.874211242298674,-0.6739088592827316,1.2261967459603138,0.0705154317514971,0.7946986037651753,1.5500451642845947,2.911426384900505,-1.5114533196306534,0.12172178863547911,-0.5006669733130549,0.6140740741888427,1.092885288972289,0.33880633845607433,0.8479220911449645,2.534413648729426,1.9994220844722665,2.4155361618385647,-1.9188636697740074,2.779740200093803,-0.36870062846558316,1.4378218308101118,-0.6589357791552315,0.879805570748771,-0.9327830714640668,2.858336558821997,0.014074583671804142,2.6390797312694603,-1.2038628002769434,2.004397618903691,0.20427111634988604,2.346728219078135,0.10066773942238205,1.5470120774200242,-1.6297633404933114,0.35563493352946096,1.9768028542915195,0.10906326911619846,1.2643798040566523,0.2272153340284926,0.5782727273146846,1.297408078998248,0.5596772210745731,2.76498927098241,-1.9319547980082254,1.7747289085107312,1.720440398701574,1.8454835012714559,-1.318812966120777,2.0702811860764463,1.3749928105138736,0.1330959446766662,-1.6342673217049613,2.658644773025803,-0.7443654135228508,1.8971731639895455,0.5656909028405366,0.6406920194865949,1.9032040501854133,1.7447234815309156,0.05877201977058055,0.6011290205979738,0.39560353790440317,2.0259034087239765,-0.22245412919450747,1.4643221042598262,-1.1394705246453807,2.957792698219779,-0.5810686996183327,0.613574022931997,-0.8102697777721493,2.9105812064233074,1.5172267199437708,1.5197580526081893,-0.46407919874110926
