time step,failed agent x-position,formation velocity,other agent x-positions,,,
0,-2.000000000000001,0.0,-2.0,-3.0606601717798214,-2.0000000000000004,-3.060660171779822
20,-1.8227514271466911,0.320011459494289,-2.0017795765490387,-3.3056303634183624,-2.0039095428664147,-3.1278853188644535
40,-1.7962506116759378,0.9145338182277595,-1.9131484450737355,-3.3107058737819686,-1.9677220805535014,-3.2500277815400764
60,-1.6369847715112602,0.775364736124985,-1.7628994562628748,-3.3502483279669213,-1.8832469845539124,-3.372271642257415
80,-1.5385739996428085,0.659355477901663,-1.6816139759996782,-3.3013933658292807,-1.7777230461412665,-3.276101052654172
100,-1.4890971053284194,0.9634427047139044,-1.5546493332902658,-3.213696744751628,-1.7446522633225647,-3.1174404677387253
120,-1.3922900989990277,0.8961402737461273,-1.4248931278295605,-3.015105739755942,-1.7083553397272244,-2.9548393957707644
140,-1.2437466192852136,0.9375942205180918,-1.2969243421591283,-2.8755379355630706,-1.5735431852256114,-2.927501578905973
160,-1.2008226123716153,0.6741322635459452,-1.1631034153527136,-2.7989839732758908,-1.4835453132894243,-2.9226411978398055
180,-1.125652805637979,0.7022312360550859,-1.0370068782605855,-2.7249059295125266,-1.452708161901409,-2.8906603635886876
200,-0.99449623501639,0.8729103016033273,-0.901901698708155,-2.6385641421647357,-1.4711692879097538,-2.813561299642737
220,-0.8461309733174582,0.7498000229614143,-0.7842961820232606,-2.517264307252547,-1.4620871414740724,-2.6856859716369805
240,-0.5802513825573901,0.3015340864396193,-0.5540676556105202,-2.2538337278502842,-1.2232870025859164,-2.2345724618694276
260,-0.382016773308796,0.3460340491546403,-0.3453816858123411,-2.1527943151233178,-1.1073052519178308,-2.3908378852342866
280,-0.3451685655097432,0.5055698526992869,-0.16875322607072651,-1.9833665127734925,-1.098157541975569,-1.8993397416010798
300,-0.1364151633532631,0.34532553044813724,0.007230864421635896,-1.8066107628393662,-0.9168185067740058,-1.8917628735570307
320,0.07682033149025402,0.5223627867003733,0.07651604206828377,-1.4364757428576311,-0.7511889718784501,-1.491142230583885
340,0.2619189298572735,0.2063522356689787,0.27646840380050275,-1.324031184286852,-0.5849120645155961,-1.3812006251832039
360,0.4555846651816551,0.3420934126325051,0.46942633878029216,-1.2263989296745903,-0.5451169741893389,-1.416557002411845
380,0.4838471516399441,0.5465658446312183,0.5879019686015421,-1.248832919322662,-0.539041258885103,-0.8958388942324453
400,0.7054234155924348,0.6328466109468102,0.7583701029821648,-0.7854216495194604,-0.39742971651724823,-0.8799253097507402
420,0.949489543738633,0.4442624607164216,0.9201526605269663,-0.6479386242198943,-0.18035190368409948,-0.7396027908981413
440,1.1850106624891312,0.46583677968049725,1.167529500021407,-0.15405814503356297,0.06498605043804861,-0.5521343879133167
460,1.3203114360984238,0.493586445329241,1.3437881591191867,-0.10032209836636197,0.27985336198109634,-0.3266880969897681
480,1.4376873143169187,0.43075314642022516,1.2791969145607998,-0.08353727316009474,0.34330582980795077,-0.19624642686909421
500,1.671964005177414,0.5323130613788448,1.3936515030914745,-0.07098025345082792,0.49713308570653414,0.19017463360141695
520,1.6487149058032475,0.2849504782670015,1.4727003928558036,0.03823905167315056,0.7105454838583931,-0.0017486449411201477
540,1.6152928231738035,0.20799665555540053,1.4465198270679727,-0.06817199103470406,0.9379805240379206,0.08941327430269252
560,1.5981449665930128,0.1651239620313987,1.660696218015973,0.30707043197928297,0.8303698816958982,0.10479602779645836
580,1.5762224668370761,0.22167420696492438,1.7632564400738135,0.1346447033426772,0.8274797056099903,0.0912944636649593
600,1.547026538285177,0.29216161517202005,1.948137662678004,0.08906627715302173,0.88964658624954,-0.009810311046944076
620,1.530859078146741,0.3208981872180466,1.97432954356894,0.39660886104694093,0.9162037116925204,0.049794058333854085
640,1.506715505473947,0.13720211242318767,2.2231900620237335,0.6649192728517805,1.038639459368095,0.016807132316345008
660,1.4907872414266192,0.4543572568345273,2.4069683420515826,0.5828688105609241,1.0285833137276024,-0.16168266901642392
680,1.4770322936542706,0.41028453960201333,2.613140788623574,0.7697932972104438,1.0753499644046656,0.1888658251714399
700,1.4536324033382901,0.26623501811640393,2.5953608861203312,0.9552430087367729,1.1358218558746649,0.02677946050221225
720,1.430474987791876,0.20004222325010207,2.585931774512229,0.8427585888306224,1.2342230419598672,0.3649493091052993
740,1.4198944201225876,0.1651798880678607,2.8394585852920793,1.0987815658928608,1.4652836133934843,0.308867487019707
760,1.4118041632367544,0.574987791970847,3.0135873524258683,1.1064394897862884,1.5950080094531187,0.22985310100440692
780,1.4028854412300698,0.739087130654627,3.117701668294581,1.5620600844738308,1.7113816611400776,0.4948045477566363
800,1.3907294427060402,0.47218385166867705,3.2003155535073375,1.3637004112210662,1.9332330889943825,0.5590135967794199
820,1.3780387969187173,0.14998894847167535,3.2046477318724342,1.3931431489339166,2.149765614608978,0.5752859329612994
840,1.373220115702582,0.28815931051621857,3.4429763850156423,1.622106906812712,2.1033913301481504,0.5970065434245502
860,1.3630255628704253,0.35354588378473595,3.6228653103179855,1.7518639258278506,2.1711977438687327,0.4903474313167582
880,1.3580463268536946,0.4255851207295553,3.826386557815022,1.9575177548297042,2.1724109402071323,0.5511555247922675
900,1.3483381231782965,0.5447641223557735,3.912077894623807,2.2206328992358473,2.4197159337624226,0.7252055058358882
920,1.3445353968851146,0.2666643745643288,4.142584308365771,2.3142591018733367,2.6628264415513097,0.8572138286901501
940,1.3396136124792748,0.5623310700833322,4.386144315149531,2.689545199039942,2.8966801560824176,0.8829520500909571
