time step,agent error
0,179.9999999999992
20,193.74452557799705
40,195.77225799154485
60,192.9579179357477
80,191.4303246623312
100,191.46118020367203
120,178.951232287154
140,181.03739910895058
160,163.11625137440703
180,159.47361100440554
200,162.6869094798253
220,155.8956329893689
240,146.4573018753046
260,139.66735703374917
280,147.35321372212366
300,159.80949560674028
320,147.364060235871
340,151.63079673782084
360,153.29244362159747
380,146.48204880577356
400,155.8101073987491
420,153.71597645847984
440,147.39321699663373
460,122.56657913075219
480,127.75344239820453
500,139.8622149005042
520,139.31307838130337
540,132.983966503026
560,110.90125672773874
580,145.50808377004785
600,127.34265454543609
620,132.70064195385237
640,111.61084478101048
660,101.98989530612684
680,105.26706681231997
700,106.45929384494264
720,100.74197278125925
740,89.7775444738005
760,86.21320001224984
780,83.06890627841716
800,77.68595430444381
820,72.88636155702798
840,75.0119792895699
860,65.84159013899037
880,64.69069053776661
900,64.2632460586133
920,64.21380589512245
940,64.33773889727075
960,62.26742791911707
980,62.92395306202903
1000,62.85660258022665
1020,52.005819185371564
1040,34.50270842810261
1060,15.020865067783319
1080,15.940616804673482
1100,18.323430806825797
1120,25.462194189257843
1140,23.85133800064216
1160,3.5447384018601724
1180,20.88895497489179
1200,21.872430033820052
1220,23.70970044422188
1240,16.667678427425017
1260,12.026785981454452
1280,6.7388356085051555
1300,8.286424444029421
1320,25.616268508200392
1340,10.12371992924568
1360,15.713035848370993
1380,13.35356547552118
1400,12.535712523461598
1420,24.9160743646965
1440,22.110695410462768
1460,14.720351548846452
1480,17.939660221367944
1500,27.429528224579997
