time step,variance,# of objects collected,tether angles,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
0.0,229.01716715449567,0.0,180.936792512123,177.6875964772893,187.66622362273478,179.7872868392748,192.18635563909592,189.63886482153288,,,,,,,,,,,,
20.0,211.14955449835497,0.2,182.8452276658712,176.98983489928733,181.66727752780508,185.89856084642912,179.3926280034468,181.65188168035388,,,,,,,,,,,,
40.0,204.08571346629338,0.2,184.16044152439713,179.64923725078253,179.08014897852283,179.00494866495544,185.97874581331962,185.30083273587115,,,,,,,,,,,,
60.0,189.2637237405166,0.4,185.62416565650685,178.70365230753887,183.2821733834743,174.43421820456032,185.63845832339786,180.7791421106322,,,,,,,,,,,,
80.0,182.46258361774744,0.6,184.7876091929947,180.79005626413573,190.27128556660537,174.51860550137403,180.6429952300503,183.20611023815331,,,,,,,,,,,,
100.0,181.65051315571714,0.7,182.33220227452705,181.85280203278293,190.80764071817754,173.39517087287456,185.6528380484828,181.22081088438114,,,,,,,,,,,,
120.0,182.13388587061493,0.7,182.50098234938895,175.84648830895821,190.56834349459183,181.5617130808833,180.74524091430675,177.07539286709772,,,,,,,,,,,,
140.0,182.18638233376097,0.7,181.86950806439268,183.09514951411182,185.92684188727682,179.34542888733455,186.79974647527257,180.04854623555843,,,,,,,,,,,,
160.0,180.41380726710375,0.9,178.5262573668922,179.45472319655826,188.12417388188777,173.96965895775338,180.0340042573878,179.23673337553527,,,,,,,,,,,,
180.0,181.8323193314564,1.4,174.42585858988804,171.9724305421142,185.7872566626848,170.67263070629983,175.20276502177418,183.55084308346596,,,,,,,,,,,,
200.0,182.2623438086278,1.6,177.1513583032205,176.05985844716332,183.6401125565223,174.53577322635982,178.87948751148315,184.6321351667874,,,,,,,,,,,,
220.0,187.25095635567453,2.0,175.11557141145406,177.03467002557224,188.64697668311976,177.76881238264463,176.6114127932669,183.52169408223673,,,,,,,,,,,,
240.0,191.49460872447304,2.4,172.32419473718534,178.5521359301355,189.73183510715185,176.18909411561293,178.0357880498902,178.76828874596941,,,,,,,,,,,,
260.0,195.21790099324775,2.7,176.95910740116122,173.19039896193576,184.0292812012916,172.41258097555777,175.05851775511059,176.96143002227993,,,,,,,,,,,,
280.0,199.0953503311054,2.9,174.98138988232068,175.105109381695,184.8445443347347,174.96756080294506,180.50630897407393,177.04579170173173,,,,,,,,,,,,
300.0,209.36406203775408,3.2,177.9839702390528,171.4549733463969,191.69046378515026,176.36182700402168,178.50893728498966,177.06402782036437,,,,,,,,,,,,
320.0,219.64756953144396,3.8,175.039144966612,173.25042953377925,188.00514167013506,175.28922366562443,178.3063546711506,175.98341245924655,,,,,,,,,,,,
340.0,227.4293820199078,4.3,175.794461673627,178.91663529010233,183.6104656557663,173.1469620424601,177.8699019982597,178.3461544706873,,,,,,,,,,,,
360.0,235.3814863967557,4.8,176.8471594629928,177.13694122502895,185.73321934508508,175.58471455882406,181.90285107669456,180.32064026652552,,,,,,,,,,,,
380.0,240.63225428456843,5.5,175.21776006651285,174.14152294834804,186.48254443292495,177.21052167715038,181.54709706098873,179.82324026851387,,,,,,,,,,,,
400.0,250.02539215985763,5.7,176.03512454495325,175.8416585204622,187.52369951499443,179.22715287521913,184.52382765101885,178.52094917223332,,,,,,,,,,,,
420.0,255.88042736715906,6.4,175.60285739133522,175.86810409998878,183.9871816949411,177.05369728789316,176.41444875788514,181.63958854583507,,,,,,,,,,,,
440.0,264.60839612332626,7.5,177.06498404250436,178.3317181415656,190.40530622006798,175.76548607214582,176.75281164284831,180.68746550542107,,,,,,,,,,,,
460.0,270.34401232619746,8.2,175.6889789378976,176.21597362376855,186.13612654632388,176.717272180862,177.98578816410134,178.54353593190086,,,,,,,,,,,,
480.0,276.2604658448928,9.0,175.68135863969604,176.53558265181374,182.08600790946846,175.49409412858034,177.54768895228565,176.87337405251915,,,,,,,,,,,,
500.0,284.48588725777427,9.8,175.59411588539336,178.47058417379597,179.55371123151744,174.8837004499956,178.77184528156613,179.0888256014473,,,,,,,,,,,,
520.0,296.139270862829,10.5,175.75013598388048,177.09781740343968,178.9022646066458,174.7790668287085,179.3051693974109,179.00219096499237,,,,,,,,,,,,
540.0,308.12486920944673,11.2,178.79224151075246,176.5107790871204,178.59707176462138,178.0993663116111,177.04859682773687,181.39138872122254,,,,,,,,,,,,
560.0,320.36883721833135,11.5,177.57440748930804,176.4672953854083,178.42218737566606,176.02837995360898,180.47105346596152,180.79670914374364,,,,,,,,,,,,
580.0,332.07975825455895,12.2,177.49528748889384,174.94867521233965,179.33357020920386,175.4953395150927,180.1971608947126,178.94343398150968,,,,,,,,,,,,
600.0,342.89572611808615,13.9,176.6062350145223,174.53995789114242,178.14020677167667,174.29681451997362,180.0312950117716,179.26209833127592,,,,,,,,,,,,
620.0,354.4419423630423,14.3,178.3171706104011,174.89577481687883,177.49495844065208,175.49250758630927,179.61379310628786,179.7852226116109,,,,,,,,,,,,
640.0,365.6634607431917,14.8,178.09910869277138,174.17265546256928,178.05493091229917,175.56997929358766,180.14692501298313,180.64330196212077,,,,,,,,,,,,
660.0,377.22794143762076,15.8,177.97686236940035,174.08913107159708,177.038375803424,177.5382852155983,179.0306497425681,180.6915565085369,,,,,,,,,,,,
680.0,388.496046444918,16.8,177.5867108072294,174.33953499151954,178.19945381261238,176.60609420200717,178.24258975051893,181.4316043957685,,,,,,,,,,,,
700.0,398.9782547007419,17.5,177.0612436143531,176.66856690538376,177.95823187179528,177.29422127393883,179.19224066616783,180.76361315834,,,,,,,,,,,,
720.0,408.5323544077318,18.6,174.57613920567238,175.2250522826103,179.2395192271793,177.2499122013817,178.64298958341587,180.02724174753445,,,,,,,,,,,,
740.0,417.0155390898045,19.3,174.8820826793963,174.31480466055433,178.13012630409534,176.68677875169539,178.22878843596536,178.79688347550422,,,,,,,,,,,,
