time step,agent error
0,179.9999999999992
20,190.1865469827311
40,198.78865161225303
60,193.71401113769159
80,193.8234720786714
100,192.1710974997474
120,192.12227877479714
140,179.30475681195946
160,168.32936572340557
180,182.87724354132743
200,178.3677208180709
220,180.23767949640154
240,167.7312560692261
260,166.0032510935667
280,158.63065294047166
300,144.38692321750904
320,135.57782810285244
340,136.25826452923445
360,122.93361772811645
380,125.85192134741652
400,125.14623472912871
420,109.64492244049424
440,109.10960753364157
460,87.75658907127013
480,86.35350776229359
500,70.71872837832967
520,70.00051510077787
540,60.01393361106858
560,52.97505003382702
580,43.51771287617578
600,28.46846506197025
620,44.70093743737522
640,43.926863549041684
660,45.509745577033044
680,45.266050001705054
700,26.62581094950832
720,31.611572718583318
740,28.3779150962755
760,19.06711986900791
780,22.498382693464777
800,20.157283585666278
820,18.154976836882838
840,15.161675851257598
860,23.790580361783952
880,14.008305342173571
900,14.404547741091108
920,15.557111702521752
940,13.745299890106367
960,14.406843989696227
980,22.05773392114088
1000,23.221880917682284
1020,24.799717099723352
1040,15.090518011653046
1060,19.842440171284295
1080,20.734601785516986
1100,23.122218980475537
1120,23.244238147188526
1140,22.617287463916398
1160,21.39196604782694
1180,20.338762807327953
1200,20.18833243286582
1220,22.321962621393936
1240,20.198289587350047
1260,24.556736968580594
1280,24.27443665577198
1300,22.438863462183235
1320,22.569096370346728
1340,21.95275651563722
1360,23.91547395421796
1380,22.6437429148491
1400,32.67831231799926
1420,24.529795015049558
1440,24.628720244362228
1460,14.109575722454764
1480,21.862452119515126
1500,10.456166207269575
