time step,agent error
0,179.99999999999937
20,187.44181059937137
40,190.02682825460556
60,185.76208703813865
80,175.08247867256
100,168.58011932557082
120,161.46526869203797
140,157.0164957677299
160,169.21673791109737
180,133.18297455473828
200,143.4302362430364
220,134.85132938243797
240,145.5278786351361
260,134.4763161852653
280,121.62910280506372
300,133.91153777447616
320,109.58952166841934
340,122.37704896423261
360,143.19869909062615
380,111.54638817259516
400,110.50418653501322
420,110.82675031357749
440,110.03613213694376
460,96.73934599292505
480,67.28032913753731
500,58.43275056553637
520,67.94413173926509
540,49.82257785405855
560,51.29827910367203
580,49.91046583017777
600,30.17034790168441
620,29.908698754371855
640,14.918523301392256
660,24.68767385109227
680,32.262315655225095
700,29.331781118724777
720,22.245208617828183
740,20.641134352952605
760,20.720689397905446
780,24.18876835969769
800,30.014017702051476
820,30.849354725463712
840,10.270994030409767
860,14.69008200599032
880,32.066836470398385
900,19.386516054815274
920,23.16453731240466
940,30.72160938130962
960,32.16940692809865
980,16.618897953544433
1000,21.876177827934185
1020,22.156031668022763
1040,22.83218808702469
1060,19.979144390271642
1080,19.506311066846592
1100,33.33192324388085
1120,15.780319659609432
1140,24.29609036471757
1160,23.892759291718676
1180,15.942194314043164
1200,27.608404999456354
1220,19.251517854760422
1240,20.112056501548125
1260,23.376195666936383
1280,19.810828248594348
1300,22.265176366105806
1320,25.72095859331597
1340,20.4776979626713
1360,12.355650695477863
1380,0.8640717414095036
1400,6.784381235890578
1420,4.340876590379452
1440,3.1914002692043653
1460,8.048983379516983
1480,10.369490177086334
1500,29.300662679344924
