time step,agent error
0,179.99999999999937
20,190.6853002787784
40,202.12896978448282
60,197.20387110803136
80,189.40708442935147
100,188.77726547952557
120,174.44332467526397
140,166.7862944843298
160,168.3187250228969
180,134.36996601342696
200,146.59657367109753
220,122.1068282293837
240,136.96863383900117
260,136.13314205685464
280,114.6812920886814
300,119.57605301928629
320,102.3220800695434
340,90.7286942657089
360,79.71257449267452
380,63.13279920806292
400,44.677025637077406
420,35.28510505840288
440,50.58269136848361
460,44.08267702495874
480,34.65788602427827
500,31.60181076358907
520,11.620049205412073
540,1.60129806297968
560,2.857733785155432
580,4.0766463555497126
600,2.655329953659674
620,11.291982353204531
640,15.220519607560533
660,27.159329538157195
680,1.823383157311298
700,16.66342785828165
720,1.1746517080716217
740,13.077243721073671
760,1.662998248849064
780,5.2011281617594705
800,9.730577418626254
820,11.069624327529283
840,1.0555929342151416
860,12.127939329871438
880,2.824937321659803
900,1.5409900930131641
920,11.355335452050724
940,10.081604715954697
960,6.4491158130214075
980,5.834033942574024
1000,4.143974730270827
1020,7.36767438885343
1040,6.339193363484654
1060,4.148241319270113
1080,15.969612500005908
1100,10.45742056023019
1120,9.019753429229013
1140,7.569489455718696
1160,14.862136373748271
1180,18.41719737921332
1200,18.353072967164508
1220,12.186681821397713
1240,11.978042133320258
1260,21.58035552872616
1280,10.082399593152374
1300,9.249085551121965
1320,18.57423071997313
1340,12.046187416230623
1360,17.239762631670146
1380,10.186774143690059
1400,10.328817853941501
1420,13.687248887428751
1440,20.81324903742255
1460,12.85344400838521
1480,12.262426372124551
1500,2.923424464252605
