time step,variance,# of objects collected,tether angles,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
0.0,323.1084686854691,0.0,183.03721351407688,181.49899934916536,183.9963800168229,183.08562735981462,186.22240551014787,182.15632301505974,,,,,,,,,,,,
20.0,252.1590025076544,0.0,186.99215378048774,182.62978121233164,185.2454195201447,182.7076701577933,187.75952605315885,180.05549988183424,,,,,,,,,,,,
40.0,262.3836918783269,0.0,182.8234531603276,181.78981209181833,182.69613498809485,185.07874789423744,187.4033883898729,168.9799452203109,,,,,,,,,,,,
60.0,253.06272222826564,0.0,187.9853165692063,182.54434229787742,184.61842183885253,179.77407596350207,185.07186972613192,175.8277473854567,,,,,,,,,,,,
80.0,264.38026510966023,0.0,186.2766303630288,181.93978854516402,183.72998738397047,177.85619537465118,183.5921995853809,165.4120345320634,,,,,,,,,,,,
100.0,286.0657753960744,0.0,190.5080867096665,184.86032093845603,181.12849525407418,171.2269799775596,175.99823456658774,159.51969508602343,,,,,,,,,,,,
120.0,295.7499871530841,0.1,194.20058892845685,179.40129627425137,178.950526545251,176.40417910211139,176.99440698459003,163.99867677404308,,,,,,,,,,,,
140.0,299.81043422774485,0.1,192.52755616731264,172.92655810645977,183.2469683026207,178.8107310701135,180.7732513879302,166.7999242264006,,,,,,,,,,,,
160.0,300.8699351268088,0.1,194.83538845470713,175.84883436004768,175.81583205059516,181.83845025023916,183.48117617880405,168.23605246154293,,,,,,,,,,,,
180.0,308.8864104965822,0.4,193.05214194629622,174.28651468057214,179.74710391501276,178.1018037574938,185.5753828231256,168.20261282391183,,,,,,,,,,,,
200.0,327.1743285058554,0.4,197.12857398469185,183.19808279758863,183.50353555380764,186.92046672615484,181.9277963384548,170.57913976156792,,,,,,,,,,,,
220.0,343.2936832939525,0.4,195.11168444730959,179.21696304493736,181.26019482049495,182.7804203132004,184.34959912498908,170.0630279690553,,,,,,,,,,,,
240.0,352.6090135777585,0.3,195.99582682689962,174.72877537210658,180.83242686145587,179.67591376521017,180.88881551200183,171.76747938023559,,,,,,,,,,,,
260.0,365.8927155668864,0.3,196.58721889915773,177.8502674735642,184.9738161001494,181.63185072316088,183.9101858401213,167.39643063798036,,,,,,,,,,,,
