time step,variance,# of objects collected,tether angles,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
0.0,310.4244336900915,0.0,184.50319592737384,185.5890506470992,180.09510328596656,171.43266271167403,189.0244556949238,185.5638331342474,,,,,,,,,,,,
20.0,238.46499400632183,0.0,182.8841723390976,183.06595847922557,182.68547303055232,181.5917301214326,179.27789118049412,183.66876801991168,,,,,,,,,,,,
40.0,232.67064254737255,0.0,185.22356397530157,187.32552577208475,174.03434432242264,183.6780564210713,174.98527847969902,181.39008851061087,,,,,,,,,,,,
60.0,226.30205768896312,0.1,184.9163054429308,187.08114941699506,172.84236234298143,178.9643049570529,173.34661228108575,180.7338023152852,,,,,,,,,,,,
80.0,237.25467442351646,0.1,186.66465015588523,186.85235670873328,172.4850102218262,184.43898287890755,179.36557814389852,181.20198716632655,,,,,,,,,,,,
100.0,254.10314263145375,0.5,187.6176387096351,184.8872521679737,179.39512232527306,184.88827406347357,182.6561200574106,169.77007909977675,,,,,,,,,,,,
120.0,263.3563584742866,0.6,189.18467503625794,186.6901050563407,175.67510012793042,190.935026532226,185.05521758301907,184.86894043972742,,,,,,,,,,,,
140.0,277.4800074988003,0.8,187.57843612452524,184.58082724456037,175.0294105054997,188.3165133153859,177.29668182113875,179.97758103595913,,,,,,,,,,,,
160.0,290.1698056474462,1.3,188.53710081718435,179.6308888041166,170.34266980099974,189.87241064339474,169.91270649364816,181.8442082744193,,,,,,,,,,,,
180.0,302.2479133455091,1.5,188.449664318936,183.6619219226516,174.4911072216259,188.3026030465281,167.8645124917323,177.27655209435287,,,,,,,,,,,,
200.0,323.79992221644926,1.5,188.6795445561747,189.40220771743157,175.53017474096526,185.97695804664642,169.5800943818416,172.4099486145995,,,,,,,,,,,,
220.0,342.2691369133172,1.6,194.61822152486403,184.2035386850019,173.09822162319898,186.4966880287091,176.92643994172207,179.7604563238835,,,,,,,,,,,,
240.0,356.65865355048606,1.6,194.07287848722524,184.30029374649598,172.965940105563,187.0833830616504,176.30816918165266,176.42649583144015,,,,,,,,,,,,
260.0,374.2445994503834,1.6,196.5901024518697,180.7416486912661,172.9586547255889,186.7649037528153,177.6722199525289,177.75431233721778,,,,,,,,,,,,
