time step,agent error
0,179.9999999999992
20,198.24101726723393
40,197.97038956255898
60,193.66066568964598
80,191.68093226673255
100,191.1814719377469
120,182.37763493590415
140,168.37819533767973
160,173.44610270502542
180,162.75761748150305
200,154.837044182804
220,168.69442062087938
240,152.13602992886862
260,145.67799519250985
280,149.92068115657767
300,149.33610958040958
320,134.4983743490925
340,148.41268857269117
360,149.55954006232588
380,136.2476401899419
400,132.92865903549506
420,124.45868079748843
440,128.22966631174708
460,116.52815696088237
480,114.82503711066516
500,108.17099435220615
520,99.71717374123904
540,102.6929296294515
560,105.49954636335667
580,103.67001199245342
600,97.45644164194948
620,92.06797760300091
640,88.77679294798861
660,77.22054036877955
680,67.68257839164437
700,57.4411180267939
720,52.43206974624442
740,60.0583480276421
760,60.558374195662196
780,58.32402940456734
800,58.87847919891718
820,56.98076428282974
840,49.13108465720319
860,46.411659193616515
880,54.303954854633815
900,54.46300685688891
920,53.335483084902535
940,54.26589080320235
960,53.901733275674815
980,53.421389056729055
1000,42.62325351678976
1020,23.969150075279515
1040,28.212013085159555
1060,17.668286913631903
1080,13.140253478888383
1100,4.866889858307502
1120,3.76967197383442
1140,7.6296640640456985
1160,19.385128448031992
1180,4.739917835778613
1200,1.512169886063532
1220,8.83671712676255
1240,9.081223455116572
1260,9.082302459329753
1280,4.730059765458691
1300,6.843635050748617
1320,22.389666271755686
1340,21.85601267278392
1360,8.653553430872648
1380,33.472870258340464
1400,8.147660360410896
1420,5.82999075200064
1440,14.516784812476374
1460,9.540878703518729
1480,22.326466182739495
1500,15.970328850943076
