time step,agent error
0,179.99999999999937
20,194.6551957837022
40,197.67675088062896
60,203.8130232149516
80,203.56935046241495
100,177.9025335526407
120,188.99862473481693
140,167.55317276428178
160,136.5956114572116
180,148.11652299113723
200,137.73502214145788
220,158.06996926196825
240,136.10470325085475
260,120.2312704785551
280,110.30543441784641
300,126.86076386135474
320,129.9279105491195
340,96.16969771097533
360,98.34770919663598
380,119.92639148156451
400,89.10975321122771
420,71.25344737356161
440,68.73931677927703
460,69.93085532616414
480,51.61039029209104
500,23.64196891164424
520,32.27168266763533
540,28.882921645950802
560,17.79578504266466
580,13.724186692842665
600,15.573932798315369
620,15.8832645272321
640,18.08418162668889
660,20.969361266514795
680,18.039244274546405
700,10.050250763139402
720,12.249112166763439
740,11.869630276905696
760,22.338487568539094
780,20.84275341705758
800,12.675514270887476
820,2.608084340282545
840,9.527299390277449
860,16.796245441696442
880,1.0085720694643072
900,16.929501866017944
920,17.59683214334092
940,13.379890156834193
960,2.4925006851473768
980,0.6453190946078564
1000,4.791194939555794
1020,11.580634846253005
1040,12.739654033416599
1060,14.991840883551959
1080,14.46109613694992
1100,25.268033152890382
1120,36.72913950301657
1140,33.35420453551822
1160,39.974099943196165
1180,30.87318160132463
1200,24.926771587091707
1220,23.975577669441208
1240,23.950032775307022
1260,22.758898761737186
1280,17.261981863423216
1300,7.35040799553893
1320,14.770429562398022
1340,12.43996510917421
1360,21.84394177002096
1380,16.42666554093242
1400,1.9618366923194515
1420,12.163617857073916
1440,13.434407532171207
1460,14.68861431305288
1480,5.165762460906393
1500,5.101502370382207
