time step,variance,# of objects collected,tether angles,,,,,,,,,,,,,,,,,
0,53.73327425415557,0,179.35886764156055,191.55787103846342,187.6888145121887,191.4052470953419,171.6309893155565,179.093121125722
20,79.29975781083652,1,179.61034006112908,186.19994911738925,177.5321824227755,202.64653569960112,169.1991337997284,184.20094597558867
40,119.18632234134509,1,179.06438753400218,165.42967822887408,199.17333017179783,201.68690944435534,169.12870415202204,191.82396678214752
60,163.28636112679226,1,179.31973671092354,184.04338806090973,203.21858078782594,201.91688631724165,228.72795392574034,182.00599261239208
80,147.7438281716191,1,177.84087970625467,187.04323048609965,200.94594902120429,200.26047712434382,183.64805528171883,179.4731342157333
100,144.53854795529995,1,169.99368836905006,189.81709390049303,202.12631032924568,200.05378893234274,190.93080560245778,178.410511429894
120,158.6843773780074,1,158.2556086416646,189.85554343198746,191.9262213353657,191.14686031499258,156.01581584039354,167.4934383744254
140,148.8971748645892,1,175.2374013213742,189.62796294740605,182.99315415936542,191.688844714736,168.20026734104164,170.92179280241066
160,139.41014866171017,1,171.76660862418,190.77734545000263,188.45780351652658,180.55525520095364,169.04617289768714,177.57802065525308
180,136.91553579098553,1,163.8613085353173,191.65704693721295,187.51412870620587,180.3974909853904,169.30757608376135,191.03945588404818
200,140.90826056653606,1,161.3340844361481,191.7283722192546,186.42985658997227,188.91157685269033,160.47640183346357,189.8677763560677
220,159.78575974504795,1,158.02603750830966,198.70830514009688,197.93096383362806,203.6737362370509,158.09170739815573,192.0380071416766
240,173.7880791231961,2,158.62685188375792,214.05702757547846,199.12596933186995,198.95910600330086,173.77629714614227,179.9375023050835
260,178.31493567602496,3,160.69016485873496,190.00779205272718,166.49833302304444,199.1419346917826,157.77969609378488,181.87918746689257
280,180.92383327883962,4,165.79543269545184,199.97026860404378,166.2064876581378,198.94779750297576,167.55328830790506,180.36509151343563
300,192.06697984847068,4,154.30632183084128,197.88159732641088,171.0009981861513,203.82464419394162,156.07287297119635,180.32874105566594
320,215.95208157609568,4,148.53097738676254,214.38281074829638,170.7809054158255,204.46296974210537,156.07977337962933,193.0139599322469
340,236.16406034499505,4,149.2172090006931,216.8865384753202,180.27407089749806,201.72275061605598,154.69580499618135,189.02458530185444
360,246.58891457112767,4,164.18472784003802,202.396001541589,166.72695778506244,210.13104782644322,155.22937786791232,193.43463259651668
380,247.44164681008277,4,156.67617660180275,184.54770210628016,170.62370505868927,202.11477520191337,160.20672536086943,189.6070773572456
400,257.01160685776733,4,156.05445620452915,203.6629992822327,161.53242646339223,206.54482260218043,160.9588719328043,192.20856638920012
420,275.53307532077883,6,150.61943582535082,194.74070290487145,161.92679986590787,213.0096812625925,140.81962571717906,189.79842003723883
440,294.4975458293383,6,148.25242410650407,206.75439320514806,159.62817052625945,205.29216330338744,138.96591326006808,185.01692305157474
460,308.542333893738,7,146.68850982275188,202.16851914149018,168.18664618453155,205.03133188317494,139.3871622933255,181.44733585118604
480,316.55766340041356,9,146.5605362005403,202.6663547264244,169.60741090955867,188.97576636554825,138.90854328826308,180.95209279578899
500,335.73031263449514,9,148.13327223037942,204.02426355559345,169.32526987310376,187.30686318501563,137.99222914118536,186.32990498815946
520,351.77919706961706,10,147.76614581329966,200.89409523966248,169.92284346272055,189.229553765743,138.21230845079072,185.1044951994603
540,362.8778784241581,12,148.08375173658266,202.3854968078668,170.2650917735872,186.91426666175445,140.59990788168886,184.32629671657276
560,369.7668705213905,12,148.2366898541701,201.82275231147239,169.69564969249683,186.90081504079325,140.50240376723315,183.55887520415317
580,385.8792513634342,12,147.57858483880298,202.88091267039877,169.36079540959142,186.46975135651147,139.34575852763857,182.0371780421434
600,401.18197710889694,13,148.52846096174477,202.4094868784979,168.75493401893985,185.86266331844834,138.74449179856805,188.80483411023266
620,412.1508332833786,13,147.11031900842636,202.96991415399432,169.92872542207965,186.61515303957765,138.23961200788148,185.08053583834106
640,429.745962540135,13,148.24191816582703,203.36223796300544,169.05165022368374,185.27799756214017,137.15769752995232,185.29459294352063
660,445.33954512985963,14,147.5060306488193,200.56559107982437,170.66073794213497,187.01926523610175,141.24423573034625,183.45787913421674
680,459.664622307562,14,148.93522781311862,202.08209725961638,170.1421787737521,185.44257418238365,139.12809987770277,183.62245162894737
700,471.2586558769202,16,147.98708125306405,201.35693737738626,169.16144235626382,187.47439728540215,139.76646225815614,182.10084405120045
720,476.7907271030246,17,148.25685572661325,202.90535509872694,169.18493915692585,185.70258739262636,138.3671168976054,185.75724080682298
740,483.1740281845374,18,148.16549729939368,202.1857779471679,169.14686457744895,186.9044798636789,138.3283846142142,184.88456154483018
760,493.1421279743922,19,147.1152589511972,203.73916014866,169.69450556603442,186.200951588063,141.15684600861437,183.54737885913676
780,502.4958725605869,20,147.84138460871773,200.03692571943935,168.8949942462488,185.71865860229767,140.26961563718785,183.7635039383158
800,506.87459613335125,21,147.18748411107745,201.34302271011708,170.81521131410656,186.3165326290962,139.8596075259416,181.9716015746
820,502.96654987760127,21,149.08680152388786,201.92222488796432,169.95922694349264,185.10966133014543,138.56260007620742,188.9845087857483
840,499.32428254984063,21,147.6693351935903,201.1581490691382,169.6448422785375,186.49118335395622,138.723576234684,185.002024711947
860,502.31743638168706,21,148.9147213985447,202.57437087476973,169.1143293748027,185.60235459624022,136.976495918566,185.0036943852636
880,510.3612222886429,23,147.68833054811535,202.08059028643115,169.81038811573433,187.30680755065418,141.65067348255982,183.50460631995793
900,512.2658267115922,23,147.53753033360206,203.8576844607077,169.53997302028176,186.2244247155283,139.77601625750208,182.81227239373874
920,503.6587794841972,24,148.9957300193546,200.92271137435358,169.29710540318183,186.12534291513862,140.03273016600906,182.22807930503245
940,494.81766727229564,25,147.87853409311194,202.12469847307864,170.60489737976587,186.05251653237198,139.09500042882672,185.14641986621416
960,489.2232853582446,27,148.8007219009486,201.85482246228918,169.6677761006705,185.95041068054928,138.08416398487054,185.09594849093605
980,489.0262416157113,28,147.44374514664793,201.8984036314747,169.9231718311362,186.7788948406109,137.71808642400097,183.52378519900174
1000,484.62715301723614,30,156.4655910443964,201.72630069421638,168.44318284450273,184.71143608143296,138.48377376524004,182.76817730606862
1020,480.97068105667813,30,155.91413218610538,199.96326042938193,170.27283279355734,186.14335609874843,139.2712963800763,185.3091683062233
1040,475.3652266978268,31,159.88669106808052,188.98406141558917,167.9141129853619,184.90400979633785,136.88759448111676,185.31943195764455
1060,473.2493773392721,32,156.75448227579164,202.08753182217868,168.44424119934877,184.3858079388714,138.89575211393696,181.4795770560604
1080,471.73463520101336,33,151.85806866970324,202.25654793628178,165.87877949865646,183.01674311739268,138.23914782316143,181.82704258803938
1100,473.9548696736163,33,145.36425184553678,202.16150334018977,170.22802749051772,193.77385385500125,137.03007281955706,181.0103744600434
1120,479.6705806674524,34,158.65571066229379,214.32341402930874,161.4416649731906,193.27334832422994,135.7228167047739,184.53077375286088
1140,496.885686158945,33,150.4953193110732,216.95746196230613,161.06114021663979,214.75808340868304,137.07763092568027,188.8246158070894
1160,509.99785053914144,34,150.60293323192573,214.48379194700502,168.5923942394868,205.67506477611056,136.2808630479165,182.9998284916317
1180,516.6784428912681,33,144.27009815408462,205.01040440140304,176.91905533836197,205.01877644730013,151.69626662607214,202.44419137222656
1200,525.2491874034631,34,144.54677729482574,204.66343506183364,170.70957385276154,208.6460705732884,149.08881117797628,199.5800217422885
1220,533.1083694334569,34,159.9054300736455,189.01176739457486,172.94036516825713,213.13726816161414,129.70194137920612,191.90560952121484
1240,537.0537125499505,35,150.70154004664357,174.66671427696417,159.37262780560675,218.09217605779082,145.2222777740676,183.76757982041585
1260,547.8688250084086,34,151.8631108352966,210.50215391638346,166.44438077301993,218.2061315153232,146.0730048854718,184.95327801274183
1280,552.9411310850111,36,149.90164867752662,192.69216590189504,179.9589620972639,215.46215399678704,146.00268885003302,183.6708597747653
1300,561.7950820080852,36,165.10787792521148,216.56672570759721,169.4471902239003,216.91394303406523,146.14310018095887,184.0371417075621
1320,570.0157415689381,37,159.10643081606295,213.27279482381846,168.95645538888226,217.76750649918122,146.45399290794762,186.52825176704934
1340,576.411497142666,35,159.11305691619103,215.118109190383,167.4642036278086,209.77591479653364,145.9550794742855,184.45722570764303
1360,575.7629540762505,38,162.14013523072504,204.2504784370125,168.49353922805602,205.91793689617919,145.0796078340809,186.0988254282663
1380,580.4614228669743,40,159.72973814746226,205.916095627454,179.72024633361372,215.2675940768685,145.7924723123246,183.70878861242022
